DISTRICT,D20GJ20R,D20GJ21R,D20GUA20R,D20GUA21R,D20GY20R,D20GY21R,D20GZ20R,D20GZ21R,D30GJ20R,D30GJ21R,D30GUA20R,D30GUA21R,D30GY20R,D30GY21R,D30GZ20R,D30GZ21R,D40GJ20R,D40GJ21R,D40GUA20R,D40GUA21R,D40GY20R,D40GY21R,D40GZ20R,D40GZ21R,DA0GJ20R,DA0GJ21R,DA0GUA20R,DA0GUA21R,DA0GY20R,DA0GY21R,DA0GZ20R,DA0GZ21R,DB0GJ20R,DB0GJ21R,DB0GUA20R,DB0GUA21R,DB0GY20R,DB0GY21R,DB0GZ20R,DB0GZ21R,DE0GJ20R,DE0GJ21R,DE0GUA20R,DE0GUA21R,DE0GY20R,DE0GY21R,DE0GZ20R,DE0GZ21R,DF0GJ20R,DF0GJ21R,DF0GUA20R,DF0GUA21R,DF0GY20R,DF0GY21R,DF0GZ20R,DF0GZ21R,DH0GJ20R,DH0GJ21R,DH0GUA20R,DH0GUA21R,DH0GY20R,DH0GY21R,DH0GZ20R,DH0GZ21R,DI0GJ20R,DI0GJ21R,DI0GUA20R,DI0GUA21R,DI0GY20R,DI0GY21R,DI0GZ20R,DI0GZ21R,DISTNAME,DL0GJ20R,DL0GJ21R,DL0GUA20R,DL0GUA21R,DL0GY20R,DL0GY21R,DL0GZ20R,DL0GZ21R,DM0GJ20R,DM0GJ21R,DM0GUA20R,DM0GUA21R,DM0GY20R,DM0GY21R,DM0GZ20R,DM0GZ21R,DR0GJ20R,DR0GJ21R,DR0GUA20R,DR0GUA21R,DR0GY20R,DR0GY21R,DR0GZ20R,DR0GZ21R,DS0GJ20R,DS0GJ21R,DS0GUA20R,DS0GUA21R,DS0GY20R,DS0GY21R,DS0GZ20R,DS0GZ21R,DW0GJ20R,DW0GJ21R,DW0GUA20R,DW0GUA21R,DW0GY20R,DW0GY21R,DW0GZ20R,DW0GZ21R
"'074905",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,0,0,58.3,42.9,0,0,0,0,.,-1,.,-1,.,-1,.,-1,0,0,14.3,16.7,0,0,0,0,0,0,63.6,55.6,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,"ECTOR ISD",.,.,.,.,.,.,.,.,0,0,53.8,33.3,0,0,0,0,0,-1,16.7,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,66.7,57.1,0,0,0,0
"'074907",-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,33.9,40.5,5.1,4.8,0,0,0,-1,33.3,-1,0,-1,0,-1,0,0,10.7,18.2,0,9.1,0,0,0,0,26.7,52.6,6.7,5.3,0,0,0,0,18.2,16.7,0,16.7,0,0,-1,.,-1,.,-1,.,-1,.,"HONEY GROVE ISD",-1,-1,-1,-1,-1,-1,-1,-1,0,0,41.4,30.4,3.4,4.3,0,0,0,0,0,14.3,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,0,41.7,48.3,8.3,0,0,0
"'074909",-1,0,-1,20,-1,0,-1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,34.8,48.3,0,0,0,0,-1,.,-1,.,-1,.,-1,.,0,0,26.9,29.2,0,0,0,0,0,0,39.5,60,0,0,0,0,0,0,42.9,38.5,0,0,0,0,-1,.,-1,.,-1,.,-1,.,"LEONARD ISD",-1,-1,-1,-1,-1,-1,-1,-1,0,0,28.6,32,0,0,0,0,0,0,8.3,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4,54.8,0,0,0,0
"'074911",-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,33.3,10.5,0,5.3,0,0,.,.,.,.,.,.,.,.,0,-1,12.5,-1,0,-1,0,-1,0,0,38.5,22.2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,"SAVOY ISD",.,-1,.,-1,.,-1,.,-1,0,0,25,0,0,10,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,38.9,12.5,0,0,0,0
"'074912",-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,36.8,40,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,35.7,30.8,0,0,0,0,0,0,41.2,57.1,0,0,0,0,0,0,40,66.7,0,0,0,0,.,.,.,.,.,.,.,.,"TRENTON ISD",.,-1,.,-1,.,-1,.,-1,0,0,33.3,27.6,0,0,0,0,0,-1,18.2,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,33.3,34.1,0,0,0,0
"'074917",.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,26.7,40.7,0,0,0,0,.,.,.,.,.,.,.,.,0,0,27.3,30,0,0,0,0,0,0,50,72.7,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,"SAM RAYBURN ISD",-1,-1,-1,-1,-1,-1,-1,-1,0,0,6.3,18.8,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,30.8,41.7,0,0,0,0
"'075901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,7.9,45.5,10.5,15.2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,4.8,33.3,4.8,13.3,0,0,0,0,12.5,64.7,6.3,17.6,0,0,0,0,4.5,43.8,4.5,12.5,0,0,.,.,.,.,.,.,.,.,"FLATONIA ISD",-1,.,-1,.,-1,.,-1,.,0,0,4.5,25,13.6,12.5,0,0,0,0,0,40,0,20,0,0,0,.,0,.,0,.,0,.,0,0,14.3,50,14.3,18.8,0,0
"'075902",.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,25,29,16.7,14.8,0,0,0,0,27.3,0,0,0,0,0,0,0,11.1,11.7,4.4,9.1,0,0,0,0,26.7,31.3,23.3,18.8,0,0,0,0,15.2,6.3,10.9,6.3,0,0,.,.,.,.,.,.,.,.,"LA GRANGE ISD",0,-1,0,-1,0,-1,0,-1,0,0,22.4,26.7,6.9,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9,51.2,21.8,24.4,0,0
"'075903",-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,35.7,21.3,8.9,8.5,0,0,0,-1,12.5,-1,0,-1,0,-1,0,0,15.8,9.1,5.3,4.5,0,0,0,0,46.4,38.1,17.9,14.3,0,0,0,0,14.3,5,0,5,0,0,.,.,.,.,.,.,.,.,"SCHULENBURG ISD",.,.,.,.,.,.,.,.,0,0,25,7.7,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.5,39.1,15.2,13,0,0
"'075906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,59.1,28.6,0,0,0,0,.,-1,.,-1,.,-1,.,-1,-1,0,-1,11.1,-1,0,-1,0,0,0,72.7,44.4,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,"FAYETTEVILLE ISD",.,.,.,.,.,.,.,.,0,0,45.5,16.7,0,0,0,0,-1,0,-1,13.3,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,63.2,33.3,0,0,0,0
"'075908",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,36.4,36.8,0,10.5,0,0,.,-1,.,-1,.,-1,.,-1,0,-1,16.7,-1,0,-1,0,-1,0,0,40,55.6,0,11.1,0,0,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,"ROUND TOP-CARMINE ISD",-1,.,-1,.,-1,.,-1,.,0,0,33.3,20,0,10,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,42.1,38.9,0,11.1,0,0
"'076903",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,55.6,64.7,0,0,0,0,.,.,.,.,.,.,.,.,0,0,40,50,0,0,0,0,0,0,66.7,80,0,0,0,0,-1,0,-1,40,-1,0,-1,0,.,.,.,.,.,.,.,.,"ROBY CISD",-1,-1,-1,-1,-1,-1,-1,-1,0,0,33.3,42.9,0,0,0,0,-1,0,-1,44.4,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,71.4,75,0,0,0,0
"'076904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,40,63.6,0,0,0,0,-1,.,-1,.,-1,.,-1,.,0,-1,33.3,-1,0,-1,0,-1,0,-1,63.6,-1,0,-1,0,-1,0,0,27.3,60,0,0,0,0,.,.,.,.,.,.,.,.,"ROTAN ISD",.,.,.,.,.,.,.,.,0,0,11.1,55.6,0,0,0,0,0,-1,14.3,-1,0,-1,0,-1,-1,.,-1,.,-1,.,-1,.,0,0,57.1,66.7,0,0,0,0
"'077901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,53.1,32.6,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,40.9,22.6,0,0,0,0,0,0,56.3,44,0,0,0,0,0,0,57.1,17.6,0,0,0,0,.,.,.,.,.,.,.,.,"FLOYDADA COLLEGIATE ISD",-1,-1,-1,-1,-1,-1,-1,-1,0,0,50,19,0,0,0,0,0,0,16.7,16.7,0,0,0,0,-1,0,-1,16.7,-1,0,-1,0,-1,0,-1,90,-1,0,-1,0
"'077902",-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,25,18.2,0,0,0,0,.,.,.,.,.,.,.,.,0,0,15.8,8,0,0,0,0,0,0,30,23.1,0,0,0,0,0,0,21.1,4.2,0,0,0,0,.,.,.,.,.,.,.,.,"LOCKNEY ISD",-1,-1,-1,-1,-1,-1,-1,-1,0,0,21.4,15,0,0,0,0,0,0,0,4.2,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,62.5,-1,0,-1,0
"'078901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,34.8,66.7,0,0,0,0,-1,.,-1,.,-1,.,-1,.,0,0,29.4,55.6,0,0,0,0,0,0,42.9,85.7,0,0,0,0,0,-1,22.2,-1,0,-1,0,-1,.,.,.,.,.,.,.,.,"CROWELL ISD",.,.,.,.,.,.,.,.,0,0,22.2,40,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,-1,0,-1,0,0,38.5,75,0,0,0,0
"'079901",0,0,24.5,28.6,26.4,34.7,0,4.1,0,0,40.2,38.6,57.3,51.5,0.6,3.5,-1,0,-1,0,-1,20,-1,0,0,0,19.6,19.7,24.3,24.9,2.1,2.3,0,0,17.4,17.9,14.7,14.3,1.2,1.4,0,0,10.9,11.2,15.7,15.4,2.3,1.6,0,0,24.8,23.4,27.5,28.6,1.9,3.1,0,0,11,10.5,17,17,3.3,2.1,0,0,30,0,10,50,0,0,"LAMAR CISD",0,0,0.9,3.4,12.7,9.4,0,0.9,0,0,14.9,16,21.4,21.2,2.2,1.5,0,0,5.9,5,7.7,5.5,1.3,0.6,0,0,2.1,2.6,1.5,1.5,0,0.5,0,0,29.4,30.4,35.8,38.7,1.5,2.9
"'079906",-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,0,0,24,23.9,12.7,19.1,0,0,0,0,0,16.7,0,0,0,0,0,0,9,12.2,9,18.3,0,0,0,0,32,30.8,13.1,20,0,0,0,0,9.3,15.8,7.9,16.8,0,0,.,-1,.,-1,.,-1,.,-1,"NEEDVILLE ISD",0,-1,0,-1,28.6,-1,0,-1,0,0,17.2,17.6,12.4,18.3,0,0,0,0,2.2,4.8,3.3,0,0,0,0,0,10.5,12,5.3,4,0,0,0,0,42.9,29.5,18.5,21.6,0,0
"'079907",0,0,21,15.6,35.5,26.6,0,0,0,0,25.7,30.4,57,57.7,0,0,0,0,28.6,10,14.3,10,0,0,0,0,19.4,20.4,29.1,30.3,0,0,0,0,14.4,14.3,8.7,10.1,0,0,0,0,16.4,14.3,15.7,17,0,0,0,0,24.8,25.9,31.3,33.3,0,0,0,0,15.9,13.6,16.7,17.3,0,0,0,0,22.2,12.9,11.1,29,0,0,"FORT BEND ISD",0,0,3.8,4.6,12,9.8,0,0,0,0,14,14.9,26.8,27.3,0,0,0,0,9.4,8.3,7.5,8.7,0,0,0,0,3,2,1.8,2,0,0,0,0,22.9,25.6,36.4,39.6,0,0
"'079910",-1,-1,-1,-1,-1,-1,-1,-1,5.6,5.9,61.1,41.2,33.3,35.3,0,0,.,.,.,.,.,.,.,.,1.2,3.8,33.1,40.3,15.4,10.6,0,0,0,3.3,29.9,35.8,8.5,5.7,0,0,1.8,1.8,33.9,35.9,14.3,12,0,0,1.5,5.7,37.2,43.1,21.2,15.4,0,0,1.9,4.5,30.8,44.6,18.7,13.4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,"STAFFORD MSD",0,0,7.1,13,21.4,13,0,0,0.8,2.1,28.5,37.9,8.9,6.4,0,0,0,0,12.7,23.7,7.8,4.4,0,0,0,0,19,23.5,4.8,0,0,0,0,0,33.3,57.1,20,0,0,0
"'080901",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,0,0,43.2,34,0.8,2.1,0,0,0,0,0,0,0,0,0,0,0,0,30,25.6,0,2.3,0,0,0,0,63,48.6,0,0,0,0,0,0,50,41.2,0,5.9,0,0,.,.,.,.,.,.,.,.,"MOUNT VERNON ISD",-1,-1,-1,-1,-1,-1,-1,-1,0,0,26.6,24.6,1.6,3.5,0,0,0,0,9.1,21.3,0,2.1,0,0,0,0,0,7.1,0,0,0,0,0,0,48.1,33.3,1.3,1.6,0,0
"'081902",0,-1,0,-1,16.7,-1,0,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,0,0,0.8,38.2,7.8,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2,4.8,5.8,0,0,0,0,1.8,42.1,8.9,8.8,0,0,0,0,0,46.9,4.8,6.3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,"FAIRFIELD ISD",-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,33.3,6.9,8.9,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,42.3,9.8,9.6,0,0
"'081904",-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,33.3,29.6,3,3.5,0,0,0,0,14.3,18.2,0,9.1,0,0,0,0,19,16.1,1.6,1.8,0,0,0,0,45.5,32.8,6.8,5.2,0,0,0,0,33.3,32,4.2,4,0,0,.,.,.,.,.,.,.,.,"TEAGUE ISD",.,-1,.,-1,.,-1,.,-1,0,0,23.6,26.3,0,1.8,0,0,0,0,5.9,11.3,0,0,0,0,0,0,0,8.3,0,0,0,0,0,0,39,30.7,3.4,2.7,0,0
"'081905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,29,25.7,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,12.5,20,0,0,0,0,0,0,46.7,14.3,0,0,0,0,-1,0,-1,16.7,-1,0,-1,0,.,.,.,.,.,.,.,.,"WORTHAM ISD",.,.,.,.,.,.,.,.,0,0,12.5,33.3,0,0,0,0,0,0,6.3,22.2,0,0,0,0,-1,0,-1,0,-1,0,-1,0,0,0,33.3,32,0,0,0,0
"'081906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"DEW ISD",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'082902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13.9,27.9,29.2,42.6,0,0,0,0,.,.,.,.,.,.,.,.,13.2,14.6,22.6,31.7,0,0,0,0,22.2,29,36.1,38.7,0,0,0,0,13.6,24.6,25.8,40.4,0,0,0,0,.,.,.,.,.,.,.,.,"DILLEY ISD",-1,-1,-1,-1,-1,-1,-1,-1,5.6,26.7,22.2,46.7,0,0,0,0,4.5,13,11.4,28.3,0,0,0,0,0,0,0,8.3,0,0,0,0,16.7,-1,66.7,-1,0,-1,0,-1
"'082903",.,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,0.6,1.3,20.6,23.5,0,0,8.5,5.9,.,-1,.,-1,.,-1,.,-1,0.7,0,14.2,13.4,0,0,5.2,5.4,1.2,2.9,24.4,25.7,0,0,8.1,5.7,0.6,1.4,19.5,19.9,0,0,7.5,4.3,.,-1,.,-1,.,-1,.,-1,"PEARSALL ISD",0,-1,0,-1,0,-1,0,-1,0,0,16.5,21.7,0,0,8.9,6,0,0,3.1,1.6,0,0,1.6,3.1,0,0,0,0,0,0,0,0,0,0,50,77.8,0,0,33.3,22.2
"'083901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,27.9,33.3,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,21.2,29.2,0,0,0,0,0,0,19,55.6,0,0,0,0,0,0,15.6,38.5,0,0,0,0,.,.,.,.,.,.,.,.,"SEAGRAVES ISD",0,0,0,0,0,0,0,0,0,0,36.4,0,0,0,0,0,0,0,0,5.6,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,71.4,-1,0,-1,0,-1
"'083902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,37.5,50,0,0,0,0,.,.,.,.,.,.,.,.,0,-1,33.3,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,40,-1,0,-1,0,-1,.,.,.,.,.,.,.,.,"LOOP ISD",.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1
"'083903",-1,0,-1,12.5,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,0,0,25.4,19.7,0.5,0.8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,14.5,12.2,1.3,1,0,0,0,0,34.9,26.1,1.2,1.4,0,0,0,0,14.1,18.3,1.1,0.9,0,0,.,-1,.,-1,.,-1,.,-1,"SEMINOLE ISD",0,0,0,8.3,0,0,0,0,0,0,17.9,12.1,0,0,0,0,0,0,4.8,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.9,21.2,0,0.8,0,0
"'084802",-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,35.5,16.7,77.4,56.7,0,3.3,0,0,.,-1,.,-1,.,-1,.,-1,14.3,21.4,57.1,42.9,0,0,0,0,50,20,88.9,73.3,0,6.7,0,0,35.3,12.5,64.7,50,0,0,0,0,.,.,.,.,.,.,.,.,"ODYSSEY ACADEMY INC",-1,-1,-1,-1,-1,-1,-1,-1,15.4,13.3,61.5,40,0,0,0,0,14.3,0,28.6,10,0,0,0,0,-1,0,-1,0,-1,0,-1,0,38.5,11.1,92.3,61.1,0,5.6,0,0
"'084804",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"AMBASSADORS PREPARATORY ACADEMY",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'084901",0,18.2,16.7,31.8,16.7,9.1,0,0,4.8,9.5,23.8,38.1,4.8,42.9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,3.7,3.8,19.8,15.2,8.9,10.1,0,0.5,4,2,21.5,13.2,4,8.6,0,0.7,3.9,2.6,14.5,11.6,5.4,8.5,0,0.4,4.3,6.7,23.6,21.4,9.7,11.3,0,0.5,3.9,2.9,15.1,13.8,8.4,8.2,0,0.5,-1,16.7,-1,16.7,-1,0,-1,0,"DICKINSON ISD",0,0,0,0,3.6,2.1,0,2.1,3.1,0.8,16.1,8.5,8.1,8.8,0,0.5,2.6,3.7,7.5,8.6,1.2,4.3,0,0.4,0,0,0,1.2,1.2,2.4,0,1.2,3.1,4.4,26.8,15.2,13.4,11.8,0,0.5
"'084902",0,0,36.4,50,9.1,50,0,0,0,0,87.5,72.7,62.5,81.8,0,0,.,.,.,.,.,.,.,.,0,0,42.4,42.7,11.8,14.5,0,0,0,0,32.4,25.3,4.2,5.1,0,0,0,0,35.5,33.8,7.6,8.1,0,0,0,0,46.6,49.3,10.8,17.2,0,0,0,0,41.3,42.9,9.8,7.7,0,0,.,.,.,.,.,.,.,.,"GALVESTON ISD",0,0,11.6,17.1,0,5.7,0,0,0,0,38.1,35.8,12.7,11.8,0,0,0,0,27.2,17.6,0.8,2.1,0,0,0,0,15.6,7.7,0,0,0,0,0,0,48,51.9,17.3,27.9,0,0
"'084903",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,0,11.8,52.6,47.1,0,5.9,0,0,.,.,.,.,.,.,.,.,0,0,42.9,10,0,10,0,0,0,25,44.4,75,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,"HIGH ISLAND ISD",.,.,.,.,.,.,.,.,0,0,60,22.2,0,11.1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,0,14.3,53.3,50,0,7.1,0,0
"'084906",0,14.3,0,14.3,14.3,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.5,7.1,22.9,25.9,6.4,6.4,3.5,0.2,3.2,2.8,15.9,21,1.4,1.7,2.3,0,2.9,5.8,16.6,21.9,5.3,4.7,2.9,0.2,6.3,9.5,29.1,32.9,8.1,7.1,3.5,0.4,5.2,9.3,24.4,26.9,8,6.9,2.3,0,-1,-1,-1,-1,-1,-1,-1,-1,"TEXAS CITY ISD",0,0,0,22.7,0,0,0,0,2.7,4.7,16.8,18.8,4.8,5.8,3.4,0,1.6,1.9,11.4,13.9,2.1,1.3,3.4,0,0,1.5,0,3,0,0,0,0,5.5,8.7,32,30.9,11.7,10.7,7.8,0.7
"'084908",-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.2,5.1,23.2,19,0,0,0,0,3.3,8.3,10,19.4,0,0,0,0,1.8,0,14,12.7,0,0,0,0,7.9,9.1,23.7,31.8,0,0,0,0,10,0,23.3,13.6,0,0,0,0,.,.,.,.,.,.,.,.,"HITCHCOCK ISD",-1,0,-1,0,-1,0,-1,0,15.9,0,22.7,2.9,0,0,0,0,0,0,3.1,2.5,0,0,0,0,0,0,0,6.3,0,0,0,0,21.1,5,31.6,25,0,0,0,0
"'084909",14.3,-1,28.6,-1,28.6,-1,0,-1,-1,.,-1,.,-1,.,-1,.,.,-1,.,-1,.,-1,.,-1,3.2,2.7,13.6,13.7,12.1,10.6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2.8,1.9,6.5,7.7,6.5,8.7,0,0,3.9,4.6,16.6,15,14.9,12.4,0,0,3.2,4.3,6.5,11.4,3.2,7.1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,"SANTA FE ISD",-1,-1,-1,-1,-1,-1,-1,-1,2.4,0.7,10.3,12.1,9.1,8.6,0,0,2.7,0.8,10.7,6.1,3.2,1.5,0,0,0,0,0,5.1,0,0,0,0,2.9,2.4,14.7,14.2,14,11.8,0,0
"'084910",5,2.3,20.1,18.6,36.7,38,0,0,7.4,12.4,30,33.4,58,58.7,0,0,0,20,0,20,0,20,0,0,3,3.2,18.7,17.2,31.4,33.1,0,0,2.2,1.6,11.1,7.5,13,16.2,0,0,4.4,5.3,12.8,14.2,20.1,23.5,0,0,3.8,4.2,19.8,20.7,34.8,37.6,0,0,2.6,2.5,14.3,13,22.7,21.9,0,0,11.1,0,22.2,0,33.3,0,0,0,"CLEAR CREEK ISD",0,0.7,4.3,3.3,12,11.2,0,0,2.3,2.3,17.6,14,28.1,28.7,0,0,1.9,1.4,7.3,6,10.1,10.1,0,0,0.4,0,1.2,0.4,0.8,1.9,0,0,2.2,1.8,20.1,17.5,33.4,36.3,0,0
"'084911",0,0,30.8,27.8,23.1,50,0,0,0,0,23.7,30.6,73.7,86.1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0.4,0.4,32.9,40.9,43.3,41.3,0,0,0,0,60,18.2,30,36.4,0,0,0,0,15.6,19,28.9,14.3,0,0,0.8,0.8,41.3,47.6,48,42.9,0,0,0,0,30.3,35,43.4,25.2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,"FRIENDSWOOD ISD",0,0,0,14.3,16.7,0,0,0,0,0,24.6,34.1,38.7,39.6,0,0,0,0,5.1,13.1,6.4,2,0,0,0,0,0,5.6,5,2.8,0,0,0.5,0.6,33.8,45,41.1,41.1,0,0
"'085902",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,2.2,0,35.6,50,4.4,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,25,36.1,0,0,0,0,0,0,35,40,0,0,0,0,0,0,28,35.9,4,0,0,0,.,.,.,.,.,.,.,.,"POST ISD",.,-1,.,-1,.,-1,.,-1,4,0,36,58.8,8,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,6.7,0,53.3,77.3,6.7,0,0,0
"'085903",.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,11.1,0,0,0,0,0,.,.,.,.,.,.,.,.,0,0,12.5,0,0,0,0,0,0,-1,14.3,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,"SOUTHLAND ISD",.,.,.,.,.,.,.,.,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
