,zipcode,period_end,median_ppsf,area,year,DISTRICT,District_N
4453,76708,2017-12-31,101.98106289362435,2444.0812139798027,2016,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL
4476,76710,2017-12-31,124.61059190031152,2568.0,2016,161914.0,WACO ISD
4477,76710,2017-12-31,124.61059190031152,2568.0,2016,161918.0,AXTELL ISD
4486,76711,2017-12-31,75.93307593307593,1554.0000000000002,2016,161914.0,WACO ISD
4488,76712,2017-12-31,96.30399156396909,2492.108541945347,2016,161903.0,MIDWAY ISD
4495,76801,2017-12-31,66.83385111286135,1496.247759703858,2016,25902.0,BROWNWOOD ISD
4508,76803,2017-12-31,60.121765601217646,1971.0000000000002,2016,25909.0,EARLY ISD
4510,76823,2017-12-31,47.043010752688176,1360.4571428571428,2016,25901.0,BANGS ISD
4519,76853,2017-12-31,248.1586836734694,998.1496368909113,2016,141902.0,LOMETA ISD
4524,76857,2017-12-31,150.92682663207955,1540.4650398352878,2016,25905.0,MAY ISD
4624,77002,2017-12-31,216.70088907908448,949.4654169365776,2016,101811.0,EXCEL ACADEMY
4625,77002,2017-12-31,216.70088907908448,949.4654169365776,2016,101912.0,HOUSTON ISD
4626,77002,2017-12-31,216.70088907908448,949.4654169365776,2016,101919.0,SPRING ISD
4627,77002,2017-12-31,216.70088907908448,949.4654169365776,2016,236903.0,WINDHAM SCHOOL DISTRICT
4649,77003,2017-12-31,184.58711793540945,1771.5212397130742,2016,101912.0,HOUSTON ISD
4659,77004,2017-12-31,162.85956006768188,1780.6753246753249,2016,101864.0,THE LAWSON ACADEMY
4660,77004,2017-12-31,162.85956006768188,1780.6753246753249,2016,101873.0,YELLOWSTONE COLLEGE PREPARATORY
4661,77004,2017-12-31,162.85956006768188,1780.6753246753249,2016,101875.0,BLOOM ACADEMY CHARTER SCHOOL
4662,77004,2017-12-31,162.85956006768188,1780.6753246753249,2016,101912.0,HOUSTON ISD
4684,77005,2017-12-31,354.6048676203084,2904.641458850102,2016,101912.0,HOUSTON ISD
4691,77006,2017-12-31,226.32510593103143,2151.771885830486,2016,101912.0,HOUSTON ISD
4698,77007,2017-12-31,193.96878954027835,2178.1854751032834,2016,101912.0,HOUSTON ISD
4706,77008,2017-12-31,215.73384030418248,2108.6168000282,2016,101821.0,HOUSTON HEIGHTS HIGH SCHOOL
4707,77008,2017-12-31,215.73384030418248,2108.6168000282,2016,101912.0,HOUSTON ISD
4720,77009,2017-12-31,264.35045317220545,1675.8057142857142,2016,57804.0,TEXANS CAN ACADEMIES
4721,77009,2017-12-31,264.35045317220545,1675.8057142857142,2016,101912.0,HOUSTON ISD
4736,77011,2017-12-31,100.52447552447552,2288.0,2016,101912.0,HOUSTON ISD
4746,77012,2017-12-31,87.39789964994166,1258.6114819759678,2016,101000.0,HARRIS COUNTY DEPT OF ED
4747,77012,2017-12-31,87.39789964994166,1258.6114819759678,2016,101828.0,HOUSTON GATEWAY ACADEMY INC
4748,77012,2017-12-31,87.39789964994166,1258.6114819759678,2016,101845.0,YES PREP PUBLIC SCHOOLS INC
4749,77012,2017-12-31,87.39789964994166,1258.6114819759678,2016,101912.0,HOUSTON ISD
4771,77013,2017-12-31,44.44444444444444,2025.0,2016,101912.0,HOUSTON ISD
4778,77014,2017-12-31,79.96984567439861,2001.379378067727,2016,101919.0,SPRING ISD
4786,77015,2017-12-31,82.31155778894473,1761.5995115995115,2016,101910.0,GALENA PARK ISD
4787,77015,2017-12-31,82.31155778894473,1761.5995115995115,2016,101912.0,HOUSTON ISD
4799,77016,2017-12-31,72.72727272727273,1374.9999999999998,2016,101912.0,HOUSTON ISD
4809,77017,2017-12-31,81.40376266280752,1449.5644444444445,2016,101806.0,RAUL YZAGUIRRE SCHOOLS FOR SUCCESS
4810,77017,2017-12-31,81.40376266280752,1449.5644444444445,2016,101912.0,HOUSTON ISD
4811,77017,2017-12-31,81.40376266280752,1449.5644444444445,2016,101917.0,PASADENA ISD
4812,77017,2017-12-31,81.40376266280752,1449.5644444444445,2016,227820.0,KIPP TEXAS PUBLIC SCHOOLS
4834,77018,2017-12-31,217.86608277096744,1932.3797198969144,2016,101912.0,HOUSTON ISD
4841,77019,2017-12-31,224.0613739273287,2454.4614288510475,2016,101912.0,HOUSTON ISD
4849,77020,2017-12-31,158.73339271134864,1693.0905048360737,2016,101845.0,YES PREP PUBLIC SCHOOLS INC
4850,77020,2017-12-31,158.73339271134864,1693.0905048360737,2016,101912.0,HOUSTON ISD
4864,77021,2017-12-31,101.15606936416184,1502.6285714285716,2016,101847.0,BEATRICE MAYES INSTITUTE CHARTER SCHOOL
4865,77021,2017-12-31,101.15606936416184,1502.6285714285716,2016,101912.0,HOUSTON ISD
4866,77021,2017-12-31,101.15606936416184,1502.6285714285716,2016,227820.0,KIPP TEXAS PUBLIC SCHOOLS
4886,77022,2017-12-31,123.64783653846156,1156.5103280680435,2016,101000.0,HARRIS COUNTY DEPT OF ED
4887,77022,2017-12-31,123.64783653846156,1156.5103280680435,2016,101902.0,ALDINE ISD
4888,77022,2017-12-31,123.64783653846156,1156.5103280680435,2016,101912.0,HOUSTON ISD
4889,77022,2017-12-31,123.64783653846156,1156.5103280680435,2016,227820.0,KIPP TEXAS PUBLIC SCHOOLS
4913,77023,2017-12-31,179.96108949416342,1305.837837837838,2016,101804.0,GEORGE I SANCHEZ CHARTER
4914,77023,2017-12-31,179.96108949416342,1305.837837837838,2016,101912.0,HOUSTON ISD
4915,77023,2017-12-31,179.96108949416342,1305.837837837838,2016,227820.0,KIPP TEXAS PUBLIC SCHOOLS
4932,77024,2017-12-31,231.3426721831158,2611.334062579788,2016,101920.0,SPRING BRANCH ISD
4940,77025,2017-12-31,193.0953774136922,2200.9848484848485,2016,101846.0,HARMONY SCIENCE ACADEMY
4941,77025,2017-12-31,193.0953774136922,2200.9848484848485,2016,101912.0,HOUSTON ISD
4954,77026,2017-12-31,59.375,1549.4736842105262,2016,101845.0,YES PREP PUBLIC SCHOOLS INC
4955,77026,2017-12-31,59.375,1549.4736842105262,2016,101912.0,HOUSTON ISD
4968,77027,2017-12-31,273.46843397630965,2722.434868166523,2016,101877.0,ELEVATE COLLEGIATE CHARTER SCHOOL
4969,77027,2017-12-31,273.46843397630965,2722.434868166523,2016,101912.0,HOUSTON ISD
4981,77028,2017-12-31,56.77210056772101,1409.142857142857,2016,101912.0,HOUSTON ISD
4989,77029,2017-12-31,54.02542372881356,1147.607843137255,2016,101910.0,GALENA PARK ISD
4990,77029,2017-12-31,54.02542372881356,1147.607843137255,2016,101912.0,HOUSTON ISD
5003,77030,2017-12-31,235.27606071929392,2630.9519043610826,2016,101912.0,HOUSTON ISD
5004,77030,2017-12-31,235.27606071929392,2630.9519043610826,2016,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL
5017,77031,2017-12-31,87.66877905213192,1959.0782700175337,2016,101845.0,YES PREP PUBLIC SCHOOLS INC
5018,77031,2017-12-31,87.66877905213192,1959.0782700175337,2016,101912.0,HOUSTON ISD
5030,77032,2017-12-31,70.4364719299721,1631.9670314305808,2016,101902.0,ALDINE ISD
5037,77033,2017-12-31,52.304487141132135,1246.0690002396855,2016,101912.0,HOUSTON ISD
5045,77034,2017-12-31,98.19121447028424,1578.5526315789473,2016,101845.0,YES PREP PUBLIC SCHOOLS INC
5046,77034,2017-12-31,98.19121447028424,1578.5526315789473,2016,101917.0,PASADENA ISD
5060,77035,2017-12-31,82.8416912487709,2052.106824925816,2016,101814.0,THE VARNETT PUBLIC SCHOOL
5061,77035,2017-12-31,82.8416912487709,2052.106824925816,2016,101855.0,MEYERPARK ELEMENTARY
5062,77035,2017-12-31,82.8416912487709,2052.106824925816,2016,101912.0,HOUSTON ISD
5081,77036,2017-12-31,80.61284162787922,1505.9635356907565,2016,101845.0,YES PREP PUBLIC SCHOOLS INC
5082,77036,2017-12-31,80.61284162787922,1505.9635356907565,2016,101903.0,ALIEF ISD
5083,77036,2017-12-31,80.61284162787922,1505.9635356907565,2016,101912.0,HOUSTON ISD
5101,77037,2017-12-31,59.53770721456922,1931.5490196078435,2016,101902.0,ALDINE ISD
5102,77037,2017-12-31,59.53770721456922,1931.5490196078435,2016,101912.0,HOUSTON ISD
5115,77038,2017-12-31,84.27358506998051,1714.6535285049006,2016,101858.0,HARMONY SCHOOL OF EXCELLENCE
5116,77038,2017-12-31,84.27358506998051,1714.6535285049006,2016,101902.0,ALDINE ISD
5129,77039,2017-12-31,60.08010680907877,1830.888888888889,2016,101845.0,YES PREP PUBLIC SCHOOLS INC
5130,77039,2017-12-31,60.08010680907877,1830.888888888889,2016,101902.0,ALDINE ISD
5145,77040,2017-12-31,101.30736584664078,2053.157717227301,2016,101845.0,YES PREP PUBLIC SCHOOLS INC
5146,77040,2017-12-31,101.30736584664078,2053.157717227301,2016,101858.0,HARMONY SCHOOL OF EXCELLENCE
5147,77040,2017-12-31,101.30736584664078,2053.157717227301,2016,101902.0,ALDINE ISD
5148,77040,2017-12-31,101.30736584664078,2053.157717227301,2016,101907.0,CYPRESS-FAIRBANKS ISD
5170,77041,2017-12-31,101.68269230769232,2016.0756501182032,2016,101907.0,CYPRESS-FAIRBANKS ISD
5179,77042,2017-12-31,113.31168831168831,2382.808022922636,2016,15831.0,SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY
5180,77042,2017-12-31,113.31168831168831,2382.808022922636,2016,101903.0,ALIEF ISD
5181,77042,2017-12-31,113.31168831168831,2382.808022922636,2016,101912.0,HOUSTON ISD
5199,77043,2017-12-31,156.81588688358153,2142.640051829971,2016,101858.0,HARMONY SCHOOL OF EXCELLENCE
5200,77043,2017-12-31,156.81588688358153,2142.640051829971,2016,101920.0,SPRING BRANCH ISD
5213,77044,2017-12-31,94.73137814689852,2364.5808219178084,2016,101913.0,HUMBLE ISD
5214,77044,2017-12-31,94.73137814689852,2364.5808219178084,2016,101924.0,SHELDON ISD
5227,77045,2017-12-31,83.1715210355987,1545.0,2016,101876.0,REVE PREPARATORY CHARTER SCHOOL
5228,77045,2017-12-31,83.1715210355987,1545.0,2016,101912.0,HOUSTON ISD
5248,77047,2017-12-31,91.5534554046072,1895.0677419354838,2016,101912.0,HOUSTON ISD
5249,77047,2017-12-31,91.5534554046072,1895.0677419354838,2016,227820.0,KIPP TEXAS PUBLIC SCHOOLS
5262,77048,2017-12-31,91.34615384615384,1685.8947368421054,2016,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
5263,77048,2017-12-31,91.34615384615384,1685.8947368421054,2016,101912.0,HOUSTON ISD
5280,77049,2017-12-31,84.41049745397571,2114.6658932714618,2016,101000.0,HARRIS COUNTY DEPT OF ED
5281,77049,2017-12-31,84.41049745397571,2114.6658932714618,2016,101861.0,THE RHODES SCHOOL
5282,77049,2017-12-31,84.41049745397571,2114.6658932714618,2016,101905.0,CHANNELVIEW ISD
5283,77049,2017-12-31,84.41049745397571,2114.6658932714618,2016,101906.0,CROSBY ISD
5284,77049,2017-12-31,84.41049745397571,2114.6658932714618,2016,101910.0,GALENA PARK ISD
5285,77049,2017-12-31,84.41049745397571,2114.6658932714618,2016,101924.0,SHELDON ISD
5318,77050,2017-12-31,121.15384615384616,1040.0,2016,101845.0,YES PREP PUBLIC SCHOOLS INC
5319,77050,2017-12-31,121.15384615384616,1040.0,2016,101912.0,HOUSTON ISD
5332,77051,2017-12-31,98.43467908902691,1726.5205877929789,2016,101868.0,THE PRO-VISION ACADEMY
5333,77051,2017-12-31,98.43467908902691,1726.5205877929789,2016,101912.0,HOUSTON ISD
5347,77053,2017-12-31,85.96973865199449,1442.3680000000002,2016,79907.0,FORT BEND ISD
5348,77053,2017-12-31,85.96973865199449,1442.3680000000002,2016,101845.0,YES PREP PUBLIC SCHOOLS INC
5349,77053,2017-12-31,85.96973865199449,1442.3680000000002,2016,101912.0,HOUSTON ISD
5375,77054,2017-12-31,131.43049932523616,1255.4163671834892,2016,101846.0,HARMONY SCIENCE ACADEMY
5376,77054,2017-12-31,131.43049932523616,1255.4163671834892,2016,101902.0,ALDINE ISD
5377,77054,2017-12-31,131.43049932523616,1255.4163671834892,2016,101903.0,ALIEF ISD
5378,77054,2017-12-31,131.43049932523616,1255.4163671834892,2016,101905.0,CHANNELVIEW ISD
5379,77054,2017-12-31,131.43049932523616,1255.4163671834892,2016,101910.0,GALENA PARK ISD
5380,77054,2017-12-31,131.43049932523616,1255.4163671834892,2016,101911.0,GOOSE CREEK CISD
5381,77054,2017-12-31,131.43049932523616,1255.4163671834892,2016,101912.0,HOUSTON ISD
5382,77054,2017-12-31,131.43049932523616,1255.4163671834892,2016,101917.0,PASADENA ISD
5383,77054,2017-12-31,131.43049932523616,1255.4163671834892,2016,101924.0,SHELDON ISD
5384,77054,2017-12-31,131.43049932523616,1255.4163671834892,2016,101925.0,HUFFMAN ISD
5436,77055,2017-12-31,200.9820907393239,2585.926925569151,2016,101920.0,SPRING BRANCH ISD
5443,77056,2017-12-31,237.89939436029744,2235.1885402224575,2016,101912.0,HOUSTON ISD
5451,77057,2017-12-31,156.19166148102053,1542.9760956175298,2016,101838.0,SOUTHWEST SCHOOL
5452,77057,2017-12-31,156.19166148102053,1542.9760956175298,2016,101912.0,HOUSTON ISD
5464,77058,2017-12-31,100.69998702225683,1524.3298886033942,2016,84910.0,CLEAR CREEK ISD
5471,77059,2017-12-31,110.67388096409248,2846.2,2016,84910.0,CLEAR CREEK ISD
5482,77060,2017-12-31,80.35756693000651,1409.325895825637,2016,15827.0,SCHOOL OF SCIENCE AND TECHNOLOGY
5483,77060,2017-12-31,80.35756693000651,1409.325895825637,2016,21805.0,ARROW ACADEMY
5484,77060,2017-12-31,80.35756693000651,1409.325895825637,2016,46802.0,TRINITY CHARTER SCHOOL
5485,77060,2017-12-31,80.35756693000651,1409.325895825637,2016,101902.0,ALDINE ISD
5486,77060,2017-12-31,80.35756693000651,1409.325895825637,2016,170801.0,TEXAS SERENITY ACADEMY
5514,77061,2017-12-31,82.4022346368715,1565.491525423729,2016,101845.0,YES PREP PUBLIC SCHOOLS INC
5515,77061,2017-12-31,82.4022346368715,1565.491525423729,2016,101912.0,HOUSTON ISD
5527,77062,2017-12-31,108.28821324448148,2006.220192307692,2016,84910.0,CLEAR CREEK ISD
5537,77063,2017-12-31,127.41912929989743,1589.2433193715365,2016,101000.0,HARRIS COUNTY DEPT OF ED
5538,77063,2017-12-31,127.41912929989743,1589.2433193715365,2016,101856.0,DRAW ACADEMY
5539,77063,2017-12-31,127.41912929989743,1589.2433193715365,2016,101912.0,HOUSTON ISD
5540,77063,2017-12-31,127.41912929989743,1589.2433193715365,2016,227820.0,KIPP TEXAS PUBLIC SCHOOLS
5562,77064,2017-12-31,90.69767441860466,2038.6410256410254,2016,101907.0,CYPRESS-FAIRBANKS ISD
5569,77065,2017-12-31,92.56104486087449,2041.8957055214728,2016,101907.0,CYPRESS-FAIRBANKS ISD
5577,77066,2017-12-31,76.56316461080392,2220.3888888888887,2016,101902.0,ALDINE ISD
5578,77066,2017-12-31,76.56316461080392,2220.3888888888887,2016,101915.0,KLEIN ISD
5594,77067,2017-12-31,80.38585209003216,1704.28,2016,101000.0,HARRIS COUNTY DEPT OF ED
5595,77067,2017-12-31,80.38585209003216,1704.28,2016,101840.0,TWO DIMENSIONS PREPARATORY ACADEMY
5596,77067,2017-12-31,80.38585209003216,1704.28,2016,101902.0,ALDINE ISD
5597,77067,2017-12-31,80.38585209003216,1704.28,2016,101919.0,SPRING ISD
5598,77067,2017-12-31,80.38585209003216,1704.28,2016,108807.0,IDEA PUBLIC SCHOOLS
5626,77068,2017-12-31,75.95291479820628,2870.19926199262,2016,21805.0,ARROW ACADEMY
5627,77068,2017-12-31,75.95291479820628,2870.19926199262,2016,101919.0,SPRING ISD
5639,77069,2017-12-31,84.89722966934765,2650.263157894736,2016,101907.0,CYPRESS-FAIRBANKS ISD
5647,77070,2017-12-31,90.56603773584904,2075.833333333334,2016,101907.0,CYPRESS-FAIRBANKS ISD
5648,77070,2017-12-31,90.56603773584904,2075.833333333334,2016,101915.0,KLEIN ISD
5661,77071,2017-12-31,75.58465449310236,2077.141200854829,2016,57804.0,TEXANS CAN ACADEMIES
5662,77071,2017-12-31,75.58465449310236,2077.141200854829,2016,101912.0,HOUSTON ISD
5675,77072,2017-12-31,78.07228915662651,1626.6975308641975,2016,101815.0,ALIEF MONTESSORI COMMUNITY SCHOOL
5676,77072,2017-12-31,78.07228915662651,1626.6975308641975,2016,101903.0,ALIEF ISD
5690,77073,2017-12-31,79.4869841338946,1886.4723782627298,2016,14801.0,RICHARD MILBURN ALTER HIGH SCHOOL (KILLEEN)
5691,77073,2017-12-31,79.4869841338946,1886.4723782627298,2016,101902.0,ALDINE ISD
5692,77073,2017-12-31,79.4869841338946,1886.4723782627298,2016,101919.0,SPRING ISD
5713,77074,2017-12-31,88.84043221915577,1772.8414424129721,2016,101838.0,SOUTHWEST SCHOOL
5714,77074,2017-12-31,88.84043221915577,1772.8414424129721,2016,101845.0,YES PREP PUBLIC SCHOOLS INC
5715,77074,2017-12-31,88.84043221915577,1772.8414424129721,2016,101872.0,ETOILE ACADEMY CHARTER SCHOOL
5716,77074,2017-12-31,88.84043221915577,1772.8414424129721,2016,101912.0,HOUSTON ISD
5717,77074,2017-12-31,88.84043221915577,1772.8414424129721,2016,227820.0,KIPP TEXAS PUBLIC SCHOOLS
5747,77075,2017-12-31,90.28016009148084,1910.718809373021,2016,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
5748,77075,2017-12-31,90.28016009148084,1910.718809373021,2016,101870.0,BETA ACADEMY
5749,77075,2017-12-31,90.28016009148084,1910.718809373021,2016,101912.0,HOUSTON ISD
5750,77075,2017-12-31,90.28016009148084,1910.718809373021,2016,101917.0,PASADENA ISD
5773,77076,2017-12-31,90.43118276694915,1244.0399047961648,2016,101845.0,YES PREP PUBLIC SCHOOLS INC
5774,77076,2017-12-31,90.43118276694915,1244.0399047961648,2016,101912.0,HOUSTON ISD
5786,77077,2017-12-31,138.48177090271827,2392.0115827569757,2016,101912.0,HOUSTON ISD
5794,77078,2017-12-31,62.68708425720621,1347.9650712943517,2016,101912.0,HOUSTON ISD
5795,77078,2017-12-31,62.68708425720621,1347.9650712943517,2016,227820.0,KIPP TEXAS PUBLIC SCHOOLS
5808,77079,2017-12-31,133.37053571428572,2324.351464435146,2016,101914.0,KATY ISD
5809,77079,2017-12-31,133.37053571428572,2324.351464435146,2016,101920.0,SPRING BRANCH ISD
5821,77080,2017-12-31,147.68734370601942,2030.9627925671384,2016,101920.0,SPRING BRANCH ISD
5832,77081,2017-12-31,183.6560641199512,1989.858062956822,2016,101802.0,SER-NINOS CHARTER SCHOOL
5833,77081,2017-12-31,183.6560641199512,1989.858062956822,2016,101810.0,ACADEMY OF ACCELERATED LEARNING INC
5834,77081,2017-12-31,183.6560641199512,1989.858062956822,2016,101811.0,EXCEL ACADEMY
5835,77081,2017-12-31,183.6560641199512,1989.858062956822,2016,101819.0,AMIGOS POR VIDA-FRIENDS FOR LIFE PUB CHTR SCH
5836,77081,2017-12-31,183.6560641199512,1989.858062956822,2016,101912.0,HOUSTON ISD
5863,77082,2017-12-31,93.57060849598163,2019.8650306748466,2016,101903.0,ALIEF ISD
5874,77083,2017-12-31,85.48745372274783,2032.461986334328,2016,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
5875,77083,2017-12-31,85.48745372274783,2032.461986334328,2016,79907.0,FORT BEND ISD
5876,77083,2017-12-31,85.48745372274783,2032.461986334328,2016,101878.0,HOUSTON CLASSICAL CHARTER SCHOOL
5877,77083,2017-12-31,85.48745372274783,2032.461986334328,2016,101903.0,ALIEF ISD
5878,77083,2017-12-31,85.48745372274783,2032.461986334328,2016,227820.0,KIPP TEXAS PUBLIC SCHOOLS
5907,77084,2017-12-31,84.9235982920326,1875.214936752634,2016,101858.0,HARMONY SCHOOL OF EXCELLENCE
5908,77084,2017-12-31,84.9235982920326,1875.214936752634,2016,101907.0,CYPRESS-FAIRBANKS ISD
5909,77084,2017-12-31,84.9235982920326,1875.214936752634,2016,101914.0,KATY ISD
5926,77085,2017-12-31,99.60681520314547,1606.3157894736844,2016,101912.0,HOUSTON ISD
5935,77086,2017-12-31,81.79796802131912,1711.5339584415055,2016,15827.0,SCHOOL OF SCIENCE AND TECHNOLOGY
5936,77086,2017-12-31,81.79796802131912,1711.5339584415055,2016,101902.0,ALDINE ISD
5937,77086,2017-12-31,81.79796802131912,1711.5339584415055,2016,101915.0,KLEIN ISD
5955,77087,2017-12-31,96.89049598445744,1212.6576379467374,2016,101828.0,HOUSTON GATEWAY ACADEMY INC
5956,77087,2017-12-31,96.89049598445744,1212.6576379467374,2016,101912.0,HOUSTON ISD
5970,77088,2017-12-31,77.25321888412017,1785.6861111111111,2016,101902.0,ALDINE ISD
5971,77088,2017-12-31,77.25321888412017,1785.6861111111111,2016,101912.0,HOUSTON ISD
5972,77088,2017-12-31,77.25321888412017,1785.6861111111111,2016,101915.0,KLEIN ISD
5990,77089,2017-12-31,91.81038400948604,2009.5766071617463,2016,84910.0,CLEAR CREEK ISD
5991,77089,2017-12-31,91.81038400948604,2009.5766071617463,2016,101917.0,PASADENA ISD
6003,77090,2017-12-31,67.46127503512145,2282.0499600674775,2016,101919.0,SPRING ISD
6013,77091,2017-12-31,52.935010482180296,1345.9900990099009,2016,101845.0,YES PREP PUBLIC SCHOOLS INC
6014,77091,2017-12-31,52.935010482180296,1345.9900990099009,2016,101858.0,HARMONY SCHOOL OF EXCELLENCE
6015,77091,2017-12-31,52.935010482180296,1345.9900990099009,2016,101902.0,ALDINE ISD
6016,77091,2017-12-31,52.935010482180296,1345.9900990099009,2016,101912.0,HOUSTON ISD
6041,77092,2017-12-31,144.21876951873082,1578.8513572806958,2016,101838.0,SOUTHWEST SCHOOL
6042,77092,2017-12-31,144.21876951873082,1578.8513572806958,2016,101907.0,CYPRESS-FAIRBANKS ISD
6043,77092,2017-12-31,144.21876951873082,1578.8513572806958,2016,101912.0,HOUSTON ISD
6044,77092,2017-12-31,144.21876951873082,1578.8513572806958,2016,227820.0,KIPP TEXAS PUBLIC SCHOOLS
6068,77093,2017-12-31,68.17165154914457,1356.8689902329454,2016,101902.0,ALDINE ISD
6069,77093,2017-12-31,68.17165154914457,1356.8689902329454,2016,101912.0,HOUSTON ISD
6070,77093,2017-12-31,68.17165154914457,1356.8689902329454,2016,108807.0,IDEA PUBLIC SCHOOLS
6087,77094,2017-12-31,131.50800194982384,2861.4228367911423,2016,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
6094,77095,2017-12-31,92.98178497459824,2309.5867653935397,2016,101907.0,CYPRESS-FAIRBANKS ISD
6102,77096,2017-12-31,134.8773841961853,2279.848484848485,2016,101846.0,HARMONY SCIENCE ACADEMY
6103,77096,2017-12-31,134.8773841961853,2279.848484848485,2016,101912.0,HOUSTON ISD
6123,77098,2017-12-31,244.13595021541408,2482.2235294117645,2016,101871.0,A+ UNLIMITED POTENTIAL
6124,77098,2017-12-31,244.13595021541408,2482.2235294117645,2016,101912.0,HOUSTON ISD
6143,77099,2017-12-31,80.93365418779676,1640.2323771514093,2016,101846.0,HARMONY SCIENCE ACADEMY
6144,77099,2017-12-31,80.93365418779676,1640.2323771514093,2016,101858.0,HARMONY SCHOOL OF EXCELLENCE
6145,77099,2017-12-31,80.93365418779676,1640.2323771514093,2016,101859.0,STEP CHARTER SCHOOL
6146,77099,2017-12-31,80.93365418779676,1640.2323771514093,2016,101862.0,HARMONY SCHOOL OF SCIENCE - HOUSTON
6147,77099,2017-12-31,80.93365418779676,1640.2323771514093,2016,101903.0,ALIEF ISD
6148,77099,2017-12-31,80.93365418779676,1640.2323771514093,2016,161807.0,HARMONY SCIENCE ACAD (WACO)
6149,77099,2017-12-31,80.93365418779676,1640.2323771514093,2016,227816.0,HARMONY SCIENCE ACADEMY (AUSTIN)
6150,77099,2017-12-31,80.93365418779676,1640.2323771514093,2016,227820.0,KIPP TEXAS PUBLIC SCHOOLS
6245,77301,2017-12-31,101.9519796682718,1885.691681765642,2016,170902.0,CONROE ISD
6246,77301,2017-12-31,101.9519796682718,1885.691681765642,2016,170903.0,MONTGOMERY ISD
6247,77301,2017-12-31,101.9519796682718,1885.691681765642,2016,170907.0,SPLENDORA ISD
6264,77302,2017-12-31,92.63565891472868,2007.866108786611,2016,170902.0,CONROE ISD
6279,77304,2017-12-31,107.81952067772173,2223.11320337308,2016,170902.0,CONROE ISD
6280,77304,2017-12-31,107.81952067772173,2223.11320337308,2016,170904.0,WILLIS ISD
6293,77306,2017-12-31,112.0598499525934,1336.3394655922823,2016,170902.0,CONROE ISD
6300,77316,2017-12-31,117.83551852339532,2538.2881473094712,2016,170902.0,CONROE ISD
6307,77318,2017-12-31,107.09012464046022,1914.2754823403016,2016,170904.0,WILLIS ISD
6315,77320,2017-12-31,90.90909090909089,1622.5000000000002,2016,236902.0,HUNTSVILLE ISD
6316,77320,2017-12-31,90.90909090909089,1622.5000000000002,2016,236903.0,WINDHAM SCHOOL DISTRICT
6329,77327,2017-12-31,87.6827485380117,1823.619841600667,2016,146901.0,CLEVELAND ISD
6330,77327,2017-12-31,87.6827485380117,1823.619841600667,2016,146907.0,TARKINGTON ISD
6345,77336,2017-12-31,104.520697167756,1722.146951537259,2016,101925.0,HUFFMAN ISD
6354,77338,2017-12-31,80.2045907042491,1882.6852512321377,2016,101861.0,THE RHODES SCHOOL
6355,77338,2017-12-31,80.2045907042491,1882.6852512321377,2016,101902.0,ALDINE ISD
6356,77338,2017-12-31,80.2045907042491,1882.6852512321377,2016,101913.0,HUMBLE ISD
6374,77339,2017-12-31,94.13672654690619,2124.5693082427774,2016,101913.0,HUMBLE ISD
6375,77339,2017-12-31,94.13672654690619,2124.5693082427774,2016,170908.0,NEW CANEY ISD
6387,77340,2017-12-31,96.6095515858549,1925.2754716981133,2016,236903.0,WINDHAM SCHOOL DISTRICT
6394,77345,2017-12-31,98.02294796644598,2693.2468924559303,2016,101913.0,HUMBLE ISD
6401,77346,2017-12-31,92.29995253006544,2360.781279156369,2016,101913.0,HUMBLE ISD
6416,77355,2017-12-31,118.90284203569068,2199.2745969983325,2016,101921.0,TOMBALL ISD
6417,77355,2017-12-31,118.90284203569068,2199.2745969983325,2016,170906.0,MAGNOLIA ISD
6429,77356,2017-12-31,112.80491684375278,1949.8263564579809,2016,170903.0,MONTGOMERY ISD
6437,77357,2017-12-31,98.9724358974359,2374.3984662914436,2016,170907.0,SPLENDORA ISD
6438,77357,2017-12-31,98.9724358974359,2374.3984662914436,2016,170908.0,NEW CANEY ISD
6451,77358,2017-12-31,90.37919065750371,1687.3353134783656,2016,236801.0,RAVEN SCHOOL
6452,77358,2017-12-31,90.37919065750371,1687.3353134783656,2016,236901.0,NEW WAVERLY ISD
6471,77365,2017-12-31,104.7594182433879,2288.538863808859,2016,170908.0,NEW CANEY ISD
6485,77372,2017-12-31,111.58516573679027,2733.338235294118,2016,170907.0,SPLENDORA ISD
6493,77373,2017-12-31,85.31542651998576,1781.6238656955304,2016,101874.0,LEGACY SCHOOL OF SPORT SCIENCES
6494,77373,2017-12-31,85.31542651998576,1781.6238656955304,2016,101919.0,SPRING ISD
6509,77375,2017-12-31,104.63883956089114,2196.459755904069,2016,101842.0,COMQUEST ACADEMY
6510,77375,2017-12-31,104.63883956089114,2196.459755904069,2016,101915.0,KLEIN ISD
6511,77375,2017-12-31,104.63883956089114,2196.459755904069,2016,101921.0,TOMBALL ISD
6528,77377,2017-12-31,102.13497617824076,2452.636788819925,2016,101921.0,TOMBALL ISD
