,zipcode,period_end,median_ppsf,area,year,median_ppsf_prev,median_ppsf_change_percent,DISTRICT,DISTNAME
5979,77099,2020-12-31,94.03063919704172,1807.921348314607,2020,86.56327587853323,8.626479581233495,227816.0,HARMONY SCIENCE ACADEMY (AUSTIN)
5980,77099,2020-12-31,94.03063919704172,1807.921348314607,2020,86.56327587853323,8.626479581233495,227820.0,KIPP TEXAS PUBLIC SCHOOLS
6054,77301,2020-12-31,114.56082924168032,1976.3736130291916,2020,103.90025575447572,10.260391959377227,170902.0,CONROE ISD
6055,77301,2020-12-31,114.56082924168032,1976.3736130291916,2020,103.90025575447572,10.260391959377227,170903.0,MONTGOMERY ISD
6056,77301,2020-12-31,114.56082924168032,1976.3736130291916,2020,103.90025575447572,10.260391959377227,170907.0,SPLENDORA ISD
6067,77302,2020-12-31,122.95059119521189,2114.6624629660605,2020,98.6040124046684,24.691265798216953,170902.0,CONROE ISD
6085,77304,2020-12-31,124.66079710748124,2252.199621007804,2020,119.9268608123998,3.9473527973743017,170902.0,CONROE ISD
6086,77304,2020-12-31,124.66079710748124,2252.199621007804,2020,119.9268608123998,3.9473527973743017,170904.0,WILLIS ISD
6095,77306,2020-12-31,127.28000166072638,1703.3272876433016,2020,118.72263149484064,7.207867664437359,170902.0,CONROE ISD
6102,77316,2020-12-31,138.91316323636823,2490.7646758519377,2020,131.18971061093248,5.887239623800293,170902.0,CONROE ISD
6109,77318,2020-12-31,128.40096910963052,1978.1782159535828,2020,115.2908211844748,11.37137179739436,170904.0,WILLIS ISD
6120,77320,2020-12-31,123.56035394776036,1638.4705411704558,2020,106.04594219565791,16.515871696238822,236902.0,HUNTSVILLE ISD
6121,77320,2020-12-31,123.56035394776036,1638.4705411704558,2020,106.04594219565791,16.515871696238822,236903.0,WINDHAM SCHOOL DISTRICT
6134,77327,2020-12-31,117.8343949044586,1646.2935135135135,2020,114.16713525835866,3.21218504589871,146901.0,CLEVELAND ISD
6135,77327,2020-12-31,117.8343949044586,1646.2935135135135,2020,114.16713525835866,3.21218504589871,146907.0,TARKINGTON ISD
6147,77336,2020-12-31,122.5,1828.2448979591836,2020,123.69840720665309,-0.9688137735282262,101925.0,HUFFMAN ISD
6162,77338,2020-12-31,103.70599429115128,1832.1023900178907,2020,95.93679458239276,8.098248167011823,101861.0,THE RHODES SCHOOL
6163,77338,2020-12-31,103.70599429115128,1832.1023900178907,2020,95.93679458239276,8.098248167011823,101902.0,ALDINE ISD
6164,77338,2020-12-31,103.70599429115128,1832.1023900178907,2020,95.93679458239276,8.098248167011823,101913.0,HUMBLE ISD
6179,77339,2020-12-31,108.44686648501364,2140.2185929648235,2020,96.56167578332578,12.308393164547988,101913.0,HUMBLE ISD
6180,77339,2020-12-31,108.44686648501364,2140.2185929648235,2020,96.56167578332578,12.308393164547988,170908.0,NEW CANEY ISD
6189,77340,2020-12-31,115.22081395671064,2174.0863599012137,2020,111.0238343593609,3.780250989859524,236903.0,WINDHAM SCHOOL DISTRICT
6196,77345,2020-12-31,110.211420813408,2700.2646168934507,2020,102.18428320361537,7.8555501473720035,101913.0,HUMBLE ISD
6203,77346,2020-12-31,110.42355876899369,2354.5700111325023,2020,104.3384831460674,5.83205298701492,101913.0,HUMBLE ISD
6221,77355,2020-12-31,140.64737606436432,2093.266922130622,2020,125.57989690721648,11.998321011746258,101921.0,TOMBALL ISD
6222,77355,2020-12-31,140.64737606436432,2093.266922130622,2020,125.57989690721648,11.998321011746258,170906.0,MAGNOLIA ISD
6231,77356,2020-12-31,134.36482084690553,2195.5151515151515,2020,120.44291724341268,11.558922618386076,170903.0,MONTGOMERY ISD
6242,77357,2020-12-31,121.46008425535554,1893.5809357456365,2020,107.8277285745273,12.642718029069828,170907.0,SPLENDORA ISD
6243,77357,2020-12-31,121.46008425535554,1893.5809357456365,2020,107.8277285745273,12.642718029069828,170908.0,NEW CANEY ISD
6256,77358,2020-12-31,164.47368421052633,2553.6,2020,114.98810467882632,43.03539019963705,236801.0,RAVEN SCHOOL
6257,77358,2020-12-31,164.47368421052633,2553.6,2020,114.98810467882632,43.03539019963705,236901.0,NEW WAVERLY ISD
6273,77365,2020-12-31,115.1404529637938,2127.8359924208467,2020,108.55063674954518,6.070730132567592,170908.0,NEW CANEY ISD
6286,77372,2020-12-31,122.67838196286472,1874.0058054367862,2020,117.44013683010262,4.4603533971866245,170907.0,SPLENDORA ISD
6297,77373,2020-12-31,101.77169870015936,1866.9237364287258,2020,91.53210833883102,11.186883539734174,101874.0,LEGACY SCHOOL OF SPORT SCIENCES
6298,77373,2020-12-31,101.77169870015936,1866.9237364287258,2020,91.53210833883102,11.186883539734174,101919.0,SPRING ISD
6315,77375,2020-12-31,124.78748724923496,2275.8692098092642,2020,115.62829989440338,7.92123326486347,101842.0,COMQUEST ACADEMY
6316,77375,2020-12-31,124.78748724923496,2275.8692098092642,2020,115.62829989440338,7.92123326486347,101915.0,KLEIN ISD
6317,77375,2020-12-31,124.78748724923496,2275.8692098092642,2020,115.62829989440338,7.92123326486347,101921.0,TOMBALL ISD
6328,77377,2020-12-31,122.62207178829844,2528.0929891251653,2020,114.28963375303697,7.290633246114556,101921.0,TOMBALL ISD
6335,77378,2020-12-31,124.17996799582475,1542.1166802558582,2020,118.9557544437488,4.39172831655349,170904.0,WILLIS ISD
6342,77379,2020-12-31,103.80080591466115,2704.69961698386,2020,97.95704263506434,5.965638735509357,101915.0,KLEIN ISD
6349,77380,2020-12-31,148.3924154987634,2554.038888888889,2020,137.42813069695694,7.978195400171617,170902.0,CONROE ISD
6356,77381,2020-12-31,149.71098265895955,2511.5057915057914,2020,137.6495388237031,8.762429528154355,170902.0,CONROE ISD
6363,77382,2020-12-31,150.35389916366938,2660.3899348468217,2020,137.93693180824204,9.001916450258033,170902.0,CONROE ISD
6370,77384,2020-12-31,131.30699282241653,2503.6899629908817,2020,125.30117077109406,4.7931092857018704,170902.0,CONROE ISD
6377,77385,2020-12-31,115.6085389520377,2337.586846522782,2020,107.87992495309568,7.164089150323649,170902.0,CONROE ISD
6384,77386,2020-12-31,121.5228794178794,2332.8940308032998,2020,114.61354079058032,6.028379002725071,170902.0,CONROE ISD
6391,77388,2020-12-31,104.3044181137254,2253.0205742941234,2020,94.80401409010616,10.021098911054137,101915.0,KLEIN ISD
6402,77389,2020-12-31,126.67740363613522,2680.4306865596513,2020,116.885126743388,8.377692838752179,101915.0,KLEIN ISD
6403,77389,2020-12-31,126.67740363613522,2680.4306865596513,2020,116.885126743388,8.377692838752179,101921.0,TOMBALL ISD
6420,77396,2020-12-31,107.00422889767566,2013.47182461384,2020,99.21150278293136,7.854659889382283,101902.0,ALDINE ISD
6421,77396,2020-12-31,107.00422889767566,2013.47182461384,2020,99.21150278293136,7.854659889382283,101913.0,HUMBLE ISD
6422,77396,2020-12-31,107.00422889767566,2013.47182461384,2020,99.21150278293136,7.854659889382283,236903.0,WINDHAM SCHOOL DISTRICT
6437,77401,2020-12-31,256.0090361445783,3358.2798988175773,2020,243.54020039904407,5.119826511230543,101853.0,PROMISE COMMUNITY SCHOOL
6438,77401,2020-12-31,256.0090361445783,3358.2798988175773,2020,243.54020039904407,5.119826511230543,101912.0,HOUSTON ISD
6455,77406,2020-12-31,122.9080298293794,2443.3188003817204,2020,112.50953470633104,9.242323461909427,79901.0,LAMAR CISD
6456,77406,2020-12-31,122.9080298293794,2443.3188003817204,2020,112.50953470633104,9.242323461909427,79907.0,FORT BEND ISD
6457,77406,2020-12-31,122.9080298293794,2443.3188003817204,2020,112.50953470633104,9.242323461909427,236903.0,WINDHAM SCHOOL DISTRICT
6476,77407,2020-12-31,124.94554167876852,2263.766247275897,2020,116.19444533353249,7.531424002340464,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
6477,77407,2020-12-31,124.94554167876852,2263.766247275897,2020,116.19444533353249,7.531424002340464,79901.0,LAMAR CISD
6478,77407,2020-12-31,124.94554167876852,2263.766247275897,2020,116.19444533353249,7.531424002340464,79907.0,FORT BEND ISD
6492,77417,2020-12-31,143.25247524752476,2054.393821059543,2020,103.09,38.9586528737266,79901.0,LAMAR CISD
6499,77418,2020-12-31,190.73665413083455,2136.453540390187,2020,106.96920583468396,78.30987211928017,8901.0,BELLVILLE ISD
6508,77420,2020-12-31,100.44642857142856,1792.0000000000002,2020,116.19416469042268,-13.552949204420878,241901.0,BOLING ISD
6515,77422,2020-12-31,117.42104094900264,1420.0776849902072,2020,115.096592142392,2.019563536455493,236903.0,WINDHAM SCHOOL DISTRICT
6522,77423,2020-12-31,126.31070843570843,2367.178552815968,2020,115.84239368716696,9.036687187948841,101914.0,KATY ISD
6540,77429,2020-12-31,114.12322274881517,2584.925249169435,2020,105.3268765133172,8.351473552323354,101907.0,CYPRESS-FAIRBANKS ISD
6541,77429,2020-12-31,114.12322274881517,2584.925249169435,2020,105.3268765133172,8.351473552323354,101921.0,TOMBALL ISD
6550,77430,2020-12-31,147.47859181731684,2102.0,2020,102.05992509363296,44.50195968889394,20910.0,DAMON ISD
6557,77433,2020-12-31,124.92241921173846,2692.75925108238,2020,117.84122143835307,6.009100794232525,101907.0,CYPRESS-FAIRBANKS ISD
6564,77435,2020-12-31,132.99581005586592,2263.229194014177,2020,115.30190028606457,15.34572259945645,241902.0,EAST BERNARD ISD
6571,77437,2020-12-31,112.12814645308924,1560.7142857142858,2020,89.39670932358318,25.42759940662539,241903.0,EL CAMPO ISD
6582,77441,2020-12-31,139.21074842169082,2974.0447824177527,2020,130.3957894736842,6.760156124355234,79901.0,LAMAR CISD
6583,77441,2020-12-31,139.21074842169082,2974.0447824177527,2020,130.3957894736842,6.760156124355234,101914.0,KATY ISD
6602,77445,2020-12-31,118.03399410874933,1643.5943006491862,2020,98.27141726134758,20.110198263289753,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL
6603,77445,2020-12-31,118.03399410874933,1643.5943006491862,2020,98.27141726134758,20.110198263289753,237902.0,HEMPSTEAD ISD
6612,77447,2020-12-31,128.97664071190212,1883.2867615351443,2020,114.25462459194776,12.885269346893388,237904.0,WALLER ISD
6627,77449,2020-12-31,107.2214695819376,2005.1954225053696,2020,97.71272679775811,9.731324767816893,101837.0,CALVIN NELMS CHARTER SCHOOLS
6628,77449,2020-12-31,107.2214695819376,2005.1954225053696,2020,97.71272679775811,9.731324767816893,101907.0,CYPRESS-FAIRBANKS ISD
6629,77449,2020-12-31,107.2214695819376,2005.1954225053696,2020,97.71272679775811,9.731324767816893,101914.0,KATY ISD
6640,77450,2020-12-31,116.73886731335224,2437.06322108078,2020,107.64467730412002,8.448341559461527,101914.0,KATY ISD
6651,77455,2020-12-31,127.51311188811188,1266.5364181662383,2020,308.63009523371363,-58.68416144201649,241906.0,LOUISE ISD
6658,77459,2020-12-31,120.90730136005726,2625.5238222103817,2020,111.10913647755751,8.818505114094592,79907.0,FORT BEND ISD
6665,77461,2020-12-31,140.63607859515176,1902.0723748281596,2020,127.0657935765513,10.679731056356237,79906.0,NEEDVILLE ISD
6675,77465,2020-12-31,133.42696629213484,1424.0,2020,181.5553999377529,-26.50895190234998,158905.0,PALACIOS ISD
6690,77469,2020-12-31,123.09955860716038,2221.2914741035856,2020,113.21876263647393,8.727171840247005,79901.0,LAMAR CISD
6691,77469,2020-12-31,123.09955860716038,2221.2914741035856,2020,113.21876263647393,8.727171840247005,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL
6692,77469,2020-12-31,123.09955860716038,2221.2914741035856,2020,113.21876263647393,8.727171840247005,236903.0,WINDHAM SCHOOL DISTRICT
6703,77471,2020-12-31,109.8159509202454,2003.3519553072626,2020,96.43201542912249,13.879141104294456,79901.0,LAMAR CISD
6710,77474,2020-12-31,149.98723850856825,2016.8382524271838,2020,138.46153846153845,8.324116700632635,8902.0,SEALY ISD
6725,77477,2020-12-31,109.01263793979896,2086.9139973076735,2020,101.08463606761156,7.842934575027484,21805.0,ARROW ACADEMY
6726,77477,2020-12-31,109.01263793979896,2086.9139973076735,2020,101.08463606761156,7.842934575027484,79907.0,FORT BEND ISD
6727,77477,2020-12-31,109.01263793979896,2086.9139973076735,2020,101.08463606761156,7.842934575027484,79910.0,STAFFORD MSD
6742,77478,2020-12-31,124.4490656972952,2501.023195763251,2020,116.68059036480088,6.6578985486842726,79907.0,FORT BEND ISD
6743,77478,2020-12-31,124.4490656972952,2501.023195763251,2020,116.68059036480088,6.6578985486842726,101862.0,HARMONY SCHOOL OF SCIENCE - HOUSTON
6756,77479,2020-12-31,128.03109762418478,3007.0819288772104,2020,120.1424026597144,6.566120528498116,79901.0,LAMAR CISD
6757,77479,2020-12-31,128.03109762418478,3007.0819288772104,2020,120.1424026597144,6.566120528498116,79907.0,FORT BEND ISD
6766,77480,2020-12-31,115.16314779270634,1322.0375,2020,94.25609410784568,22.18111612066089,20906.0,SWEENY ISD
6775,77484,2020-12-31,159.59772627896808,2380.986301369863,2020,145.65987641669133,9.568764031080555,237904.0,WALLER ISD
6782,77485,2020-12-31,117.07115384615383,2600.0000000000005,2020,100.02857959416976,17.03770494505494,8903.0,BRAZOS ISD
6789,77486,2020-12-31,126.31808278867102,1741.635046567782,2020,122.1474484468807,3.414426084883826,20907.0,COLUMBIA-BRAZORIA ISD
6796,77488,2020-12-31,86.54373927958834,1637.900109008027,2020,99.26687780375309,-12.8171035552442,241904.0,WHARTON ISD
6803,77489,2020-12-31,101.58053413769306,1756.1583182678403,2020,96.79176755447942,4.9474936807185355,79907.0,FORT BEND ISD
6822,77493,2020-12-31,123.4340456890199,2146.89552238806,2020,117.40210782039034,5.1378446099601724,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
6823,77493,2020-12-31,123.4340456890199,2146.89552238806,2020,117.40210782039034,5.1378446099601724,101803.0,ARISTOI CLASSICAL ACADEMY
6824,77493,2020-12-31,123.4340456890199,2146.89552238806,2020,117.40210782039034,5.1378446099601724,101811.0,EXCEL ACADEMY
6825,77493,2020-12-31,123.4340456890199,2146.89552238806,2020,117.40210782039034,5.1378446099601724,101914.0,KATY ISD
6850,77494,2020-12-31,124.96280868789052,2824.8404761904762,2020,114.91851232762224,8.740364069135268,46802.0,TRINITY CHARTER SCHOOL
6851,77494,2020-12-31,124.96280868789052,2824.8404761904762,2020,114.91851232762224,8.740364069135268,79901.0,LAMAR CISD
6852,77494,2020-12-31,124.96280868789052,2824.8404761904762,2020,114.91851232762224,8.740364069135268,101862.0,HARMONY SCHOOL OF SCIENCE - HOUSTON
6853,77494,2020-12-31,124.96280868789052,2824.8404761904762,2020,114.91851232762224,8.740364069135268,101914.0,KATY ISD
6873,77498,2020-12-31,115.87982832618026,2226.4444444444443,2020,106.54471843945528,8.76168244043905,79907.0,FORT BEND ISD
6880,77502,2020-12-31,108.90259042255228,1561.0280649926144,2020,101.27931769722817,7.526978754056861,101917.0,PASADENA ISD
6895,77503,2020-12-31,113.31739946317408,1509.0356892241568,2020,103.24141707925372,9.759632005230507,101908.0,DEER PARK ISD
6896,77503,2020-12-31,113.31739946317408,1509.0356892241568,2020,103.24141707925372,9.759632005230507,101917.0,PASADENA ISD
6897,77503,2020-12-31,113.31739946317408,1509.0356892241568,2020,103.24141707925372,9.759632005230507,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL
6908,77504,2020-12-31,109.06500115023805,1825.9294723306878,2020,111.2602169898266,-1.9730465201135479,101917.0,PASADENA ISD
6919,77505,2020-12-31,117.80479084733643,2291.927162367223,2020,108.3902047370534,8.68582740767224,101908.0,DEER PARK ISD
6920,77505,2020-12-31,117.80479084733643,2291.927162367223,2020,108.3902047370534,8.68582740767224,101917.0,PASADENA ISD
6933,77506,2020-12-31,115.9680130817652,1366.7561924014935,2020,107.70328102710414,7.673612146115773,14801.0,RICHARD MILBURN ALTER HIGH SCHOOL (KILLEEN)
6934,77506,2020-12-31,115.9680130817652,1366.7561924014935,2020,107.70328102710414,7.673612146115773,101917.0,PASADENA ISD
6947,77510,2020-12-31,136.4951943628047,1707.8256937045915,2020,135.7372510774845,0.5583900361202567,84906.0,TEXAS CITY ISD
6948,77510,2020-12-31,136.4951943628047,1707.8256937045915,2020,135.7372510774845,0.5583900361202567,84909.0,SANTA FE ISD
6957,77511,2020-12-31,122.17834607471428,1878.401593844269,2020,111.94278793922588,9.143561924726516,20901.0,ALVIN ISD
6964,77514,2020-12-31,127.79355543418896,1756.6613530492757,2020,94.20289855072464,35.65777423013905,36901.0,ANAHUAC ISD
6979,77515,2020-12-31,126.3362556561086,1834.7860540601039,2020,125.17219787100814,0.929965123964706,20902.0,ANGLETON ISD
6980,77515,2020-12-31,126.3362556561086,1834.7860540601039,2020,125.17219787100814,0.929965123964706,20908.0,PEARLAND ISD
6981,77515,2020-12-31,126.3362556561086,1834.7860540601039,2020,125.17219787100814,0.929965123964706,236903.0,WINDHAM SCHOOL DISTRICT
6999,77518,2020-12-31,108.59483109483108,1880.384157710795,2020,101.07817484908996,7.4364780101772805,84901.0,DICKINSON ISD
7008,77520,2020-12-31,99.24985574148873,1460.9593023255816,2020,84.79585666541762,17.045643082660078,101911.0,GOOSE CREEK CISD
7033,77530,2020-12-31,107.4074074074074,1629.3103448275863,2020,100.33076074972436,7.053317053317054,101861.0,THE RHODES SCHOOL
7034,77530,2020-12-31,107.4074074074074,1629.3103448275863,2020,100.33076074972436,7.053317053317054,101905.0,CHANNELVIEW ISD
7050,77532,2020-12-31,113.44211344211344,2040.6883561643835,2020,109.4632768361582,3.63485976389201,101906.0,CROSBY ISD
7058,77534,2020-12-31,136.4843335103558,1648.5408560311284,2020,128.75603281853282,6.0022823961306475,20904.0,DANBURY ISD
7069,77535,2020-12-31,126.79917751884852,2065.4708108108107,2020,113.82113821138212,11.402134534416911,146902.0,DAYTON ISD
7070,77535,2020-12-31,126.79917751884852,2065.4708108108107,2020,113.82113821138212,11.402134534416911,236903.0,WINDHAM SCHOOL DISTRICT
7079,77536,2020-12-31,119.65376782077394,1905.4978723404254,2020,117.62734584450402,1.722747343928612,101908.0,DEER PARK ISD
7089,77539,2020-12-31,123.03247984425911,1950.7044018279112,2020,114.28378779713606,7.655234583800081,84901.0,DICKINSON ISD
7096,77541,2020-12-31,155.5068066262096,1221.4899406723798,2020,126.9385026737968,22.505625441184588,20905.0,BRAZOSPORT ISD
7103,77545,2020-12-31,96.80523479599692,2355.244532803181,2020,93.76785562767061,3.2392541644409634,79907.0,FORT BEND ISD
7114,77546,2020-12-31,135.23489932885906,2270.124069478908,2020,123.2707265900911,9.705607381184752,84910.0,CLEAR CREEK ISD
7115,77546,2020-12-31,135.23489932885906,2270.124069478908,2020,123.2707265900911,9.705607381184752,84911.0,FRIENDSWOOD ISD
7124,77547,2020-12-31,96.98371746200141,1514.6872469345794,2020,81.5904139433551,18.866558918714702,101910.0,GALENA PARK ISD
7131,77550,2020-12-31,186.13138686131387,1477.450980392157,2020,170.01434720229554,9.479811512519644,84902.0,GALVESTON ISD
7142,77551,2020-12-31,162.54602840610204,1258.1051779935276,2020,142.1012849584278,14.387444458123937,84802.0,ODYSSEY ACADEMY INC
7143,77551,2020-12-31,162.54602840610204,1258.1051779935276,2020,142.1012849584278,14.387444458123937,84804.0,AMBASSADORS PREPARATORY ACADEMY
7176,77563,2020-12-31,175.2783952577538,1762.9097958456505,2020,144.12568306010928,21.614962396849087,84908.0,HITCHCOCK ISD
7190,77565,2020-12-31,152.0,2171.0526315789475,2020,181.35280338354397,-16.185469888472348,84910.0,CLEAR CREEK ISD
7204,77568,2020-12-31,117.50454545454544,1938.6271324126728,2020,110.6749871489322,6.170823671678307,84906.0,TEXAS CITY ISD
7211,77571,2020-12-31,122.9387758445408,1663.4296103500774,2020,109.23840970934695,12.541711447142735,101916.0,LA PORTE ISD
7218,77573,2020-12-31,125.7970041139357,2466.5929223478724,2020,117.9937229187604,6.613301963993392,84910.0,CLEAR CREEK ISD
7225,77575,2020-12-31,111.53846153846152,1900.6896551724142,2020,70.20280811232449,58.88034188034186,146906.0,LIBERTY ISD
7245,77581,2020-12-31,120.2593991317035,2312.709044017492,2020,118.09163911195088,1.8356591847265187,20908.0,PEARLAND ISD
7256,77583,2020-12-31,120.30295809947404,2209.8251298208293,2020,117.40996546620622,2.4640094405789648,79907.0,FORT BEND ISD
7257,77583,2020-12-31,120.30295809947404,2209.8251298208293,2020,117.40996546620622,2.4640094405789648,236903.0,WINDHAM SCHOOL DISTRICT
7266,77584,2020-12-31,118.06596701649175,2371.5555555555557,2020,111.98151398421376,5.433444160377872,20908.0,PEARLAND ISD
7274,77586,2020-12-31,122.40186361160576,2344.7355418597367,2020,110.57692307692308,10.693859266147816,84910.0,CLEAR CREEK ISD
7281,77587,2020-12-31,123.75415282392026,1204.0,2020,107.92591486012076,14.665836267697124,101917.0,PASADENA ISD
7288,77590,2020-12-31,106.26525876908778,1595.065047254249,2020,103.09278350515464,3.077301006015143,84906.0,TEXAS CITY ISD
7308,77598,2020-12-31,128.37443263156945,1629.9974668674165,2020,105.4508405501783,21.738652780565616,84910.0,CLEAR CREEK ISD
7314,77611,2020-12-31,121.50167706904354,1897.0931559160124,2020,106.78690080683435,13.77957048198878,181901.0,BRIDGE CITY ISD
7317,77613,2020-12-31,53.441322136089575,1168.5713882783366,2020,162.7906976744186,-67.17175925925926,100905.0,HARDIN-JEFFERSON ISD
7325,77619,2020-12-31,106.71243325705568,1377.5339528234454,2020,96.47683397683396,10.609385547083246,123908.0,PORT NECHES-GROVES ISD
7328,77622,2020-12-31,136.9886098683694,1952.7170927352088,2020,113.52304498856223,20.67030961173688,123914.0,HAMSHIRE-FANNETT ISD
7331,77623,2020-12-31,131.7829457364341,1290.0,2020,37.94642857142857,247.28682170542635,84903.0,HIGH ISLAND ISD
7333,77625,2020-12-31,100.09765625,2048.0,2020,118.01208127402526,-15.18016192124244,100903.0,KOUNTZE ISD
7334,77625,2020-12-31,100.09765625,2048.0,2020,118.01208127402526,-15.18016192124244,100905.0,HARDIN-JEFFERSON ISD
7339,77627,2020-12-31,116.6185877336009,1530.630780813078,2020,110.24198086662916,5.784191119248995,123905.0,NEDERLAND ISD
7353,77632,2020-12-31,105.47351200086104,2004.7687423006623,2020,96.71467146714672,9.056372110708804,176903.0,DEWEYVILLE ISD
7354,77632,2020-12-31,105.47351200086104,2004.7687423006623,2020,96.71467146714672,9.056372110708804,181908.0,LITTLE CYPRESS-MAURICEVILLE CISD
7359,77640,2020-12-31,106.79798545047566,1809.7532381790743,2020,112.52216060326224,-5.0871536078739465,123803.0,TEKOA ACADEMY OF ACCELERATED STUDIES STEM SCHOOL
7360,77640,2020-12-31,106.79798545047566,1809.7532381790743,2020,112.52216060326224,-5.0871536078739465,123907.0,PORT ARTHUR ISD
7368,77642,2020-12-31,81.01128980270413,2097.2385505005104,2020,82.23786862224995,-1.4915012269833599,123807.0,BOB HOPE SCHOOL
7369,77642,2020-12-31,81.01128980270413,2097.2385505005104,2020,82.23786862224995,-1.4915012269833599,123907.0,PORT ARTHUR ISD
7370,77642,2020-12-31,81.01128980270413,2097.2385505005104,2020,82.23786862224995,-1.4915012269833599,123908.0,PORT NECHES-GROVES ISD
7386,77651,2020-12-31,120.94037809015995,1781.869739478958,2020,114.21428571428572,5.8890114610531095,123908.0,PORT NECHES-GROVES ISD
7389,77656,2020-12-31,89.4178227406554,1701.0031707117942,2020,93.63428462411457,-4.5031175283559195,100904.0,SILSBEE ISD
7395,77657,2020-12-31,132.2646818806037,1833.0668214123966,2020,127.54863039890512,3.6974536433274428,100907.0,LUMBERTON ISD
7398,77659,2020-12-31,104.47327581838452,2081.8721179768518,2020,91.54084976623837,14.127491808488571,100905.0,HARDIN-JEFFERSON ISD
7402,77662,2020-12-31,97.91827293754818,1735.120472440945,2020,96.81938431938433,1.1349882318388644,181907.0,VIDOR ISD
7412,77665,2020-12-31,128.35249042145594,1324.4776119402984,2020,99.50657894736841,28.98894905164499,36903.0,EAST CHAMBERS ISD
7415,77701,2020-12-31,56.317934782608695,2661.674306393245,2020,67.73161482334869,-16.851333118969773,123910.0,BEAUMONT ISD
7419,77702,2020-12-31,70.6140299486795,2191.4908427187684,2020,53.59139359231368,31.763750138431345,123910.0,BEAUMONT ISD
7423,77703,2020-12-31,46.16477272727273,1278.0307692307692,2020,52.307692307692314,-11.743816844919799,123910.0,BEAUMONT ISD
7426,77705,2020-12-31,107.08705551114046,1843.8269598276415,2020,100.71942446043164,6.322147971775189,123905.0,NEDERLAND ISD
7427,77705,2020-12-31,107.08705551114046,1843.8269598276415,2020,100.71942446043164,6.322147971775189,123908.0,PORT NECHES-GROVES ISD
7428,77705,2020-12-31,107.08705551114046,1843.8269598276415,2020,100.71942446043164,6.322147971775189,123910.0,BEAUMONT ISD
7429,77705,2020-12-31,107.08705551114046,1843.8269598276415,2020,100.71942446043164,6.322147971775189,123914.0,HAMSHIRE-FANNETT ISD
7430,77705,2020-12-31,107.08705551114046,1843.8269598276415,2020,100.71942446043164,6.322147971775189,236903.0,WINDHAM SCHOOL DISTRICT
7443,77706,2020-12-31,105.28542989417248,1993.6281801858122,2020,94.26847662141779,11.686784031738178,101862.0,HARMONY SCHOOL OF SCIENCE - HOUSTON
7444,77706,2020-12-31,105.28542989417248,1993.6281801858122,2020,94.26847662141779,11.686784031738178,123910.0,BEAUMONT ISD
7451,77707,2020-12-31,98.84149030490492,1589.4135096039122,2020,87.30406504065041,13.215221145639056,123910.0,BEAUMONT ISD
7454,77708,2020-12-31,78.49331291977272,1751.1045831443803,2020,103.14281480355324,-23.898418838702614,123910.0,BEAUMONT ISD
7462,77801,2020-12-31,122.92226530035396,1537.5570856767783,2020,113.4903381642512,8.31077542693741,21902.0,BRYAN ISD
7468,77802,2020-12-31,133.63828289936663,1825.8241179568195,2020,118.32840485528868,12.938463983184231,21803.0,BRAZOS SCHOOL FOR INQUIRY & CREATIVITY
7469,77802,2020-12-31,133.63828289936663,1825.8241179568195,2020,118.32840485528868,12.938463983184231,21902.0,BRYAN ISD
7470,77802,2020-12-31,133.63828289936663,1825.8241179568195,2020,118.32840485528868,12.938463983184231,101858.0,HARMONY SCHOOL OF EXCELLENCE
7477,77803,2020-12-31,123.88771310993532,1291.4920776527645,2020,101.50739211248764,22.04797161239887,21805.0,ARROW ACADEMY
7478,77803,2020-12-31,123.88771310993532,1291.4920776527645,2020,101.50739211248764,22.04797161239887,21902.0,BRYAN ISD
7486,77807,2020-12-31,134.89071042873385,1758.030625283778,2020,128.06672142071042,5.3284638915726035,21902.0,BRYAN ISD
7487,77807,2020-12-31,134.89071042873385,1758.030625283778,2020,128.06672142071042,5.3284638915726035,198906.0,MUMFORD ISD
7488,77807,2020-12-31,134.89071042873385,1758.030625283778,2020,128.06672142071042,5.3284638915726035,236903.0,WINDHAM SCHOOL DISTRICT
7495,77808,2020-12-31,154.74209650582364,2099.622580645161,2020,145.42028742674276,6.410253510038517,21902.0,BRYAN ISD
7502,77833,2020-12-31,146.36819035691923,2049.6256684491977,2020,126.06837606837608,16.10222557125117,239901.0,BRENHAM ISD
7509,77835,2020-12-31,263.95173453996983,2045.8285714285714,2020,268.00670016750416,-1.5130090497737467,239903.0,BURTON ISD
7512,77836,2020-12-31,128.57191149874075,2002.3813677415965,2020,91.34615384615384,40.75240837756883,26901.0,CALDWELL ISD
7516,77837,2020-12-31,91.35567402894137,2625.9999999999995,2020,168.9778840406455,-45.93631317636401,198902.0,CALVERT ISD
7520,77840,2020-12-31,134.047085796072,1640.8413408898236,2020,134.28571428571428,-0.17770206675488998,21901.0,COLLEGE STATION ISD
7527,77845,2020-12-31,144.42781235432705,1937.9923813656949,2020,142.82575258185014,1.1216883114680616,21901.0,COLLEGE STATION ISD
