,zipcode,period_end,median_ppsf,area,year,median_ppsf_prev,median_ppsf_change_percent,DISTRICT,DISTNAME
2930,76106,2017-12-31,90.90909090909089,1595.0000000000002,2017,82.94025157232704,9.607927617406272,220905.0,FORT WORTH ISD
2931,76106,2017-12-31,90.90909090909089,1595.0000000000002,2017,82.94025157232704,9.607927617406272,220910.0,LAKE WORTH ISD
2946,76107,2017-12-31,187.34934664016575,1748.0712149427236,2017,176.98638762293115,5.8552294085536385,220815.0,CHAPEL HILL ACADEMY
2947,76107,2017-12-31,187.34934664016575,1748.0712149427236,2017,176.98638762293115,5.8552294085536385,220905.0,FORT WORTH ISD
2948,76107,2017-12-31,187.34934664016575,1748.0712149427236,2017,176.98638762293115,5.8552294085536385,220914.0,KENNEDALE ISD
2949,76107,2017-12-31,187.34934664016575,1748.0712149427236,2017,176.98638762293115,5.8552294085536385,220918.0,EAGLE MT-SAGINAW ISD
2972,76108,2017-12-31,103.83333333333331,1772.0706260032107,2017,93.8586518449008,10.627343662378012,57803.0,UPLIFT EDUCATION
2973,76108,2017-12-31,103.83333333333331,1772.0706260032107,2017,93.8586518449008,10.627343662378012,220920.0,WHITE SETTLEMENT ISD
2988,76109,2017-12-31,181.95714092899937,2202.4417286067096,2017,173.17939609236234,5.068584967206816,61911.0,NORTHWEST ISD
2989,76109,2017-12-31,181.95714092899937,2202.4417286067096,2017,173.17939609236234,5.068584967206816,220809.0,FORT WORTH ACADEMY OF FINE ARTS
2990,76109,2017-12-31,181.95714092899937,2202.4417286067096,2017,173.17939609236234,5.068584967206816,220814.0,TEXAS SCHOOL OF THE ARTS
2991,76109,2017-12-31,181.95714092899937,2202.4417286067096,2017,173.17939609236234,5.068584967206816,220905.0,FORT WORTH ISD
3014,76110,2017-12-31,182.3104422013939,1480.9903192584964,2017,151.88679245283018,20.030477474209654,57813.0,TRINITY BASIN PREPARATORY
3015,76110,2017-12-31,182.3104422013939,1480.9903192584964,2017,151.88679245283018,20.030477474209654,220905.0,FORT WORTH ISD
3028,76111,2017-12-31,105.48430074347206,1252.9921426073392,2017,80.01868759049965,31.824582381673373,220904.0,EVERMAN ISD
3029,76111,2017-12-31,105.48430074347206,1252.9921426073392,2017,80.01868759049965,31.824582381673373,220905.0,FORT WORTH ISD
3042,76112,2017-12-31,91.46341463414633,1612.6666666666667,2017,80.1175841795831,14.161473502660307,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
3043,76112,2017-12-31,91.46341463414633,1612.6666666666667,2017,80.1175841795831,14.161473502660307,220905.0,FORT WORTH ISD
3057,76114,2017-12-31,105.13593479595824,1331.6094090160889,2017,87.83783783783784,19.693218075398605,57804.0,TEXANS CAN ACADEMIES
3058,76114,2017-12-31,105.13593479595824,1331.6094090160889,2017,87.83783783783784,19.693218075398605,220905.0,FORT WORTH ISD
3059,76114,2017-12-31,105.13593479595824,1331.6094090160889,2017,87.83783783783784,19.693218075398605,220917.0,CASTLEBERRY ISD
3076,76115,2017-12-31,84.81110254433308,1108.3454545454545,2017,77.19298245614036,9.868928296067848,220905.0,FORT WORTH ISD
3085,76116,2017-12-31,113.234672361013,1832.4775943047882,2017,95.60595322466337,18.43893454513664,14801.0,RICHARD MILBURN ALTER HIGH SCHOOL (KILLEEN)
3086,76116,2017-12-31,113.234672361013,1832.4775943047882,2017,95.60595322466337,18.43893454513664,108807.0,IDEA PUBLIC SCHOOLS
3087,76116,2017-12-31,113.234672361013,1832.4775943047882,2017,95.60595322466337,18.43893454513664,220905.0,FORT WORTH ISD
3106,76117,2017-12-31,93.66406733072016,1462.674042504093,2017,82.25198827961489,13.874532749664366,108807.0,IDEA PUBLIC SCHOOLS
3107,76117,2017-12-31,93.66406733072016,1462.674042504093,2017,82.25198827961489,13.874532749664366,220902.0,BIRDVILLE ISD
3108,76117,2017-12-31,93.66406733072016,1462.674042504093,2017,82.25198827961489,13.874532749664366,220905.0,FORT WORTH ISD
3126,76118,2017-12-31,113.63636363636364,1716.0,2017,103.37384553072783,9.92757699294961,220902.0,BIRDVILLE ISD
3127,76118,2017-12-31,113.63636363636364,1716.0,2017,103.37384553072783,9.92757699294961,220916.0,HURST-EULESS-BEDFORD ISD
3139,76119,2017-12-31,80.74506283662478,1603.8132295719843,2017,57.88712011577424,39.487096050269315,220905.0,FORT WORTH ISD
3146,76120,2017-12-31,96.62020445828381,2018.206244680344,2017,91.52029562728336,5.572434831034463,220905.0,FORT WORTH ISD
3154,76123,2017-12-31,91.53451765648344,1977.3961193444893,2017,80.6347498655191,13.517457187059852,15835.0,GREAT HEARTS TEXAS
3155,76123,2017-12-31,91.53451765648344,1977.3961193444893,2017,80.6347498655191,13.517457187059852,220912.0,CROWLEY ISD
3167,76126,2017-12-31,126.86980609418282,2068.6876419213972,2017,116.83475622942524,8.589096420120077,220905.0,FORT WORTH ISD
3177,76131,2017-12-31,110.60964905529302,2052.795591879102,2017,98.2903602055708,12.533567710970697,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
3178,76131,2017-12-31,110.60964905529302,2052.795591879102,2017,98.2903602055708,12.533567710970697,61911.0,NORTHWEST ISD
3179,76131,2017-12-31,110.60964905529302,2052.795591879102,2017,98.2903602055708,12.533567710970697,220907.0,KELLER ISD
3180,76131,2017-12-31,110.60964905529302,2052.795591879102,2017,98.2903602055708,12.533567710970697,220918.0,EAGLE MT-SAGINAW ISD
3203,76132,2017-12-31,119.9928537499788,2425.1444224031666,2017,118.37947525981454,1.362887009444236,220905.0,FORT WORTH ISD
3204,76132,2017-12-31,119.9928537499788,2425.1444224031666,2017,118.37947525981454,1.362887009444236,220912.0,CROWLEY ISD
3217,76133,2017-12-31,97.14379514116877,1698.513011152416,2017,86.48431214802896,12.32533707950956,57804.0,TEXANS CAN ACADEMIES
3218,76133,2017-12-31,97.14379514116877,1698.513011152416,2017,86.48431214802896,12.32533707950956,220905.0,FORT WORTH ISD
3234,76134,2017-12-31,99.41567873297149,1659.697968196613,2017,81.35433191638546,22.200842156935362,108807.0,IDEA PUBLIC SCHOOLS
3235,76134,2017-12-31,99.41567873297149,1659.697968196613,2017,81.35433191638546,22.200842156935362,220819.0,HIGH POINT ACADEMY
3236,76134,2017-12-31,99.41567873297149,1659.697968196613,2017,81.35433191638546,22.200842156935362,220904.0,EVERMAN ISD
3237,76134,2017-12-31,99.41567873297149,1659.697968196613,2017,81.35433191638546,22.200842156935362,220905.0,FORT WORTH ISD
3238,76134,2017-12-31,99.41567873297149,1659.697968196613,2017,81.35433191638546,22.200842156935362,220912.0,CROWLEY ISD
3268,76135,2017-12-31,100.2018933097316,1916.1314587790625,2017,90.85495671752979,10.287756364533486,220910.0,LAKE WORTH ISD
3269,76135,2017-12-31,100.2018933097316,1916.1314587790625,2017,90.85495671752979,10.287756364533486,220915.0,AZLE ISD
3270,76135,2017-12-31,100.2018933097316,1916.1314587790625,2017,90.85495671752979,10.287756364533486,220918.0,EAGLE MT-SAGINAW ISD
3271,76135,2017-12-31,100.2018933097316,1916.1314587790625,2017,90.85495671752979,10.287756364533486,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL
3294,76137,2017-12-31,108.77157463177608,1873.1916007445325,2017,98.17627122407086,10.792122450366051,220902.0,BIRDVILLE ISD
3295,76137,2017-12-31,108.77157463177608,1873.1916007445325,2017,98.17627122407086,10.792122450366051,220907.0,KELLER ISD
3309,76140,2017-12-31,93.93712574850301,1501.0039840637448,2017,82.30557903634826,14.132148571627148,57803.0,UPLIFT EDUCATION
3310,76140,2017-12-31,93.93712574850301,1501.0039840637448,2017,82.30557903634826,14.132148571627148,220904.0,EVERMAN ISD
3311,76140,2017-12-31,93.93712574850301,1501.0039840637448,2017,82.30557903634826,14.132148571627148,220912.0,CROWLEY ISD
3329,76148,2017-12-31,118.4809069424454,1420.9040455925913,2017,105.86319218241044,11.918887481017634,220902.0,BIRDVILLE ISD
3330,76148,2017-12-31,118.4809069424454,1420.9040455925913,2017,105.86319218241044,11.918887481017634,220907.0,KELLER ISD
3351,76164,2017-12-31,86.47435897435898,1306.745737583395,2017,65.41666666666667,32.19010289073983,220905.0,FORT WORTH ISD
3359,76177,2017-12-31,114.78770131771596,2439.285714285714,2017,103.05320603662622,11.386831843852747,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
3360,76177,2017-12-31,114.78770131771596,2439.285714285714,2017,103.05320603662622,11.386831843852747,61911.0,NORTHWEST ISD
3373,76179,2017-12-31,107.85398230088497,1928.533333333333,2017,99.23541149559544,8.68497512671881,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
3374,76179,2017-12-31,107.85398230088497,1928.533333333333,2017,99.23541149559544,8.68497512671881,220918.0,EAGLE MT-SAGINAW ISD
3387,76180,2017-12-31,116.387565498247,1735.580593470206,2017,105.6360057374798,10.177930986416051,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
3388,76180,2017-12-31,116.387565498247,1735.580593470206,2017,105.6360057374798,10.177930986416051,220902.0,BIRDVILLE ISD
3407,76201,2017-12-31,121.86727090573244,1698.5692586824232,2017,117.92863359442994,3.339848170248393,61901.0,DENTON ISD
3414,76205,2017-12-31,111.9079460851016,2479.7166752481735,2017,101.31926121372032,10.45081137045183,61901.0,DENTON ISD
3422,76207,2017-12-31,136.14414089797344,1766.1428425347622,2017,128.6129725271777,5.8556833131310295,61802.0,NORTH TEXAS COLLEGIATE ACADEMY
3423,76207,2017-12-31,136.14414089797344,1766.1428425347622,2017,128.6129725271777,5.8556833131310295,61901.0,DENTON ISD
3435,76208,2017-12-31,118.2237600922722,2368.390243902439,2017,108.07159743329956,9.393923010380623,61901.0,DENTON ISD
3442,76209,2017-12-31,126.89545091779728,1497.2955974842769,2017,120.30075187969923,5.481843575418998,61901.0,DENTON ISD
3449,76210,2017-12-31,115.66760505545444,2180.8180421740726,2017,107.73258155457108,7.365481627175097,61901.0,DENTON ISD
3456,76225,2017-12-31,95.28304642467674,1563.761923982853,2017,96.57850538607181,-1.3413532920358244,249901.0,ALVORD ISD
3465,76226,2017-12-31,133.15305093292992,2898.919681490669,2017,124.10473850383568,7.290867809059994,61901.0,DENTON ISD
3466,76226,2017-12-31,133.15305093292992,2898.919681490669,2017,124.10473850383568,7.290867809059994,61910.0,ARGYLE ISD
3467,76226,2017-12-31,133.15305093292992,2898.919681490669,2017,124.10473850383568,7.290867809059994,61911.0,NORTHWEST ISD
3485,76227,2017-12-31,121.8335343787696,2010.940594059406,2017,114.96065251922276,5.978464551945381,61901.0,DENTON ISD
3486,76227,2017-12-31,121.8335343787696,2010.940594059406,2017,114.96065251922276,5.978464551945381,61907.0,AUBREY ISD
3498,76233,2017-12-31,107.14285714285714,1558.6666666666667,2017,92.95997256001628,15.256980173573293,91902.0,COLLINSVILLE ISD
3505,76234,2017-12-31,121.4261109197382,2067.100709219858,2017,113.76422250316055,6.734883997791831,249905.0,DECATUR ISD
3511,76238,2017-12-31,99.66329966329968,1484.9999999999998,2017,90.64339075367698,9.95098355723945,49906.0,ERA ISD
3519,76240,2017-12-31,102.04081632653062,1866.8999999999999,2017,93.11086438131642,9.590665927708947,49901.0,GAINESVILLE ISD
3520,76240,2017-12-31,102.04081632653062,1866.8999999999999,2017,93.11086438131642,9.590665927708947,49905.0,CALLISBURG ISD
3521,76240,2017-12-31,102.04081632653062,1866.8999999999999,2017,93.11086438131642,9.590665927708947,49908.0,WALNUT BEND ISD
3522,76240,2017-12-31,102.04081632653062,1866.8999999999999,2017,93.11086438131642,9.590665927708947,49909.0,SIVELLS BEND ISD
3523,76240,2017-12-31,102.04081632653062,1866.8999999999999,2017,93.11086438131642,9.590665927708947,227622.0,TEXAS JUVENILE JUSTICE DEPARTMENT
3550,76244,2017-12-31,111.3051069402008,2201.156862745098,2017,105.79389458017324,5.209386025439326,220907.0,KELLER ISD
3564,76247,2017-12-31,108.75955320399764,2087.172972972973,2017,96.79917398038205,12.35586909660981,61911.0,NORTHWEST ISD
3572,76248,2017-12-31,137.41188694929343,2881.846751337667,2017,129.39893336905402,6.192441754821855,61911.0,NORTHWEST ISD
3573,76248,2017-12-31,137.41188694929343,2881.846751337667,2017,129.39893336905402,6.192441754821855,220907.0,KELLER ISD
3585,76249,2017-12-31,117.94546607482562,1759.2876344086021,2017,110.8433734939759,6.4073226544622415,61905.0,KRUM ISD
3596,76252,2017-12-31,85.44461003477397,2013.0,2017,76.05210529512307,12.350091694638738,49902.0,MUENSTER ISD
3603,76258,2017-12-31,152.32616048639787,2215.640431835984,2017,120.76627432140285,26.13302955840363,61903.0,PILOT POINT ISD
3610,76259,2017-12-31,117.01445405222108,1820.2879441281893,2017,104.3656207366985,12.119731791213137,61906.0,PONDER ISD
3618,76262,2017-12-31,139.0487149980821,2826.3475862068963,2017,134.57444594379916,3.3247538363646445,61911.0,NORTHWEST ISD
3619,76262,2017-12-31,139.0487149980821,2826.3475862068963,2017,134.57444594379916,3.3247538363646445,220810.0,WESTLAKE ACADEMY CHARTER SCHOOL
3638,76266,2017-12-31,122.35464534840114,1838.5080465025394,2017,113.19534282018112,8.091589547787505,61901.0,DENTON ISD
3639,76266,2017-12-31,122.35464534840114,1838.5080465025394,2017,113.19534282018112,8.091589547787505,61908.0,SANGER ISD
3651,76271,2017-12-31,115.25974025974024,1687.492957746479,2017,123.91267742182384,-6.983092724747809,91907.0,TIOGA ISD
3658,76272,2017-12-31,139.63821009203429,1969.3749999999998,2017,100.37641154328732,39.114566804189174,49903.0,VALLEY VIEW ISD
3665,76273,2017-12-31,105.42168674698796,1603.0857142857142,2017,100.95824777549625,4.421074127016536,91909.0,WHITESBORO ISD
3690,76401,2017-12-31,85.96687030075189,1803.020157157499,2017,92.0239564764971,-6.582075372180059,72802.0,ERATH EXCELS ACADEMY INC
3691,76401,2017-12-31,85.96687030075189,1803.020157157499,2017,92.0239564764971,-6.582075372180059,72901.0,THREE WAY ISD
3692,76401,2017-12-31,85.96687030075189,1803.020157157499,2017,92.0239564764971,-6.582075372180059,72903.0,STEPHENVILLE ISD
3693,76401,2017-12-31,85.96687030075189,1803.020157157499,2017,92.0239564764971,-6.582075372180059,72908.0,HUCKABAY ISD
3715,76426,2017-12-31,97.03504043126684,1597.3611111111113,2017,76.76902536715619,26.398687448728488,249903.0,BRIDGEPORT ISD
3722,76431,2017-12-31,129.80529206190715,1610.103846153846,2017,135.71428571428572,-4.353995322805262,249904.0,CHICO ISD
3729,76432,2017-12-31,96.25527426160336,1896.0000000000002,2017,65.10416666666667,47.84810126582275,25904.0,BLANKET ISD
3736,76433,2017-12-31,116.87084870848707,2190.452134377368,2017,138.88888888888889,-15.852988929889305,72904.0,BLUFF DALE ISD
3743,76443,2017-12-31,19.73684210526316,2406.666666666666,2017,47.22222222222222,-58.204334365325074,30901.0,CROSS PLAINS ISD
3750,76446,2017-12-31,70.88846880907373,1622.2666666666667,2017,66.68715427166565,6.300035716463545,72902.0,DUBLIN ISD
3757,76449,2017-12-31,190.47619047619048,1566.73125,2017,147.3414477898783,29.275362318840582,182902.0,GRAFORD ISD
3764,76453,2017-12-31,117.27688787185356,1747.9999999999998,2017,15.457788347205708,658.6912515402219,182901.0,GORDON ISD
3771,76462,2017-12-31,123.42541152263377,1545.0627034371234,2017,51.69172932330827,138.7720688365133,111902.0,LIPAN ISD
3783,76472,2017-12-31,119.06847160235986,2750.098288769083,2017,149.5016611295681,-20.35642232819929,182904.0,SANTO ISD
3789,76475,2017-12-31,139.18027983297927,1074.1464249059186,2017,146.82539682539684,-5.206944546187101,182905.0,STRAWN ISD
3796,76476,2017-12-31,111.53846153846152,1542.0689655172416,2017,94.04535776905736,18.60070947080783,111903.0,TOLAR ISD
3803,76484,2017-12-31,119.84282907662084,1902.4918032786882,2017,129.31034482758622,-7.32154551407989,182906.0,PALO PINTO ISD
3810,76487,2017-12-31,130.5448717948718,1800.1473115639578,2017,134.18671411468222,-2.7140111029903706,184901.0,POOLVILLE ISD
3817,76501,2017-12-31,73.9102969046115,1555.940170940171,2017,67.76177705223881,9.073728759552274,14909.0,TEMPLE ISD
3825,76502,2017-12-31,97.59912713612256,1860.7236081805684,2017,91.94014655985998,6.1550702147055585,14903.0,BELTON ISD
3826,76502,2017-12-31,97.59912713612256,1860.7236081805684,2017,91.94014655985998,6.1550702147055585,14909.0,TEMPLE ISD
3838,76504,2017-12-31,83.7468977256485,1402.5713571480292,2017,79.93049522154648,4.774651393718934,14909.0,TEMPLE ISD
3845,76511,2017-12-31,79.32310946589105,1512.8000000000002,2017,54.500564423058734,45.54548252041607,14902.0,BARTLETT ISD
3855,76513,2017-12-31,105.68246681944872,1935.0418868379963,2017,104.34782608695652,1.2790307019716955,14803.0,PRIORITY CHARTER SCHOOLS
3856,76513,2017-12-31,105.68246681944872,1935.0418868379963,2017,104.34782608695652,1.2790307019716955,14804.0,ORENDA CHARTER SCHOOL
3857,76513,2017-12-31,105.68246681944872,1935.0418868379963,2017,104.34782608695652,1.2790307019716955,14903.0,BELTON ISD
3858,76513,2017-12-31,105.68246681944872,1935.0418868379963,2017,104.34782608695652,1.2790307019716955,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL
3880,76522,2017-12-31,74.23580786026201,1818.5294117647059,2017,64.80666797517445,14.549644627154098,50910.0,COPPERAS COVE ISD
3888,76524,2017-12-31,34.76572660703604,2351.4538017294044,2017,85.43462643678161,-59.3072176270808,161919.0,BRUCEVILLE-EDDY ISD
3896,76527,2017-12-31,67.83719074221868,1253.0,2017,117.91294439252204,-42.468410833339455,236903.0,WINDHAM SCHOOL DISTRICT
3897,76527,2017-12-31,67.83719074221868,1253.0,2017,117.91294439252204,-42.468410833339455,246902.0,FLORENCE ISD
3908,76528,2017-12-31,81.21468926553672,1613.008695652174,2017,70.62987900078065,14.986306665822097,50902.0,GATESVILLE ISD
3909,76528,2017-12-31,81.21468926553672,1613.008695652174,2017,70.62987900078065,14.986306665822097,236903.0,WINDHAM SCHOOL DISTRICT
3921,76530,2017-12-31,122.94450374754244,1215.9957984538075,2017,301.1452462816469,-59.17435016305777,246905.0,GRANGER ISD
3928,76534,2017-12-31,90.95472800292077,2143.92373306573,2017,143.8367015903847,-36.76528521771875,14905.0,HOLLAND ISD
3935,76537,2017-12-31,113.0378933847142,1574.2508522727273,2017,108.51896447922938,4.164183585026505,246907.0,JARRELL ISD
3950,76541,2017-12-31,38.85180464242586,1278.5763867904168,2017,33.869973190348524,14.708696177819661,14801.0,RICHARD MILBURN ALTER HIGH SCHOOL (KILLEEN)
3951,76541,2017-12-31,38.85180464242586,1278.5763867904168,2017,33.869973190348524,14.708696177819661,14906.0,KILLEEN ISD
3963,76542,2017-12-31,77.93677587136537,1931.052424447224,2017,73.7303412462908,5.70516093371015,14906.0,KILLEEN ISD
3971,76543,2017-12-31,56.62197182710806,1546.2195535565045,2017,55.55555555555556,1.9195492887945094,14903.0,BELTON ISD
3972,76543,2017-12-31,56.62197182710806,1546.2195535565045,2017,55.55555555555556,1.9195492887945094,14906.0,KILLEEN ISD
3988,76548,2017-12-31,94.0320962888666,2206.6933333333336,2017,87.87878787878788,7.002040604572339,14906.0,KILLEEN ISD
3995,76549,2017-12-31,72.72293752980448,1923.7396721311475,2017,71.2986182870404,1.9976814095189508,14906.0,KILLEEN ISD
4002,76550,2017-12-31,100.39260250735508,1494.13399248227,2017,73.64378329488423,36.32189713198642,141901.0,LAMPASAS ISD
4009,76554,2017-12-31,70.07340777502068,1213.013648100332,2017,68.75334009830674,1.9200051587696725,14901.0,ACADEMY ISD
4016,76557,2017-12-31,120.57529696990272,1706.4025979662988,2017,84.93150684931507,41.96768836778869,161910.0,MOODY ISD
4023,76559,2017-12-31,98.51344699685674,1608.9174100776033,2017,92.61603375527426,6.367594251731429,14906.0,KILLEEN ISD
4033,76569,2017-12-31,30.93883357041252,1406.0,2017,89.75787978856562,-65.5307883349158,14907.0,ROGERS ISD
4045,76571,2017-12-31,129.54751455441112,2485.5745099205055,2017,122.12589521296646,6.077023491621205,14908.0,SALADO ISD
4052,76574,2017-12-31,111.39613120269134,1526.0853152132881,2017,105.95603677814722,5.134293986415033,246911.0,TAYLOR ISD
4059,76578,2017-12-31,138.15402704291594,1700.9999999999998,2017,85.09027020477401,62.36172092348669,246912.0,THRALL ISD
4066,76579,2017-12-31,93.44763353549192,1645.306512139817,2017,93.36805199865825,0.08523422640842448,14910.0,TROY ISD
4074,76626,2017-12-31,48.03293687099725,2186.0000000000005,2017,70.96545114431538,-32.31504049298941,175902.0,BLOOMING GROVE ISD
4087,76633,2017-12-31,143.8053097345133,2260.0,2017,66.42575524833589,116.49028934167207,161920.0,CHINA SPRING ISD
4093,76639,2017-12-31,68.6735162678027,2344.4263341949218,2017,36.65865384615385,87.33234601577652,175904.0,DAWSON ISD
4102,76641,2017-12-31,45.197835688000666,2378.432470573798,2017,104.08838095986792,-56.57744383071244,175905.0,FROST ISD
4109,76643,2017-12-31,109.95723885155772,1637.0000000000002,2017,82.58774948382657,33.13989004276113,161903.0,MIDWAY ISD
4115,76651,2017-12-31,67.3157894736842,1900.0000000000002,2017,68.06084656084656,-1.0946926534277948,70907.0,ITALY ISD
4128,76656,2017-12-31,76.62023016353724,1651.0000000000002,2017,43.921568627450974,74.44784546162501,73904.0,WESTPHALIA ISD
4129,76656,2017-12-31,76.62023016353724,1651.0000000000002,2017,43.921568627450974,74.44784546162501,73905.0,ROSEBUD-LOTT ISD
4138,76657,2017-12-31,86.6470645777838,1760.0134608495534,2017,68.38365896980461,26.70726586309683,161909.0,MCGREGOR ISD
4158,76670,2017-12-31,130.72154320268544,1966.4318038338401,2017,65.9936025589764,98.0821445319093,70909.0,MILFORD ISD
4221,76706,2017-12-31,143.89869531849578,2606.0,2017,71.94237782640408,100.01937615367851,161903.0,MIDWAY ISD
4222,76706,2017-12-31,143.89869531849578,2606.0,2017,71.94237782640408,100.01937615367851,161906.0,LA VEGA ISD
4223,76706,2017-12-31,143.89869531849578,2606.0,2017,71.94237782640408,100.01937615367851,161907.0,LORENA ISD
4224,76706,2017-12-31,143.89869531849578,2606.0,2017,71.94237782640408,100.01937615367851,161914.0,WACO ISD
4225,76706,2017-12-31,143.89869531849578,2606.0,2017,71.94237782640408,100.01937615367851,161921.0,CONNALLY ISD
4226,76706,2017-12-31,143.89869531849578,2606.0,2017,71.94237782640408,100.01937615367851,161922.0,ROBINSON ISD
4227,76706,2017-12-31,143.89869531849578,2606.0,2017,71.94237782640408,100.01937615367851,161923.0,BOSQUEVILLE ISD
4228,76706,2017-12-31,143.89869531849578,2606.0,2017,71.94237782640408,100.01937615367851,161925.0,GHOLSON ISD
4281,76708,2017-12-31,101.98106289362435,2444.0812139798027,2017,72.6031020546351,40.46378186001174,161914.0,WACO ISD
4282,76708,2017-12-31,101.98106289362435,2444.0812139798027,2017,72.6031020546351,40.46378186001174,161920.0,CHINA SPRING ISD
4283,76708,2017-12-31,101.98106289362435,2444.0812139798027,2017,72.6031020546351,40.46378186001174,161923.0,BOSQUEVILLE ISD
4284,76708,2017-12-31,101.98106289362435,2444.0812139798027,2017,72.6031020546351,40.46378186001174,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL
4307,76710,2017-12-31,124.61059190031152,2568.0,2017,48.67504332755632,156.0050970304241,161914.0,WACO ISD
4308,76710,2017-12-31,124.61059190031152,2568.0,2017,48.67504332755632,156.0050970304241,161918.0,AXTELL ISD
4318,76712,2017-12-31,96.30399156396909,2492.108541945347,2017,67.71150827599033,42.226918312669326,161903.0,MIDWAY ISD
4325,76801,2017-12-31,66.83385111286135,1496.247759703858,2017,65.72951403503092,1.680123600551609,25902.0,BROWNWOOD ISD
4338,76803,2017-12-31,60.121765601217646,1971.0000000000002,2017,68.24146981627297,-11.898489638215683,25909.0,EARLY ISD
4340,76823,2017-12-31,47.043010752688176,1360.4571428571428,2017,45.293406714537674,3.862822792680191,25901.0,BANGS ISD
4352,76857,2017-12-31,150.92682663207955,1540.4650398352878,2017,47.12041884816754,220.30026540807995,25905.0,MAY ISD
4430,77002,2017-12-31,216.70088907908448,949.4654169365776,2017,217.7068214804064,-0.4620582830072056,101811.0,EXCEL ACADEMY
4431,77002,2017-12-31,216.70088907908448,949.4654169365776,2017,217.7068214804064,-0.4620582830072056,101912.0,HOUSTON ISD
4432,77002,2017-12-31,216.70088907908448,949.4654169365776,2017,217.7068214804064,-0.4620582830072056,101919.0,SPRING ISD
4433,77002,2017-12-31,216.70088907908448,949.4654169365776,2017,217.7068214804064,-0.4620582830072056,236903.0,WINDHAM SCHOOL DISTRICT
4455,77003,2017-12-31,184.58711793540945,1771.5212397130742,2017,167.35324407826982,10.297902470943125,101912.0,HOUSTON ISD
4465,77004,2017-12-31,162.85956006768188,1780.6753246753249,2017,166.85744839960287,-2.3959903320267393,101864.0,THE LAWSON ACADEMY
4466,77004,2017-12-31,162.85956006768188,1780.6753246753249,2017,166.85744839960287,-2.3959903320267393,101873.0,YELLOWSTONE COLLEGE PREPARATORY
4467,77004,2017-12-31,162.85956006768188,1780.6753246753249,2017,166.85744839960287,-2.3959903320267393,101875.0,BLOOM ACADEMY CHARTER SCHOOL
4468,77004,2017-12-31,162.85956006768188,1780.6753246753249,2017,166.85744839960287,-2.3959903320267393,101912.0,HOUSTON ISD
4490,77005,2017-12-31,354.6048676203084,2904.641458850102,2017,338.86860946292995,4.6437639007988185,101912.0,HOUSTON ISD
4497,77006,2017-12-31,226.32510593103143,2151.771885830486,2017,233.58348968105065,-3.107404448803409,101912.0,HOUSTON ISD
4504,77007,2017-12-31,193.96878954027835,2178.1854751032834,2017,188.74522636168444,2.767520683455175,101912.0,HOUSTON ISD
4512,77008,2017-12-31,215.73384030418248,2108.6168000282,2017,203.14342476832576,6.197796236927392,101821.0,HOUSTON HEIGHTS HIGH SCHOOL
4513,77008,2017-12-31,215.73384030418248,2108.6168000282,2017,203.14342476832576,6.197796236927392,101912.0,HOUSTON ISD
4526,77009,2017-12-31,264.35045317220545,1675.8057142857142,2017,210.1851851851852,25.770259659022855,57804.0,TEXANS CAN ACADEMIES
4527,77009,2017-12-31,264.35045317220545,1675.8057142857142,2017,210.1851851851852,25.770259659022855,101912.0,HOUSTON ISD
4542,77011,2017-12-31,100.52447552447552,2288.0,2017,75.0046142488003,34.024388407655096,101912.0,HOUSTON ISD
4552,77012,2017-12-31,87.39789964994166,1258.6114819759678,2017,100.32362459546924,-12.884029058606522,101000.0,HARRIS COUNTY DEPT OF ED
4553,77012,2017-12-31,87.39789964994166,1258.6114819759678,2017,100.32362459546924,-12.884029058606522,101828.0,HOUSTON GATEWAY ACADEMY INC
4554,77012,2017-12-31,87.39789964994166,1258.6114819759678,2017,100.32362459546924,-12.884029058606522,101845.0,YES PREP PUBLIC SCHOOLS INC
4555,77012,2017-12-31,87.39789964994166,1258.6114819759678,2017,100.32362459546924,-12.884029058606522,101912.0,HOUSTON ISD
4577,77013,2017-12-31,44.44444444444444,2025.0,2017,73.78442706562393,-39.76446492575524,101912.0,HOUSTON ISD
4584,77014,2017-12-31,79.96984567439861,2001.379378067727,2017,75.46296296296296,5.972310832331906,101919.0,SPRING ISD
4592,77015,2017-12-31,82.31155778894473,1761.5995115995115,2017,70.71765322158198,16.394639865996645,101910.0,GALENA PARK ISD
4593,77015,2017-12-31,82.31155778894473,1761.5995115995115,2017,70.71765322158198,16.394639865996645,101912.0,HOUSTON ISD
4605,77016,2017-12-31,72.72727272727273,1374.9999999999998,2017,57.192374350086645,27.162534435261744,101912.0,HOUSTON ISD
