,zipcode,period_end,median_ppsf,area,year,DISTRICT,District_N
3968,76502,2016-12-31,91.94014655985998,1734.280463607767,2015,14909.0,TEMPLE ISD
3981,76504,2016-12-31,79.93049522154648,1481.9125000000001,2015,14909.0,TEMPLE ISD
3988,76511,2016-12-31,54.500564423058734,1681.6339604957127,2015,14902.0,BARTLETT ISD
3995,76513,2016-12-31,104.34782608695652,1801.6570833333335,2015,14803.0,PRIORITY CHARTER SCHOOLS
3996,76513,2016-12-31,104.34782608695652,1801.6570833333335,2015,14804.0,ORENDA CHARTER SCHOOL
3997,76513,2016-12-31,104.34782608695652,1801.6570833333335,2015,14903.0,BELTON ISD
3998,76513,2016-12-31,104.34782608695652,1801.6570833333335,2015,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL
4023,76522,2016-12-31,64.80666797517445,1639.4917887261429,2015,50910.0,COPPERAS COVE ISD
4032,76524,2016-12-31,85.43462643678161,1539.1885642211478,2015,161919.0,BRUCEVILLE-EDDY ISD
4039,76527,2016-12-31,117.91294439252204,2578.173257958941,2015,236903.0,WINDHAM SCHOOL DISTRICT
4040,76527,2016-12-31,117.91294439252204,2578.173257958941,2015,246902.0,FLORENCE ISD
4051,76528,2016-12-31,70.62987900078065,1408.7522364140007,2015,50902.0,GATESVILLE ISD
4052,76528,2016-12-31,70.62987900078065,1408.7522364140007,2015,236903.0,WINDHAM SCHOOL DISTRICT
4065,76530,2016-12-31,301.1452462816469,2156.6005375113914,2015,246905.0,GRANGER ISD
4072,76534,2016-12-31,143.8367015903847,2593.2185309853808,2015,14905.0,HOLLAND ISD
4079,76537,2016-12-31,108.51896447922938,1589.5839112343967,2015,246907.0,JARRELL ISD
4094,76541,2016-12-31,33.869973190348524,1328.610440495508,2015,14801.0,RICHARD MILBURN ALTER HIGH SCHOOL (KILLEEN)
4095,76541,2016-12-31,33.869973190348524,1328.610440495508,2015,14906.0,KILLEEN ISD
4108,76542,2016-12-31,73.7303412462908,2088.6923537431394,2015,14906.0,KILLEEN ISD
4115,76543,2016-12-31,55.55555555555556,1476.0,2015,14903.0,BELTON ISD
4116,76543,2016-12-31,55.55555555555556,1476.0,2015,14906.0,KILLEEN ISD
4134,76548,2016-12-31,87.87878787878788,2196.206896551724,2015,14906.0,KILLEEN ISD
4141,76549,2016-12-31,71.2986182870404,1916.4116119321197,2015,14906.0,KILLEEN ISD
4148,76550,2016-12-31,73.64378329488423,1571.7552089429487,2015,141901.0,LAMPASAS ISD
4155,76554,2016-12-31,68.75334009830674,1762.8234472202016,2015,14901.0,ACADEMY ISD
4162,76557,2016-12-31,84.93150684931507,1825.0,2015,161910.0,MOODY ISD
4169,76559,2016-12-31,92.61603375527426,2370.0,2015,14906.0,KILLEEN ISD
4181,76569,2016-12-31,89.75787978856562,1687.3170395374405,2015,14907.0,ROGERS ISD
4193,76571,2016-12-31,122.12589521296646,2203.6685956790125,2015,14908.0,SALADO ISD
4200,76574,2016-12-31,105.95603677814722,1557.2496387863218,2015,246911.0,TAYLOR ISD
4207,76578,2016-12-31,85.09027020477401,1433.7714489142045,2015,246912.0,THRALL ISD
4214,76579,2016-12-31,93.36805199865825,1659.5612383797695,2015,14910.0,TROY ISD
4224,76626,2016-12-31,70.96545114431538,1648.6895822316233,2015,175902.0,BLOOMING GROVE ISD
4238,76633,2016-12-31,66.42575524833589,3906.0000000000005,2015,161920.0,CHINA SPRING ISD
4245,76639,2016-12-31,36.65865384615385,1664.0,2015,175904.0,DAWSON ISD
4255,76641,2016-12-31,104.08838095986792,1871.0061411665858,2015,175905.0,FROST ISD
4262,76643,2016-12-31,82.58774948382657,1453.0,2015,161903.0,MIDWAY ISD
4268,76651,2016-12-31,68.06084656084656,2082.6952229175577,2015,70907.0,ITALY ISD
4280,76656,2016-12-31,43.921568627450974,1275.0000000000002,2015,73904.0,WESTPHALIA ISD
4281,76656,2016-12-31,43.921568627450974,1275.0000000000002,2015,73905.0,ROSEBUD-LOTT ISD
4297,76661,2016-12-31,38.79179619379786,1740.0586366967996,2015,73903.0,MARLIN ISD
4298,76661,2016-12-31,38.79179619379786,1740.0586366967996,2015,161912.0,RIESEL ISD
4299,76661,2016-12-31,38.79179619379786,1740.0586366967996,2015,236903.0,WINDHAM SCHOOL DISTRICT
4366,76705,2016-12-31,50.75949367088607,790.0,2015,161906.0,LA VEGA ISD
4367,76705,2016-12-31,50.75949367088607,790.0,2015,161921.0,CONNALLY ISD
4368,76705,2016-12-31,50.75949367088607,790.0,2015,161924.0,HALLSBURG ISD
4369,76705,2016-12-31,50.75949367088607,790.0,2015,161925.0,GHOLSON ISD
4382,76706,2016-12-31,71.94237782640408,1371.0,2015,161903.0,MIDWAY ISD
4383,76706,2016-12-31,71.94237782640408,1371.0,2015,161906.0,LA VEGA ISD
4384,76706,2016-12-31,71.94237782640408,1371.0,2015,161907.0,LORENA ISD
4385,76706,2016-12-31,71.94237782640408,1371.0,2015,161914.0,WACO ISD
4386,76706,2016-12-31,71.94237782640408,1371.0,2015,161921.0,CONNALLY ISD
4387,76706,2016-12-31,71.94237782640408,1371.0,2015,161922.0,ROBINSON ISD
4388,76706,2016-12-31,71.94237782640408,1371.0,2015,161923.0,BOSQUEVILLE ISD
4389,76706,2016-12-31,71.94237782640408,1371.0,2015,161925.0,GHOLSON ISD
4438,76707,2016-12-31,34.719646799117,1358.9999999999998,2015,161801.0,WACO CHARTER SCHOOL
4439,76707,2016-12-31,34.719646799117,1358.9999999999998,2015,161914.0,WACO ISD
4446,76708,2016-12-31,72.6031020546351,2129.3855995803156,2015,161914.0,WACO ISD
4447,76708,2016-12-31,72.6031020546351,2129.3855995803156,2015,161920.0,CHINA SPRING ISD
4448,76708,2016-12-31,72.6031020546351,2129.3855995803156,2015,161923.0,BOSQUEVILLE ISD
4449,76708,2016-12-31,72.6031020546351,2129.3855995803156,2015,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL
4474,76710,2016-12-31,48.67504332755632,1234.7189831051612,2015,161914.0,WACO ISD
4475,76710,2016-12-31,48.67504332755632,1234.7189831051612,2015,161918.0,AXTELL ISD
4494,76801,2016-12-31,65.72951403503092,1163.860727149586,2015,25902.0,BROWNWOOD ISD
4509,76823,2016-12-31,45.293406714537674,1051.4775428608677,2015,25901.0,BANGS ISD
4523,76857,2016-12-31,47.12041884816754,1039.888888888889,2015,25905.0,MAY ISD
4534,76890,2016-12-31,48.852504638218925,1078.0,2015,25906.0,ZEPHYR ISD
4620,77002,2016-12-31,217.7068214804064,1056.4666666666665,2015,101811.0,EXCEL ACADEMY
4621,77002,2016-12-31,217.7068214804064,1056.4666666666665,2015,101912.0,HOUSTON ISD
4622,77002,2016-12-31,217.7068214804064,1056.4666666666665,2015,101919.0,SPRING ISD
4623,77002,2016-12-31,217.7068214804064,1056.4666666666665,2015,236903.0,WINDHAM SCHOOL DISTRICT
4648,77003,2016-12-31,167.35324407826982,1852.3692307692309,2015,101912.0,HOUSTON ISD
4655,77004,2016-12-31,166.85744839960287,1872.8561595380586,2015,101864.0,THE LAWSON ACADEMY
4656,77004,2016-12-31,166.85744839960287,1872.8561595380586,2015,101873.0,YELLOWSTONE COLLEGE PREPARATORY
4657,77004,2016-12-31,166.85744839960287,1872.8561595380586,2015,101875.0,BLOOM ACADEMY CHARTER SCHOOL
4658,77004,2016-12-31,166.85744839960287,1872.8561595380586,2015,101912.0,HOUSTON ISD
4683,77005,2016-12-31,338.86860946292995,3167.156738716475,2015,101912.0,HOUSTON ISD
4690,77006,2016-12-31,233.58348968105065,1977.879518072289,2015,101912.0,HOUSTON ISD
4697,77007,2016-12-31,188.74522636168444,2197.406567545355,2015,101912.0,HOUSTON ISD
4704,77008,2016-12-31,203.14342476832576,2068.4892975453954,2015,101821.0,HOUSTON HEIGHTS HIGH SCHOOL
4705,77008,2016-12-31,203.14342476832576,2068.4892975453954,2015,101912.0,HOUSTON ISD
4718,77009,2016-12-31,210.1851851851852,1605.726872246696,2015,57804.0,TEXANS CAN ACADEMIES
4719,77009,2016-12-31,210.1851851851852,1605.726872246696,2015,101912.0,HOUSTON ISD
4735,77011,2016-12-31,75.0046142488003,1816.554906182713,2015,101912.0,HOUSTON ISD
4742,77012,2016-12-31,100.32362459546924,1445.3225806451615,2015,101000.0,HARRIS COUNTY DEPT OF ED
4743,77012,2016-12-31,100.32362459546924,1445.3225806451615,2015,101828.0,HOUSTON GATEWAY ACADEMY INC
4744,77012,2016-12-31,100.32362459546924,1445.3225806451615,2015,101845.0,YES PREP PUBLIC SCHOOLS INC
4745,77012,2016-12-31,100.32362459546924,1445.3225806451615,2015,101912.0,HOUSTON ISD
4770,77013,2016-12-31,73.78442706562393,1829.6543778801845,2015,101912.0,HOUSTON ISD
4777,77014,2016-12-31,75.46296296296296,1888.3435582822085,2015,101919.0,SPRING ISD
4784,77015,2016-12-31,70.71765322158198,1810.0148148148148,2015,101910.0,GALENA PARK ISD
4785,77015,2016-12-31,70.71765322158198,1810.0148148148148,2015,101912.0,HOUSTON ISD
4798,77016,2016-12-31,57.192374350086645,1223.9393939393942,2015,101912.0,HOUSTON ISD
4805,77017,2016-12-31,73.868149324861,1495.9086021505377,2015,101806.0,RAUL YZAGUIRRE SCHOOLS FOR SUCCESS
4806,77017,2016-12-31,73.868149324861,1495.9086021505377,2015,101912.0,HOUSTON ISD
4807,77017,2016-12-31,73.868149324861,1495.9086021505377,2015,101917.0,PASADENA ISD
4808,77017,2016-12-31,73.868149324861,1495.9086021505377,2015,227820.0,KIPP TEXAS PUBLIC SCHOOLS
4833,77018,2016-12-31,200.96852300242128,1865.963855421687,2015,101912.0,HOUSTON ISD
4840,77019,2016-12-31,225.8165392633773,2523.7301123249736,2015,101912.0,HOUSTON ISD
4847,77020,2016-12-31,145.46304957904584,1826.9244372990354,2015,101845.0,YES PREP PUBLIC SCHOOLS INC
4848,77020,2016-12-31,145.46304957904584,1826.9244372990354,2015,101912.0,HOUSTON ISD
4861,77021,2016-12-31,112.07865168539324,1258.0451127819551,2015,101847.0,BEATRICE MAYES INSTITUTE CHARTER SCHOOL
4862,77021,2016-12-31,112.07865168539324,1258.0451127819551,2015,101912.0,HOUSTON ISD
4863,77021,2016-12-31,112.07865168539324,1258.0451127819551,2015,227820.0,KIPP TEXAS PUBLIC SCHOOLS
4882,77022,2016-12-31,102.49554367201426,1156.2649043478261,2015,101000.0,HARRIS COUNTY DEPT OF ED
4883,77022,2016-12-31,102.49554367201426,1156.2649043478261,2015,101902.0,ALDINE ISD
4884,77022,2016-12-31,102.49554367201426,1156.2649043478261,2015,101912.0,HOUSTON ISD
4885,77022,2016-12-31,102.49554367201426,1156.2649043478261,2015,227820.0,KIPP TEXAS PUBLIC SCHOOLS
4910,77023,2016-12-31,152.31289958631064,1739.8395061728395,2015,101804.0,GEORGE I SANCHEZ CHARTER
4911,77023,2016-12-31,152.31289958631064,1739.8395061728395,2015,101912.0,HOUSTON ISD
4912,77023,2016-12-31,152.31289958631064,1739.8395061728395,2015,227820.0,KIPP TEXAS PUBLIC SCHOOLS
4931,77024,2016-12-31,260.5553442373526,2695.1011197080293,2015,101920.0,SPRING BRANCH ISD
4938,77025,2016-12-31,204.5029382459993,2656.441049988814,2015,101846.0,HARMONY SCIENCE ACADEMY
4939,77025,2016-12-31,204.5029382459993,2656.441049988814,2015,101912.0,HOUSTON ISD
4952,77026,2016-12-31,48.128342245989295,1159.3792222222226,2015,101845.0,YES PREP PUBLIC SCHOOLS INC
4953,77026,2016-12-31,48.128342245989295,1159.3792222222226,2015,101912.0,HOUSTON ISD
4966,77027,2016-12-31,290.4113283884019,2334.6196712176093,2015,101877.0,ELEVATE COLLEGIATE CHARTER SCHOOL
4967,77027,2016-12-31,290.4113283884019,2334.6196712176093,2015,101912.0,HOUSTON ISD
4980,77028,2016-12-31,55.80357142857143,1066.24,2015,101912.0,HOUSTON ISD
4987,77029,2016-12-31,55.58046940486169,1223.4513441164274,2015,101910.0,GALENA PARK ISD
4988,77029,2016-12-31,55.58046940486169,1223.4513441164274,2015,101912.0,HOUSTON ISD
5001,77030,2016-12-31,232.7292321415045,2021.6626663982015,2015,101912.0,HOUSTON ISD
5002,77030,2016-12-31,232.7292321415045,2021.6626663982015,2015,227806.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL
5015,77031,2016-12-31,85.11777301927195,1997.2327044025158,2015,101845.0,YES PREP PUBLIC SCHOOLS INC
5016,77031,2016-12-31,85.11777301927195,1997.2327044025158,2015,101912.0,HOUSTON ISD
5029,77032,2016-12-31,57.51633986928105,1660.3977272727273,2015,101902.0,ALDINE ISD
5036,77033,2016-12-31,48.743977976600135,1641.2283798093895,2015,101912.0,HOUSTON ISD
5043,77034,2016-12-31,84.12582297000732,1759.2695652173911,2015,101845.0,YES PREP PUBLIC SCHOOLS INC
5044,77034,2016-12-31,84.12582297000732,1759.2695652173911,2015,101917.0,PASADENA ISD
5057,77035,2016-12-31,139.68576842812251,1839.8438358610838,2015,101814.0,THE VARNETT PUBLIC SCHOOL
5058,77035,2016-12-31,139.68576842812251,1839.8438358610838,2015,101855.0,MEYERPARK ELEMENTARY
5059,77035,2016-12-31,139.68576842812251,1839.8438358610838,2015,101912.0,HOUSTON ISD
5078,77036,2016-12-31,74.0003318400531,1486.4798206278026,2015,101845.0,YES PREP PUBLIC SCHOOLS INC
5079,77036,2016-12-31,74.0003318400531,1486.4798206278026,2015,101903.0,ALIEF ISD
5080,77036,2016-12-31,74.0003318400531,1486.4798206278026,2015,101912.0,HOUSTON ISD
5099,77037,2016-12-31,73.56707098684366,1610.095364829503,2015,101902.0,ALDINE ISD
5100,77037,2016-12-31,73.56707098684366,1610.095364829503,2015,101912.0,HOUSTON ISD
5113,77038,2016-12-31,72.36126224156693,1727.443609022556,2015,101858.0,HARMONY SCHOOL OF EXCELLENCE
5114,77038,2016-12-31,72.36126224156693,1727.443609022556,2015,101902.0,ALDINE ISD
5127,77039,2016-12-31,67.4373795761079,1542.1714285714286,2015,101845.0,YES PREP PUBLIC SCHOOLS INC
5128,77039,2016-12-31,67.4373795761079,1542.1714285714286,2015,101902.0,ALDINE ISD
5141,77040,2016-12-31,96.67823500247891,2017.0000000000002,2015,101845.0,YES PREP PUBLIC SCHOOLS INC
5142,77040,2016-12-31,96.67823500247891,2017.0000000000002,2015,101858.0,HARMONY SCHOOL OF EXCELLENCE
5143,77040,2016-12-31,96.67823500247891,2017.0000000000002,2015,101902.0,ALDINE ISD
5144,77040,2016-12-31,96.67823500247891,2017.0000000000002,2015,101907.0,CYPRESS-FAIRBANKS ISD
5169,77041,2016-12-31,100.97305389221556,2327.3535952557454,2015,101907.0,CYPRESS-FAIRBANKS ISD
5176,77042,2016-12-31,100.86206896551724,1740.0,2015,15831.0,SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY
5177,77042,2016-12-31,100.86206896551724,1740.0,2015,101903.0,ALIEF ISD
5178,77042,2016-12-31,100.86206896551724,1740.0,2015,101912.0,HOUSTON ISD
5197,77043,2016-12-31,145.68345323741008,2292.641975308642,2015,101858.0,HARMONY SCHOOL OF EXCELLENCE
5198,77043,2016-12-31,145.68345323741008,2292.641975308642,2015,101920.0,SPRING BRANCH ISD
5211,77044,2016-12-31,93.83560527002349,2562.9130787610234,2015,101913.0,HUMBLE ISD
5212,77044,2016-12-31,93.83560527002349,2562.9130787610234,2015,101924.0,SHELDON ISD
5225,77045,2016-12-31,81.91681735985533,1318.41059602649,2015,101876.0,REVE PREPARATORY CHARTER SCHOOL
5226,77045,2016-12-31,81.91681735985533,1318.41059602649,2015,101912.0,HOUSTON ISD
5246,77047,2016-12-31,87.2885979268958,1810.0874999999999,2015,101912.0,HOUSTON ISD
5247,77047,2016-12-31,87.2885979268958,1810.0874999999999,2015,227820.0,KIPP TEXAS PUBLIC SCHOOLS
5260,77048,2016-12-31,69.59851088201604,1968.432919954904,2015,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
5261,77048,2016-12-31,69.59851088201604,1968.432919954904,2015,101912.0,HOUSTON ISD
5274,77049,2016-12-31,77.19582850521437,1992.3356349444612,2015,101000.0,HARRIS COUNTY DEPT OF ED
5275,77049,2016-12-31,77.19582850521437,1992.3356349444612,2015,101861.0,THE RHODES SCHOOL
5276,77049,2016-12-31,77.19582850521437,1992.3356349444612,2015,101905.0,CHANNELVIEW ISD
5277,77049,2016-12-31,77.19582850521437,1992.3356349444612,2015,101906.0,CROSBY ISD
5278,77049,2016-12-31,77.19582850521437,1992.3356349444612,2015,101910.0,GALENA PARK ISD
5279,77049,2016-12-31,77.19582850521437,1992.3356349444612,2015,101924.0,SHELDON ISD
5316,77050,2016-12-31,61.927223719676554,1484.0,2015,101845.0,YES PREP PUBLIC SCHOOLS INC
5317,77050,2016-12-31,61.927223719676554,1484.0,2015,101912.0,HOUSTON ISD
5330,77051,2016-12-31,86.74463937621833,1752.269662921348,2015,101868.0,THE PRO-VISION ACADEMY
5331,77051,2016-12-31,86.74463937621833,1752.269662921348,2015,101912.0,HOUSTON ISD
5344,77053,2016-12-31,76.84060042887776,1457.5627906976745,2015,79907.0,FORT BEND ISD
5345,77053,2016-12-31,76.84060042887776,1457.5627906976745,2015,101845.0,YES PREP PUBLIC SCHOOLS INC
5346,77053,2016-12-31,76.84060042887776,1457.5627906976745,2015,101912.0,HOUSTON ISD
5365,77054,2016-12-31,132.53012048192772,984.6818181818181,2015,101846.0,HARMONY SCIENCE ACADEMY
5366,77054,2016-12-31,132.53012048192772,984.6818181818181,2015,101902.0,ALDINE ISD
5367,77054,2016-12-31,132.53012048192772,984.6818181818181,2015,101903.0,ALIEF ISD
5368,77054,2016-12-31,132.53012048192772,984.6818181818181,2015,101905.0,CHANNELVIEW ISD
5369,77054,2016-12-31,132.53012048192772,984.6818181818181,2015,101910.0,GALENA PARK ISD
5370,77054,2016-12-31,132.53012048192772,984.6818181818181,2015,101911.0,GOOSE CREEK CISD
5371,77054,2016-12-31,132.53012048192772,984.6818181818181,2015,101912.0,HOUSTON ISD
5372,77054,2016-12-31,132.53012048192772,984.6818181818181,2015,101917.0,PASADENA ISD
5373,77054,2016-12-31,132.53012048192772,984.6818181818181,2015,101924.0,SHELDON ISD
5374,77054,2016-12-31,132.53012048192772,984.6818181818181,2015,101925.0,HUFFMAN ISD
5435,77055,2016-12-31,200.0,2500.0,2015,101920.0,SPRING BRANCH ISD
5442,77056,2016-12-31,233.9857370991555,2174.2778269617706,2015,101912.0,HOUSTON ISD
5449,77057,2016-12-31,169.4915254237288,1705.1000000000001,2015,101838.0,SOUTHWEST SCHOOL
5450,77057,2016-12-31,169.4915254237288,1705.1000000000001,2015,101912.0,HOUSTON ISD
5463,77058,2016-12-31,95.78579206831996,1851.788205431197,2015,84910.0,CLEAR CREEK ISD
5470,77059,2016-12-31,109.9568000317064,2760.1749042577158,2015,84910.0,CLEAR CREEK ISD
5477,77060,2016-12-31,81.30203984143411,1522.1020314047896,2015,15827.0,SCHOOL OF SCIENCE AND TECHNOLOGY
5478,77060,2016-12-31,81.30203984143411,1522.1020314047896,2015,21805.0,ARROW ACADEMY
5479,77060,2016-12-31,81.30203984143411,1522.1020314047896,2015,46802.0,TRINITY CHARTER SCHOOL
5480,77060,2016-12-31,81.30203984143411,1522.1020314047896,2015,101902.0,ALDINE ISD
5481,77060,2016-12-31,81.30203984143411,1522.1020314047896,2015,170801.0,TEXAS SERENITY ACADEMY
5512,77061,2016-12-31,79.02298850574712,2429.6727272727276,2015,101845.0,YES PREP PUBLIC SCHOOLS INC
5513,77061,2016-12-31,79.02298850574712,2429.6727272727276,2015,101912.0,HOUSTON ISD
5526,77062,2016-12-31,101.35213758033528,2121.316877303978,2015,84910.0,CLEAR CREEK ISD
5533,77063,2016-12-31,132.64669163545568,1582.3990588235295,2015,101000.0,HARRIS COUNTY DEPT OF ED
5534,77063,2016-12-31,132.64669163545568,1582.3990588235295,2015,101856.0,DRAW ACADEMY
5535,77063,2016-12-31,132.64669163545568,1582.3990588235295,2015,101912.0,HOUSTON ISD
5536,77063,2016-12-31,132.64669163545568,1582.3990588235295,2015,227820.0,KIPP TEXAS PUBLIC SCHOOLS
5561,77064,2016-12-31,90.94792947996906,1907.6849906540501,2015,101907.0,CYPRESS-FAIRBANKS ISD
5568,77065,2016-12-31,87.03987730061348,2068.017621145375,2015,101907.0,CYPRESS-FAIRBANKS ISD
5575,77066,2016-12-31,72.33201581027667,2101.4207650273224,2015,101902.0,ALDINE ISD
5576,77066,2016-12-31,72.33201581027667,2101.4207650273224,2015,101915.0,KLEIN ISD
5589,77067,2016-12-31,74.1875,1752.3167649536647,2015,101000.0,HARRIS COUNTY DEPT OF ED
5590,77067,2016-12-31,74.1875,1752.3167649536647,2015,101840.0,TWO DIMENSIONS PREPARATORY ACADEMY
5591,77067,2016-12-31,74.1875,1752.3167649536647,2015,101902.0,ALDINE ISD
5592,77067,2016-12-31,74.1875,1752.3167649536647,2015,101919.0,SPRING ISD
5593,77067,2016-12-31,74.1875,1752.3167649536647,2015,108807.0,IDEA PUBLIC SCHOOLS
5624,77068,2016-12-31,79.36507936507935,2518.7400000000002,2015,21805.0,ARROW ACADEMY
5625,77068,2016-12-31,79.36507936507935,2518.7400000000002,2015,101919.0,SPRING ISD
5638,77069,2016-12-31,85.86094595250609,2828.4454277307163,2015,101907.0,CYPRESS-FAIRBANKS ISD
5645,77070,2016-12-31,89.23076923076921,2073.275862068966,2015,101907.0,CYPRESS-FAIRBANKS ISD
5646,77070,2016-12-31,89.23076923076921,2073.275862068966,2015,101915.0,KLEIN ISD
5659,77071,2016-12-31,68.6059275521405,1996.912,2015,57804.0,TEXANS CAN ACADEMIES
5660,77071,2016-12-31,68.6059275521405,1996.912,2015,101912.0,HOUSTON ISD
5673,77072,2016-12-31,73.25664943213813,1515.2208142255497,2015,101815.0,ALIEF MONTESSORI COMMUNITY SCHOOL
5674,77072,2016-12-31,73.25664943213813,1515.2208142255497,2015,101903.0,ALIEF ISD
5687,77073,2016-12-31,75.8566622658075,1918.0912480720147,2015,14801.0,RICHARD MILBURN ALTER HIGH SCHOOL (KILLEEN)
5688,77073,2016-12-31,75.8566622658075,1918.0912480720147,2015,101902.0,ALDINE ISD
5689,77073,2016-12-31,75.8566622658075,1918.0912480720147,2015,101919.0,SPRING ISD
5708,77074,2016-12-31,87.74834437086092,1584.0754716981132,2015,101838.0,SOUTHWEST SCHOOL
5709,77074,2016-12-31,87.74834437086092,1584.0754716981132,2015,101845.0,YES PREP PUBLIC SCHOOLS INC
5710,77074,2016-12-31,87.74834437086092,1584.0754716981132,2015,101872.0,ETOILE ACADEMY CHARTER SCHOOL
5711,77074,2016-12-31,87.74834437086092,1584.0754716981132,2015,101912.0,HOUSTON ISD
5712,77074,2016-12-31,87.74834437086092,1584.0754716981132,2015,227820.0,KIPP TEXAS PUBLIC SCHOOLS
5743,77075,2016-12-31,86.77494199535961,1842.6978609625671,2015,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
5744,77075,2016-12-31,86.77494199535961,1842.6978609625671,2015,101870.0,BETA ACADEMY
5745,77075,2016-12-31,86.77494199535961,1842.6978609625671,2015,101912.0,HOUSTON ISD
5746,77075,2016-12-31,86.77494199535961,1842.6978609625671,2015,101917.0,PASADENA ISD
5771,77076,2016-12-31,84.63178661758559,1299.7480544401405,2015,101845.0,YES PREP PUBLIC SCHOOLS INC
5772,77076,2016-12-31,84.63178661758559,1299.7480544401405,2015,101912.0,HOUSTON ISD
5785,77077,2016-12-31,122.84302546560244,2213.7194925742574,2015,101912.0,HOUSTON ISD
5792,77078,2016-12-31,60.625814863103,1534.0,2015,101912.0,HOUSTON ISD
5793,77078,2016-12-31,60.625814863103,1534.0,2015,227820.0,KIPP TEXAS PUBLIC SCHOOLS
5806,77079,2016-12-31,169.3186454508364,2858.5156626506023,2015,101914.0,KATY ISD
5807,77079,2016-12-31,169.3186454508364,2858.5156626506023,2015,101920.0,SPRING BRANCH ISD
5820,77080,2016-12-31,142.39482200647248,2001.477272727273,2015,101920.0,SPRING BRANCH ISD
5827,77081,2016-12-31,141.7143118382701,2048.8403481178298,2015,101802.0,SER-NINOS CHARTER SCHOOL
5828,77081,2016-12-31,141.7143118382701,2048.8403481178298,2015,101810.0,ACADEMY OF ACCELERATED LEARNING INC
5829,77081,2016-12-31,141.7143118382701,2048.8403481178298,2015,101811.0,EXCEL ACADEMY
5830,77081,2016-12-31,141.7143118382701,2048.8403481178298,2015,101819.0,AMIGOS POR VIDA-FRIENDS FOR LIFE PUB CHTR SCH
5831,77081,2016-12-31,141.7143118382701,2048.8403481178298,2015,101912.0,HOUSTON ISD
5862,77082,2016-12-31,90.5669489761756,1962.0844249345917,2015,101903.0,ALIEF ISD
5869,77083,2016-12-31,84.89338042909472,1990.7323650653002,2015,57848.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)
5870,77083,2016-12-31,84.89338042909472,1990.7323650653002,2015,79907.0,FORT BEND ISD
5871,77083,2016-12-31,84.89338042909472,1990.7323650653002,2015,101878.0,HOUSTON CLASSICAL CHARTER SCHOOL
5872,77083,2016-12-31,84.89338042909472,1990.7323650653002,2015,101903.0,ALIEF ISD
5873,77083,2016-12-31,84.89338042909472,1990.7323650653002,2015,227820.0,KIPP TEXAS PUBLIC SCHOOLS
5904,77084,2016-12-31,84.06113537117902,1962.8571428571433,2015,101858.0,HARMONY SCHOOL OF EXCELLENCE
5905,77084,2016-12-31,84.06113537117902,1962.8571428571433,2015,101907.0,CYPRESS-FAIRBANKS ISD
5906,77084,2016-12-31,84.06113537117902,1962.8571428571433,2015,101914.0,KATY ISD
5925,77085,2016-12-31,77.26769705762005,1844.237701218595,2015,101912.0,HOUSTON ISD
5932,77086,2016-12-31,69.57529171384964,1839.7335727522413,2015,15827.0,SCHOOL OF SCIENCE AND TECHNOLOGY
5933,77086,2016-12-31,69.57529171384964,1839.7335727522413,2015,101902.0,ALDINE ISD
5934,77086,2016-12-31,69.57529171384964,1839.7335727522413,2015,101915.0,KLEIN ISD
5953,77087,2016-12-31,73.47475762906774,1633.2139618045662,2015,101828.0,HOUSTON GATEWAY ACADEMY INC
5954,77087,2016-12-31,73.47475762906774,1633.2139618045662,2015,101912.0,HOUSTON ISD
5967,77088,2016-12-31,73.92405063291139,1839.7260273972604,2015,101902.0,ALDINE ISD
5968,77088,2016-12-31,73.92405063291139,1839.7260273972604,2015,101912.0,HOUSTON ISD
5969,77088,2016-12-31,73.92405063291139,1839.7260273972604,2015,101915.0,KLEIN ISD
5988,77089,2016-12-31,89.85330073349633,2003.2653061224491,2015,84910.0,CLEAR CREEK ISD
5989,77089,2016-12-31,89.85330073349633,2003.2653061224491,2015,101917.0,PASADENA ISD
6002,77090,2016-12-31,75.0,2092.0,2015,101919.0,SPRING ISD
6009,77091,2016-12-31,84.93460330998438,1869.085082090898,2015,101845.0,YES PREP PUBLIC SCHOOLS INC
6010,77091,2016-12-31,84.93460330998438,1869.085082090898,2015,101858.0,HARMONY SCHOOL OF EXCELLENCE
6011,77091,2016-12-31,84.93460330998438,1869.085082090898,2015,101902.0,ALDINE ISD
6012,77091,2016-12-31,84.93460330998438,1869.085082090898,2015,101912.0,HOUSTON ISD
6037,77092,2016-12-31,143.40871483728623,1568.2450000000003,2015,101838.0,SOUTHWEST SCHOOL
6038,77092,2016-12-31,143.40871483728623,1568.2450000000003,2015,101907.0,CYPRESS-FAIRBANKS ISD
6039,77092,2016-12-31,143.40871483728623,1568.2450000000003,2015,101912.0,HOUSTON ISD
6040,77092,2016-12-31,143.40871483728623,1568.2450000000003,2015,227820.0,KIPP TEXAS PUBLIC SCHOOLS
