,,State,District,Campus,African American,Hispanic,White,American Indian,Asian,Pacific Islander,Two or More Races,Special Ed,Econ Disadv,EL,
"STAAR Performance Rates by Tested Grade, Subject, and Performance Levels^ Grade 3 Reading",,,,,,,,,,,,,,,
"Career or Military Ready
2016-17",,"(Annual Graduates)
SA3GG17R",DA3GG17R,CA3GG17R,CB3GG17R,CH3GG17R,CW3GG17R,CI3GG17R,C33GG17R,C43GG17R,C23GG17R,CS3GG17R,CE3GG17R,CL3GG17R,
"2016-17
Approved Industry-Based",,"SA0GI17R
Certification (Annual","DA0GI17R
Graduates)",CA0GI17R,CB0GI17R,CH0GI17R,CW0GI17R,CI0GI17R,C30GI17R,C40GI17R,C20GI17R,CS0GI17R,CE0GI17R,CL0GI17R,
"2016-17
Graduate with Completed",,"SA0GW17R
IEP and Workforce","DA0GW17R
Readiness IEP","CA0GW17R
(Annual Graduates)",CB0GW17R,CH0GW17R,CW0GW17R,CI0GW17R,C30GW17R,C40GW17R,C20GW17R,CS0GW17R,CE0GW17R,CL0GW17R,
"2016-17
CTE Coherent Sequence",,"SA0GK17R
Coursework Aligned","DA0GK17R
with Industry-Based","CA0GK17R
Certifications","CB0GK17R
(Annual Graduates)",CH0GK17R,CW0GK17R,CI0GK17R,C30GK17R,C40GK17R,C20GK17R,CS0GK17R,CE0GK17R,CL0GK17R,
"U.S. Armed Forces
2016-17",,"Enlistment (Annual Graduates)
SA0GL17R",DA0GL17R,CA0GL17R,CB0GL17R,CH0GL17R,CW0GL17R,CI0GL17R,C30GL17R,C40GL17R,C20GL17R,CS0GL17R,CE0GL17R,CL0GL17R,
TSIA Results (Examinees >= Criterion) (Annual Graduates),,,,,,,,,,,,,,,
Reading 2016-17 2015-16,,SAEGT17R SAEGT16R,DAEGT17R DAEGT16R,CAEGT17R CAEGT16R,CBEGT17R CBEGT16R,CHEGT17R CHEGT16R,CWEGT17R CWEGT16R,CIEGT17R CIEGT16R,C3EGT17R C3EGT16R,C4EGT17R C4EGT16R,C2EGT17R C2EGT16R,CSEGT17R CSEGT16R,CEEGT17R CEEGT16R,CLEGT17R CLEGT16R,
Mathematics 2016-17,,SAMGT17R,DAMGT17R,CAMGT17R,CBMGT17R,CHMGT17R,CWMGT17R,CIMGT17R,C3MGT17R,C4MGT17R,C2MGT17R,CSMGT17R,CEMGT17R,CLMGT17R,
2015-16,,SAMGT16R,DAMGT16R,CAMGT16R,CBMGT16R,CHMGT16R,CWMGT16R,CIMGT16R,C3MGT16R,C4MGT16R,C2MGT16R,CSMGT16R,CEMGT16R,CLMGT16R,
Both Subjects 2016-17,,SABGT17R,DABGT17R,CABGT17R,CBBGT17R,CHBGT17R,CWBGT17R,CIBGT17R,C3BGT17R,C4BGT17R,C2BGT17R,CSBGT17R,CEBGT17R,CLBGT17R,
,,,,,,,,,,,,,,,
,State,District,Campus,African American,Hispanic,White,American Indian,Asian,Pacific Islander,Two or More Races,Special Ed,Econ Disadv,EL,,
CTE Coherent Sequence (Annual Graduates),,,,,,,,,,,,,,,
2016-17,SA0GV17R,DA0GV17R,CA0GV17R,CB0GV17R,CH0GV17R,CW0GV17R,CI0GV17R,C30GV17R,C40GV17R,C20GV17R,CS0GV17R,CE0GV17R,CL0GV17R,,
2015-16,SA0GV16R,DA0GV16R,CA0GV16R,CB0GV16R,CH0GV16R,CW0GV16R,CI0GV16R,C30GV16R,C40GV16R,C20GV16R,CS0GV16R,CE0GV16R,CL0GV16R,,
Completed and Received Credit for College Prep Courses (Annual Graduates),,,,,,,,,,,,,,,
English Language Arts 2016-17,SAEGC17R,DAEGC17R,CAEGC17R,CBEGC17R,CHEGC17R,CWEGC17R,CIEGC17R,C3EGC17R,C4EGC17R,C2EGC17R,CSEGC17R,CEEGC17R,CLEGC17R,,
Mathematics 2016-17,SAMGC17R,DAMGC17R,CAMGC17R,CBMGC17R,CHMGC17R,CWMGC17R,CIMGC17R,C3MGC17R,C4MGC17R,C2MGC17R,CSMGC17R,CEMGC17R,CLMGC17R,,
Both Subjects 2016-17,SABGC17R,DABGC17R,CABGC17R,CBBGC17R,CHBGC17R,CWBGC17R,CIBGC17R,C3BGC17R,C4BGC17R,C2BGC17R,CSBGC17R,CEBGC17R,CLBGC17R,,
AP/IB Results (Participation) (Grades 11-12),,,,,,,,,,,,,,,
All Subjects,,,,,,,,,,,,,,,
2017,SA0BTA17R,DA0BTA17R,CA0BTA17R,CB0BTA17R,CH0BTA17R,CW0BTA17R,CI0BTA17R,C30BTA17R,C40BTA17R,C20BTA17R,n/a,CE0BTA17R,n/a,,
2016,SA0BTA16R,DA0BTA16R,CA0BTA16R,CB0BTA16R,CH0BTA16R,CW0BTA16R,CI0BTA16R,C30BTA16R,C40BTA16R,C20BTA16R,n/a,CE0BTA16R,n/a,,
English Language Arts 2017,SA0BTE17R,DA0BTE17R,CA0BTE17R,CB0BTE17R,CH0BTE17R,CW0BTE17R,CI0BTE17R,C30BTE17R,C40BTE17R,C20BTE17R,n/a,CE0BTE17R,n/a,,
2016,SA0BTE16R,DA0BTE16R,CA0BTE16R,CB0BTE16R,CH0BTE16R,CW0BTE16R,CI0BTE16R,C30BTE16R,C40BTE16R,C20BTE16R,n/a,CE0BTE16R,n/a,,
Mathematics,,,,,,,,,,,,,,,
2017,SA0BTM17R,DA0BTM17R,CA0BTM17R,CB0BTM17R,CH0BTM17R,CW0BTM17R,CI0BTM17R,C30BTM17R,C40BTM17R,C20BTM17R,n/a,CE0BTM17R,n/a,,
2016,SA0BTM16R,DA0BTM16R,CA0BTM16R,CB0BTM16R,CH0BTM16R,CW0BTM16R,CI0BTM16R,C30BTM16R,C40BTM16R,C20BTM16R,n/a,CE0BTM16R,n/a,,
Science,,,,,,,,,,,,,,,
2017,SA0BTC17R,DA0BTC17R,CA0BTC17R,CB0BTC17R,CH0BTC17R,CW0BTC17R,CI0BTC17R,C30BTC17R,C40BTC17R,C20BTC17R,n/a,CE0BTC17R,n/a,,
2016,SA0BTC16R,DA0BTC16R,CA0BTC16R,CB0BTC16R,CH0BTC16R,CW0BTC16R,CI0BTC16R,C30BTC16R,C40BTC16R,C20BTC16R,n/a,CE0BTC16R,n/a,,
Social Studies 2017,SA0BTS17R,DA0BTS17R,CA0BTS17R,CB0BTS17R,CH0BTS17R,CW0BTS17R,CI0BTS17R,C30BTS17R,C40BTS17R,C20BTS17R,n/a,CE0BTS17R,n/a,,
2016,SA0BTS16R,DA0BTS16R,CA0BTS16R,CB0BTS16R,CH0BTS16R,CW0BTS16R,CI0BTS16R,C30BTS16R,C40BTS16R,C20BTS16R,n/a,CE0BTS16R,n/a,,
AP/IB Results (Examinees >= Criterion) (Grades 11-12),,,,,,,,,,,,,,,
All Subjects,,,,,,,,,,,,,,,
2017,SA0BKA17R,DA0BKA17R,CA0BKA17R,CB0BKA17R,CH0BKA17R,CW0BKA17R,CI0BKA17R,C30BKA17R,C40BKA17R,C20BKA17R,n/a,CE0BKA17R,n/a,,
2016,SA0BKA16R,DA0BKA16R,CA0BKA16R,CB0BKA16R,CH0BKA16R,CW0BKA16R,CI0BKA16R,C30BKA16R,C40BKA16R,C20BKA16R,n/a,CE0BKA16R,n/a,,
English Language Arts 2017,SA0BKE17R,DA0BKE17R,CA0BKE17R,CB0BKE17R,CH0BKE17R,CW0BKE17R,CI0BKE17R,C30BKE17R,C40BKE17R,C20BKE17R,n/a,CE0BKE17R,n/a,,
2016,SA0BKE16R,DA0BKE16R,CA0BKE16R,CB0BKE16R,CH0BKE16R,CW0BKE16R,CI0BKE16R,C30BKE16R,C40BKE16R,C20BKE16R,n/a,CE0BKE16R,n/a,,
Mathematics 2017,SA0BKM17R,DA0BKM17R,CA0BKM17R,CB0BKM17R,CH0BKM17R,CW0BKM17R,CI0BKM17R,C30BKM17R,C40BKM17R,C20BKM17R,n/a,CE0BKM17R,n/a,,
2016,SA0BKM16R,DA0BKM16R,CA0BKM16R,CB0BKM16R,CH0BKM16R,CW0BKM16R,CI0BKM16R,C30BKM16R,C40BKM16R,C20BKM16R,n/a,CE0BKM16R,n/a,,
Science 2017,SA0BKC17R,DA0BKC17R,CA0BKC17R,CB0BKC17R,CH0BKC17R,CW0BKC17R,CI0BKC17R,C30BKC17R,C40BKC17R,C20BKC17R,n/a,CE0BKC17R,n/a,,
2016,SA0BKC16R,DA0BKC16R,CA0BKC16R,CB0BKC16R,CH0BKC16R,CW0BKC16R,CI0BKC16R,C30BKC16R,C40BKC16R,C20BKC16R,n/a,CE0BKC16R,n/a,,
Social Studies 2017,SA0BKS17R,DA0BKS17R,CA0BKS17R,CB0BKS17R,CH0BKS17R,CW0BKS17R,CI0BKS17R,C30BKS17R,C40BKS17R,C20BKS17R,n/a,CE0BKS17R,n/a,,
2016,SA0BKS16R,DA0BKS16R,CA0BKS16R,CB0BKS16R,CH0BKS16R,CW0BKS16R,CI0BKS16R,C30BKS16R,C40BKS16R,C20BKS16R,n/a,CE0BKS16R,n/a,,
SAT/ACT Results (Annual Graduates),,,,,,,,,,,,,,,
Tested,,,,,,,,,,,,,,,
Class of 2017,SA0CT17R,DA0CT17R,CA0CT17R,CB0CT17R,CH0CT17R,CW0CT17R,CI0CT17R,C30CT17R,C40CT17R,C20CT17R,n/a,CE0CT17R,n/a,,
Class of 2016,SA0CT16R,DA0CT16R,CA0CT16R,CB0CT16R,CH0CT16R,CW0CT16R,CI0CT16R,C30CT16R,C40CT16R,C20CT16R,n/a,CE0CT16R,n/a,,
At/Above Criterion,,,,,,,,,,,,,,,
Class of 2017,SA0CC17R,DA0CC17R,CA0CC17R,CB0CC17R,CH0CC17R,CW0CC17R,CI0CC17R,C30CC17R,C40CC17R,C20CC17R,n/a,CE0CC17R,n/a,,
Class of 2016,SA0CC16R,DA0CC16R,CA0CC16R,CB0CC16R,CH0CC16R,CW0CC16R,CI0CC16R,C30CC16R,C40CC16R,C20CC16R,n/a,CE0CC16R,n/a,,
,,,,,,,,,,,,,,,
,State,District,Campus,African American,Hispanic,White,American Indian,Asian,Pacific Islander,Two or More Races,Special Ed,Econ Disadv,EL,,
Average SAT Score (Annual Graduates),,,,,,,,,,,,,,,
All Subjects,,,,,,,,,,,,,,,
Class of 2017,SA0CSA17R,DA0CSA17R,CA0CSA17R,CB0CSA17R,CH0CSA17R,CW0CSA17R,CI0CSA17R,C30CSA17R,C40CSA17R,C20CSA17R,n/a,CE0CSA17R,n/a,,
Class of 2016,SA0CSA16R,DA0CSA16R,CA0CSA16R,CB0CSA16R,CH0CSA16R,CW0CSA16R,CI0CSA16R,C30CSA16R,C40CSA16R,C20CSA16R,n/a,CE0CSA16R,n/a,,
English Language Arts and Writing,,,,,,,,,,,,,,,
Class of 2017,SA0CSE17R,DA0CSE17R,CA0CSE17R,CB0CSE17R,CH0CSE17R,CW0CSE17R,CI0CSE17R,C30CSE17R,C40CSE17R,C20CSE17R,n/a,CE0CSE17R,n/a,,
Class of 2016,SA0CSE16R,DA0CSE16R,CA0CSE16R,CB0CSE16R,CH0CSE16R,CW0CSE16R,CI0CSE16R,C30CSE16R,C40CSE16R,C20CSE16R,n/a,CE0CSE16R,n/a,,
Mathematics Class of 2017,SA0CSM17R,DA0CSM17R,CA0CSM17R,CB0CSM17R,CH0CSM17R,CW0CSM17R,CI0CSM17R,C30CSM17R,C40CSM17R,C20CSM17R,n/a,CE0CSM17R,n/a,,
Class of 2016,SA0CSM16R,DA0CSM16R,CA0CSM16R,CB0CSM16R,CH0CSM16R,CW0CSM16R,CI0CSM16R,C30CSM16R,C40CSM16R,C20CSM16R,n/a,CE0CSM16R,n/a,,
Average ACT Score (Annual Graduates),,,,,,,,,,,,,,,
All Subjects Class of 2017,SA0CAA17R,DA0CAA17R,CA0CAA17R,CB0CAA17R,CH0CAA17R,CW0CAA17R,CI0CAA17R,C30CAA17R,C40CAA17R,C20CAA17R,n/a,CE0CAA17R,n/a,,
Class of 2016,SA0CAA16R,DA0CAA16R,CA0CAA16R,CB0CAA16R,CH0CAA16R,CW0CAA16R,CI0CAA16R,C30CAA16R,C40CAA16R,C20CAA16R,n/a,CE0CAA16R,n/a,,
English Language Arts Class of 2017,SA0CAE17R,DA0CAE17R,CA0CAE17R,CB0CAE17R,CH0CAE17R,CW0CAE17R,CI0CAE17R,C30CAE17R,C40CAE17R,C20CAE17R,n/a,CE0CAE17R,n/a,,
Class of 2016,SA0CAE16R,DA0CAE16R,CA0CAE16R,CB0CAE16R,CH0CAE16R,CW0CAE16R,CI0CAE16R,C30CAE16R,C40CAE16R,C20CAE16R,n/a,CE0CAE16R,n/a,,
Mathematics Class of 2017,SA0CAM17R,DA0CAM17R,CA0CAM17R,CB0CAM17R,CH0CAM17R,CW0CAM17R,CI0CAM17R,C30CAM17R,C40CAM17R,C20CAM17R,n/a,CE0CAM17R,n/a,,
Class of 2016,SA0CAM16R,DA0CAM16R,CA0CAM16R,CB0CAM16R,CH0CAM16R,CW0CAM16R,CI0CAM16R,C30CAM16R,C40CAM16R,C20CAM16R,n/a,CE0CAM16R,n/a,,
Science Class of 2017,SA0CAC17R,DA0CAC17R,CA0CAC17R,CB0CAC17R,CH0CAC17R,CW0CAC17R,CI0CAC17R,C30CAC17R,C40CAC17R,C20CAC17R,n/a,CE0CAC17R,n/a,,
Class of 2016,SA0CAC16R,DA0CAC16R,CA0CAC16R,CB0CAC16R,CH0CAC16R,CW0CAC16R,CI0CAC16R,C30CAC16R,C40CAC16R,C20CAC16R,n/a,CE0CAC16R,n/a,,
Advanced/Dual-Credit Course Completion (Grades 9-12),,,,,,,,,,,,,,,
Any Subject 2016-17,SA9AD17R,DA9AD17R,CA9AD17R,CB9AD17R,CH9AD17R,CW9AD17R,CI9AD17R,C39AD17R,C49AD17R,C29AD17R,CS9AD17R,CE9AD17R,CL9AD17R,,
2015-16,SA9AD16R,DA9AD16R,CA9AD16R,CB9AD16R,CH9AD16R,CW9AD16R,CI9AD16R,C39AD16R,C49AD16R,C29AD16R,CS9AD16R,CE9AD16R,CL9AD16R,,
English Language Arts 2016-17 2015-16,SA9ADE17R SA9ADE16R,DA9ADE17R DA9ADE16R,CA9ADE17R CA9ADE16R,CB9ADE17R CB9ADE16R,CH9ADE17R CH9ADE16R,CW9ADE17R CW9ADE16R,CI9ADE17R CI9ADE16R,C39ADE17R C39ADE16R,C49ADE17R C49ADE16R,C29ADE17R C29ADE16R,CS9ADE17R CS9ADE16R,CE9ADE17R CE9ADE16R,CL9ADE17R CL9ADE16R,,
Mathematics 2016-17,SA9ADM17R,DA9ADM17R,CA9ADM17R,CB9ADM17R,CH9ADM17R,CW9ADM17R,CI9ADM17R,C39ADM17R,C49ADM17R,C29ADM17R,CS9ADM17R,CE9ADM17R,CL9ADM17R,,
2015-16,SA9ADM16R,DA9ADM16R,CA9ADM16R,CB9ADM16R,CH9ADM16R,CW9ADM16R,CI9ADM16R,C39ADM16R,C49ADM16R,C29ADM16R,CS9ADM16R,CE9ADM16R,CL9ADM16R,,
Science 2016-17,SA9ADC17R,DA9ADC17R,CA9ADC17R,CB9ADC17R,CH9ADC17R,CW9ADC17R,CI9ADC17R,C39ADC17R,C49ADC17R,C29ADC17R,CS9ADC17R,CE9ADC17R,CL9ADC17R,,
2015-16,SA9ADC16R,DA9ADC16R,CA9ADC16R,CB9ADC16R,CH9ADC16R,CW9ADC16R,CI9ADC16R,C39ADC16R,C49ADC16R,C29ADC16R,CS9ADC16R,CE9ADC16R,CL9ADC16R,,
Social Studies 2016-17,SA9ADS17R,DA9ADS17R,CA9ADS17R,CB9ADS17R,CH9ADS17R,CW9ADS17R,CI9ADS17R,C39ADS17R,C49ADS17R,C29ADS17R,CS9ADS17R,CE9ADS17R,CL9ADS17R,,
2015-16,SA9ADS16R,DA9ADS16R,CA9ADS16R,CB9ADS16R,CH9ADS16R,CW9ADS16R,CI9ADS16R,C39ADS16R,C49ADS16R,C29ADS16R,CS9ADS16R,CE9ADS16R,CL9ADS16R,,
Graduates Enrolled in Texas Institution of Higher Education (TX IHE),,,,,,,,,,,,,,,
2015-16,SAHEE17R,DAHEE17R,CAHEE17R,CBHEE17R,CHHEE17R,CWHEE17R,CIHEE17R,C3HEE17R,C4HEE17R,C2HEE17R,CSHEE17R,CEHEE17R,CLHEE17R,,
2014-15,SAHEE16R,DAHEE16R,CAHEE16R,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Graduates in TX IHE Completing One Year Without Enrollment in a Developmental Education Course,,,,,,,,,,,,,,,
2015-16,SAHEC17R,DAHEC17R,CAHEC17R,CBHEC17R,CHHEC17R,CWHEC17R,CIHEC17R,C3HEC17R,C4HEC17R,C2HEC17R,CSHEC17R,CEHEC17R,CLHEC17R,,
2014-15,SAHEC16R,DAHEC16R,CAHEC16R,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
,,,,,,,,,,,,,,,
Student Information,"Count
Campus",Percent,District,State,,,,,,,,,,,
Total Students:,CPETALLC,100.0%,DPETALLC,SPETALLC,,,,,,,,,,,
Students by Grade:,,,,,,,,,,,,,,,
Early Childhood Education,CPETGEEC,CPETGEEP,DPETGEEP,SPETGEEP,,,,,,,,,,,
Pre-Kindergarten,CPETGPKC,"CPETGPKP
:unselected:",DPETGPKP,SPETGPKP,,,,,,,,,,,
Kindergarten,CPETGKNC,"CPETGKNP
:unselected:",DPETGKNP,SPETGKNP,,,,,,,,,,,
Grade 1,CPETG01C,"CPETG01P
:unselected:",DPETG01P,SPETG01P,,,,,,,,,,,
Grade 2,CPETG02C,"CPETG02P
:unselected:","DPETG02P
:unselected:",SPETG02P,,,,,,,,,,,
Grade 3,CPETG03C,"CPETG03P
:unselected:","DPETG03P
:unselected:",SPETG03P,,,,,,,,,,,
Grade 4,CPETG04C,"CPETG04P
:unselected:",DPETG04P,SPETG04P,,,,,,,,,,,
Grade 5,CPETG05C,CPETG05P,DPETG05P,SPETG05P,,,,,,,,,,,
Grade 6,CPETG06C,CPETG06P,DPETG06P,SPETG06P,,,,,,,,,,,
Grade 7,CPETG07C,CPETG07P,DPETG07P,SPETG07P,,,,,,,,,,,
Grade 8,CPETG08C,CPETG08P,DPETG08P,SPETG08P,,,,,,,,,,,
Grade 9,CPETG09C,CPETG09P,DPETG09P,SPETG09P,,,,,,,,,,,
Grade 10,CPETG10C,CPETG10P,DPETG10P,SPETG10P,,,,,,,,,,,
Grade 11,CPETG11C,CPETG11P,DPETG11P,SPETG11P,,,,,,,,,,,
Grade 12,CPETG12C,CPETG12P,DPETG12P,SPETG12P,,,,,,,,,,,
Ethnic Distribution:,,,,,,,,,,,,,,,
African American,CPETBLAC,CPETBLAP,DPETBLAP,SPETBLAP,,,,,,,,,,,
Hispanic,CPETHISC,CPETHISP,DPETHISP,SPETHISP,,,,,,,,,,,
White,CPETWHIC,CPETWHIP,DPETWHIP,SPETWHIP,,,,,,,,,,,
American Indian,CPETINDC,CPETINDP,DPETINDP,SPETINDP,,,,,,,,,,,
Asian,CPETASIC,CPETASIP,DPETASIP,SPETASIP,,,,,,,,,,,
Pacific Islander,CPETPCIC,CPETPCIP,DPETPCIP,SPETPCIP,,,,,,,,,,,
Two or More Races,CPETTWOC,CPETTWOP,DPETTWOP,SPETTWOP,,,,,,,,,,,
Economically Disadvantaged,CPETECOC,CPETECOP,DPETECOP,SPETECOP,,,,,,,,,,,
Non-Educationally Disadvantaged,CPETNEDC,CPETNEDP,DPETNEDP,SPETNEDP,,,,,,,,,,,
English Learners (EL),CPETLEPC,CPETLEPP,DPETLEPP,SPETLEPP,,,,,,,,,,,
Students w/ Disciplinary Placements (2016-2017),CPETDISC,CPETDISP,DPETDISP,SPETDISP,,,,,,,,,,,
At-Risk,CPETRSKC,CPETRSKP,DPETRSKP,SPETRSKP,,,,,,,,,,,
Students with Disabilities by Type of Primary Disability Total Students with Disabilities By Type of Primary Disability By Type of Primary Disability,CPETSIMC,,,,,,,,,,,,,,
Students with Intellectual Disabilities,CPETSINC,CPETSINP,DPETSINP,SPETSINP,,,,,,,,,,,
Students with Physical Disabilities,CPETSPHC,CPETSPHP,DPETSPHP,SPETSPHP,,,,,,,,,,,
Students with Autism,CPETSAUC,CPETSAUP,DPETSAUP,SPETSAUP,,,,,,,,,,,
Students with Behavioral Disabilities,CPETSBHC,CPETSBHP,DPETSBHP,SPETSBHP,,,,,,,,,,,
Students with Non-Categorical Early Childhood,CPETSNOC,CPETSNOP,DPETSNOP,SPETSNOP,,,,,,,,,,,
,,,,,,,,,,,,,,,
Student Information,"---------------- Campus
Count","----------------
Percent",District,State,,,,,,,,,,,
Mobility (2016-2017),,,,,,,,,,,,,,,
Total Mobile Students By Ethnicity:,CPEMALLC,CPEMALLP,DPEMALLP,SPEMALLP,,,,,,,,,,,
African American,CPEMBLAC,CPEMBLAP,,,,,,,,,,,,,
Hispanic,CPEMHISC,CPEMHISP,,,,,,,,,,,,,
White,CPEMWHIC,CPEMWHIP,,,,,,,,,,,,,
American Indian,CPEMINDC,CPEMINDP,,,,,,,,,,,,,
Asian,CPEMASIC,"CPEMASIP
:unselected:",,,,,,,,,,,,,
Pacific Islander,CPEMPCIC,"CPEMPCIP
:unselected:",,,,,,,,,,,,,
Two or More Races,CPEMTWOC,CPEMTWOP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Student Information,"Campus
---------","District
Non-Special Education","State
Rates","Campus
Special","District
Education Rates",State,,,,,,,,,
Retention Rates by Grade:,,,,,,,,,,,,,,,
Kindergarten,CPERRAKR,DPERRAKR,SPERRAKR,CPERSAKR,DPERSAKR,SPERSAKR,,,,,,,,,
Grade 1,"CPERRA1R
:unselected:",DPERRA1R,SPERRA1R,CPERSA1R,DPERSA1R,SPERSA1R,,,,,,,,,
Grade 2,"CPERRA2R
:unselected:",DPERRA2R,SPERRA2R,CPERSA2R,DPERSA2R,SPERSA2R,,,,,,,,,
Grade 3,"CPERRA3R
:unselected:",DPERRA3R,SPERRA3R,CPERSA3R,DPERSA3R,SPERSA3R,,,,,,,,,
Grade 4,"CPERRA4R
:unselected:",DPERRA4R,SPERRA4R,CPERSA4R,DPERSA4R,SPERSA4R,,,,,,,,,
Grade 5,"CPERRA5R
:unselected:",DPERRA5R,SPERRA5R,CPERSA5R,DPERSA5R,SPERSA5R,,,,,,,,,
Grade 6,"CPERRA6R
:unselected:",DPERRA6R,SPERRA6R,"CPERSA6R
:unselected:",DPERSA6R,SPERSA6R,,,,,,,,,
Grade 7,"CPERRA7R
:unselected:",DPERRA7R,SPERRA7R,"CPERSA7R
:unselected:",DPERSA7R,SPERSA7R,,,,,,,,,
Grade 8,"CPERRA8R
:unselected:",DPERRA8R,SPERRA8R,"CPERSA8R
:unselected:",DPERSA8R,SPERSA8R,,,,,,,,,
Grade 9,CPERRA9R,DPERRA9R,SPERRA9R,"CPERSA9R
:unselected:",DPERSA9R,SPERSA9R,,,,,,,,,
,,,,,,,,,,,,,,,
Class Size Information,Campus,District,State,,,,,,,,,,,,
Class Size Averages by Grade and Subject (Derived from teacher responsibility records):,,,,,,,,,,,,,,,
Elementary:,,,,,,,,,,,,,,,
Kindergarten,CPCTGKGA,DPCTGKGA,SPCTGKGA,,,,,,,,,,,,
Grade 1,CPCTG01A,DPCTG01A,SPCTG01A,,,,,,,,,,,,
Grade 2,CPCTG02A,DPCTG02A,SPCTG02A,,,,,,,,,,,,
Grade 3,CPCTG03A,DPCTG03A,SPCTG03A,,,,,,,,,,,,
Grade 4,CPCTG04A,DPCTG04A,SPCTG04A,,,,,,,,,,,,
Grade 5,CPCTG05A,DPCTG05A,SPCTG05A,,,,,,,,,,,,
Grade 6,CPCTG06A,DPCTG06A,SPCTG06A,,,,,,,,,,,,
Secondary:,,,,,,,,,,,,,,,
English/Language Arts,CPCTENGA,DPCTENGA,SPCTENGA,,,,,,,,,,,,
Foreign Languages,CPCTFLAA,DPCTFLAA,SPCTFLAA,,,,,,,,,,,,
Mathematics,CPCTMATA,DPCTMATA,SPCTMATA,,,,,,,,,,,,
Science,CPCTSCIA,DPCTSCIA,SPCTSCIA,,,,,,,,,,,,
Social Studies,CPCTSOCA,DPCTSOCA,SPCTSOCA,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Staff Information,"Count/Average
---------------------- Campus","Percent
----------------------",District,State,,,,,,,,,,,
Total Staff,CPSATOFC,100.0%,100.0%,100.0%,,,,,,,,,,,
Professional Staff:,CPSPTOFC,CPSPTOFP,DPSPTOFP,SPSPTOFP,,,,,,,,,,,
Teachers,CPSTTOFC,CPSTTOFP,DPSTTOFP,SPSTTOFP,,,,,,,,,,,
Professional Support,CPSUTOFC,CPSUTOFP,DPSUTOFP,SPSUTOFP,,,,,,,,,,,
Campus Administration (School Leadership),CPSSTOFC,CPSSTOFP,DPSSTOFP,SPSSTOFP,,,,,,,,,,,
Educational Aides:,CPSETOFC,CPSETOFP,DPSETOFP,SPSETOFP,,,,,,,,,,,
Librarians & Counselors (Headcount):,,,,,,,,,,,,,,,
Librarians,,,,,,,,,,,,,,,
Full-time,CPSBTOFC,n/a,DPSBTOFC,SPSBTOFC,,,,,,,,,,,
Part-time,CPSBTOPC,n/a,DPSBTOPC,SPSBTOPC,,,,,,,,,,,
Counselors Full-time,CPSRTOFC,n/a,DPSRTOFC,SPSRTOFC,,,,,,,,,,,
Part-time,CPSRTOPC,n/a,DPSRTOPC,SPSRTOPC,,,,,,,,,,,
Total Minority Staff:,CPSAMIFC,CPSAMIFP,DPSAMIFP,SPSAMIFP,,,,,,,,,,,
Teachers by Ethnicity and Sex: African American,CPSTBLFC,CPSTBLFP,DPSTBLFP,SPSTBLFP,,,,,,,,,,,
Hispanic,CPSTHIFC,CPSTHIFP,DPSTHIFP,SPSTHIFP,,,,,,,,,,,
White,CPSTWHFC,CPSTWHFP,DPSTWHFP,SPSTWHFP,,,,,,,,,,,
American Indian,CPSTINFC,CPSTINFP,DPSTINFP,SPSTINFP,,,,,,,,,,,
Asian,CPSTASFC,CPSTASFP,DPSTASFP,SPSTASFP,,,,,,,,,,,
Pacific Islander,CPSTPIFC,CPSTPIFP,DPSTPIFP,SPSTPIFP,,,,,,,,,,,
Two or More Races,CPSTTWFC,CPSTTWFP,DPSTTWFP,SPSTTWFP,,,,,,,,,,,
Males Females,CPSTMAFC CPSTFEFC,CPSTMAFP CPSTFEFP,DPSTMAFP DPSTFEFP,SPSTMAFP SPSTFEFP,,,,,,,,,,,
Teachers by Highest Degree Held:,,,,,,,,,,,,,,,
No Degree,CPSTNOFC,CPSTNOFP,DPSTNOFP,SPSTNOFP,,,,,,,,,,,
Bachelors,CPSTBAFC,CPSTBAFP,DPSTBAFP,SPSTBAFP,,,,,,,,,,,
Masters,CPSTMSFC,CPSTMSFP,DPSTMSFP,SPSTMSFP,,,,,,,,,,,
Doctorate,CPSTPHFC,CPSTPHFP,DPSTPHFP,SPSTPHFP,,,,,,,,,,,
Teachers by Years of Experience:,,,,,,,,,,,,,,,
Beginning Teachers,CPST00FC,CPST00FP,DPST00FP,SPST00FP,,,,,,,,,,,
1-5 Years Experience,CPST01FC,CPST01FP,DPST01FP,SPST01FP,,,,,,,,,,,
6-10 Years Experience,CPST06FC,CPST06FP,DPST06FP,SPST06FP,,,,,,,,,,,
11-20 Years Experience,CPST11FC,CPST11FP,DPST11FP,SPST11FP,,,,,,,,,,,
Over 20 Years Experience,CPST20FC,CPST20FP,DPST20FP,SPST20FP,,,,,,,,,,,
Number of Students per Teacher,CPSTKIDR,n/a,DPSTKIDR,SPSTKIDR,,,,,,,,,,,
,,,,,,,,,,,,,,,
Staff Information,Campus,District,State,,,,,,,,,,,,
Experience of Campus Leadership,,,,,,,,,,,,,,,
Average Years Experience of Principals,CPSHEXPA,DPSHEXPA,SPSHEXPA,,,,,,,,,,,,
