DISTRICT,DD003AMA1221R,DD003AMA1321R,DD003AMA1S21R,DD003ARE1221R,DD003ARE1321R,DD003ARE1S21R,DD203AMA1221R,DD203AMA1321R,DD203AMA1S21R,DD203ARE1221R,DD203ARE1321R,DD203ARE1S21R,DD303AMA1221R,DD303AMA1321R,DD303AMA1S21R,DD303ARE1221R,DD303ARE1321R,DD303ARE1S21R,DD403AMA1221R,DD403AMA1321R,DD403AMA1S21R,DD403ARE1221R,DD403ARE1321R,DD403ARE1S21R,DDA03AMA1221R,DDA03AMA1321R,DDA03AMA1S21R,DDA03ARE1221R,DDA03ARE1321R,DDA03ARE1S21R,DDB03AMA1221R,DDB03AMA1321R,DDB03AMA1S21R,DDB03ARE1221R,DDB03ARE1321R,DDB03ARE1S21R,DDE03AMA1221R,DDE03AMA1321R,DDE03AMA1S21R,DDE03ARE1221R,DDE03ARE1321R,DDE03ARE1S21R,DDF03AMA1221R,DDF03AMA1321R,DDF03AMA1S21R,DDF03ARE1221R,DDF03ARE1321R,DDF03ARE1S21R,DDH03AMA1221R,DDH03AMA1321R,DDH03AMA1S21R,DDH03ARE1221R,DDH03ARE1321R,DDH03ARE1S21R,DDI03AMA1221R,DDI03AMA1321R,DDI03AMA1S21R,DDI03ARE1221R,DDI03ARE1321R,DDI03ARE1S21R,DDL03AMA1221R,DDL03AMA1321R,DDL03AMA1S21R,DDL03ARE1221R,DDL03ARE1321R,DDL03ARE1S21R,DDM03AMA1221R,DDM03AMA1321R,DDM03AMA1S21R,DDM03ARE1221R,DDM03ARE1321R,DDM03ARE1S21R,DDR03AMA1221R,DDR03AMA1321R,DDR03AMA1S21R,DDR03ARE1221R,DDR03ARE1321R,DDR03ARE1S21R,DDS03AMA1221R,DDS03AMA1321R,DDS03AMA1S21R,DDS03ARE1221R,DDS03ARE1321R,DDS03ARE1S21R,DDW03AMA1221R,DDW03AMA1321R,DDW03AMA1S21R,DDW03ARE1221R,DDW03ARE1321R,DDW03ARE1S21R,DISTNAME,DNC03AMA1221R,DNC03AMA1321R,DNC03AMA1S21R,DNC03ARE1221R,DNC03ARE1321R,DNC03ARE1S21R,DNM03AMA1221R,DNM03AMA1321R,DNM03AMA1S21R,DNM03ARE1221R,DNM03ARE1321R,DNM03ARE1S21R,DNS03AMA1221R,DNS03AMA1321R,DNS03AMA1S21R,DNS03ARE1221R,DNS03ARE1321R,DNS03ARE1S21R
"'178905",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,10,67,47,23,67,.,.,.,.,.,.,30,7,63,41,22,63,35,6,65,53,29,65,31,10,66,45,24,66,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,31,15,69,38,15,69,14,0,43,14,14,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"DRISCOLL ISD",30,7,67,48,26,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'178906",.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,52,21,85,61,35,89,-1,-1,-1,-1,-1,-1,50,13,81,63,19,88,52,22,87,59,37,89,48,15,83,58,27,90,.,.,.,.,.,.,.,.,.,.,.,.,53,21,82,63,32,89,29,9,66,40,11,74,14,14,43,29,14,43,53,30,83,63,43,90,"LONDON ISD",50,19,83,60,33,90,58,27,88,62,38,88,-1,-1,-1,-1,-1,-1
"'178908",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,43,19,90,62,33,90,.,.,.,.,.,.,43,14,86,71,14,86,33,17,92,58,25,92,80,20,100,80,0,80,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,56,22,89,67,44,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,19,88,56,44,94,"PORT ARANSAS ISD",47,27,87,67,33,87,33,0,100,50,33,100,.,.,.,.,.,.
"'178909",60,20,80,40,20,60,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,22,11,56,21,6,51,.,.,.,.,.,.,20,9,54,20,3,48,23,10,58,17,4,55,21,11,55,21,6,51,.,.,.,.,.,.,60,20,80,40,20,60,21,13,55,24,7,48,17,7,50,9,2,32,35,24,65,35,6,41,17,17,67,17,0,50,"ROBSTOWN ISD",21,11,56,21,6,53,30,15,55,20,10,35,-1,-1,-1,-1,-1,-1
"'178912",23,7,70,40,20,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,12,62,40,17,75,-1,-1,-1,-1,-1,-1,21,7,59,35,13,72,21,7,59,41,17,79,27,12,58,37,17,72,.,.,.,.,.,.,23,7,70,40,20,83,35,17,65,39,17,72,14,3,46,20,10,53,4,4,21,0,0,35,35,14,77,56,16,88,"TULOSO-MIDWAY ISD",26,11,63,41,15,79,38,15,56,34,26,60,0,0,55,36,0,64
"'178913",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19,4,57,31,13,69,.,.,.,.,.,.,22,5,56,34,15,68,24,6,55,30,15,73,19,4,51,32,15,68,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,10,0,62,33,10,62,6,0,42,23,6,52,14,0,57,29,0,57,14,0,100,29,0,71,"BANQUETE ISD",18,5,48,33,15,58,21,0,86,29,7,100,.,.,.,.,.,.
"'178914",31,15,69,31,0,62,43,14,64,50,29,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,19,75,39,19,77,-1,-1,-1,-1,-1,-1,28,12,66,27,10,68,38,18,68,45,24,78,33,16,71,33,14,71,-1,-1,-1,-1,-1,-1,31,15,69,31,0,62,40,19,81,34,14,75,23,10,62,24,7,61,22,2,48,26,8,44,46,22,81,45,23,84,"FLOUR BLUFF ISD",39,21,75,39,20,75,39,12,74,39,16,82,60,40,100,20,0,60
"'178915",17,17,33,33,17,67,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,11,7,45,25,10,66,0,0,27,18,9,55,12,7,44,23,8,66,3,2,30,15,7,65,12,7,46,25,10,66,.,.,.,.,.,.,17,17,33,33,17,67,20,11,61,34,13,67,10,3,45,17,4,59,33,13,73,40,7,73,-1,-1,-1,-1,-1,-1,"WEST OSO ISD",11,7,47,25,10,69,12,4,38,24,8,56,-1,-1,-1,-1,-1,-1
"'179901",41,19,81,31,10,73,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,16,82,42,17,80,.,.,.,.,.,.,39,16,78,34,12,76,38,18,78,47,23,85,41,18,81,38,13,77,.,.,.,.,.,.,41,17,80,29,10,71,44,14,86,34,9,73,33,13,78,30,9,72,33,11,44,22,11,33,39,11,84,50,26,87,"PERRYTON ISD",41,17,82,40,17,79,33,8,83,58,17,92,-1,-1,-1,-1,-1,-1
"'180901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,83,83,100,100,50,100,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,80,80,100,100,40,100,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,83,83,100,100,50,100,"BOYS RANCH ISD",80,80,100,100,60,100,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"'180902",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,88,41,100,76,24,94,.,.,.,.,.,.,83,17,100,67,33,83,100,38,100,75,25,100,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,78,44,100,78,22,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,43,100,79,21,100,"VEGA ISD",92,38,100,85,31,100,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"'180903",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,"ADRIAN ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"'180904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,0,89,44,22,56,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,38,0,88,50,25,50,20,0,100,20,20,40,-1,-1,-1,-1,-1,-1,38,0,88,50,25,63,"WILDORADO ISD",33,0,100,33,17,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'181901",35,12,71,41,0,71,-1,-1,-1,-1,-1,-1,89,56,100,78,44,100,.,.,.,.,.,.,52,23,85,53,22,84,-1,-1,-1,-1,-1,-1,33,14,73,49,17,77,50,20,86,56,24,89,34,17,80,54,14,80,.,.,.,.,.,.,35,12,71,41,0,71,54,26,85,49,21,80,29,10,68,32,2,76,20,3,53,17,7,43,54,22,86,51,23,85,"BRIDGE CITY ISD",55,24,86,53,23,84,34,17,80,49,20,86,-1,-1,-1,-1,-1,-1
"'181905",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38,19,79,45,21,70,.,.,.,.,.,.,25,10,58,30,13,58,37,11,77,47,26,73,22,0,67,44,11,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,28,81,43,15,66,15,2,64,20,9,49,17,6,56,17,6,28,40,21,80,46,22,70,"ORANGEFIELD ISD",39,19,79,45,22,70,33,22,78,44,17,67,80,60,100,60,60,100
"'181906",10,5,35,10,5,38,8,0,25,8,0,25,.,.,.,-1,-1,-1,.,.,.,.,.,.,8,2,29,17,6,43,5,0,21,12,5,37,8,2,30,17,6,41,7,1,23,15,4,44,10,8,38,21,10,46,.,.,.,.,.,.,0,0,0,0,0,0,10,2,35,19,8,42,4,2,28,8,2,31,16,5,32,26,11,37,14,0,43,32,7,61,"WEST ORANGE-COVE CISD",10,3,31,18,7,44,5,0,25,14,5,41,0,0,0,0,0,20
"'181907",38,0,75,13,13,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,35,14,72,35,17,71,-1,-1,-1,-1,-1,-1,26,9,62,28,14,64,28,14,66,35,19,66,25,5,50,20,10,50,.,.,.,.,.,.,38,0,75,13,13,88,39,14,76,35,16,74,13,3,48,13,3,46,20,5,41,24,7,37,36,15,74,36,18,72,"VIDOR ISD",37,14,73,36,19,71,25,14,69,31,10,69,44,11,78,22,22,67
"'181908",0,0,38,0,0,13,75,38,100,63,13,88,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,35,16,65,42,14,70,30,10,30,40,20,50,22,8,54,30,7,61,30,10,60,44,11,70,27,18,55,45,14,59,-1,-1,-1,-1,-1,-1,0,0,50,0,0,0,41,22,71,40,16,69,4,4,33,16,7,44,29,14,37,29,6,43,35,15,67,41,14,71,"LITTLE CYPRESS-MAURICEVILLE CISD",37,17,65,39,14,70,29,12,65,51,14,69,20,0,100,20,0,100
"'182901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17,11,44,50,28,67,.,.,.,.,.,.,10,10,30,40,20,60,10,10,20,50,30,60,0,0,20,20,0,40,.,.,.,.,.,.,.,.,.,.,.,.,25,13,75,50,25,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,15,54,62,38,77,"GORDON ISD",17,8,33,50,25,67,17,17,67,50,33,67,-1,-1,-1,-1,-1,-1
"'182902",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,16,5,63,16,0,84,.,.,.,.,.,.,0,0,57,7,0,79,17,8,50,8,0,75,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,14,0,86,29,0,100,0,0,60,20,0,80,.,.,.,.,.,.,18,6,59,18,0,82,"GRAFORD ISD",19,6,63,19,0,81,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"'182903",20,8,72,22,10,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,16,66,36,16,72,-1,-1,-1,-1,-1,-1,24,11,62,31,12,69,22,11,62,35,16,76,21,11,64,25,10,70,.,.,.,.,.,.,20,8,72,22,10,76,34,19,69,36,15,69,18,6,59,21,6,65,24,15,36,16,6,38,37,20,67,46,21,73,"MINERAL WELLS ISD",29,14,65,34,15,72,29,23,71,44,21,74,40,20,100,60,40,100
"'182904",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,62,24,100,72,41,97,.,.,.,.,.,.,47,13,100,60,40,100,60,40,100,70,50,100,43,29,100,43,14,100,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,63,16,100,74,37,95,29,14,100,43,0,86,-1,-1,-1,-1,-1,-1,67,19,100,81,48,95,"SANTO ISD",63,25,100,71,46,96,60,20,100,80,20,100,-1,-1,-1,-1,-1,-1
"'182905",.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,67,33,78,67,44,89,.,.,.,.,.,.,50,50,67,67,50,83,50,50,67,67,50,83,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,80,40,100,100,60,100,"STRAWN ISD",63,38,75,75,50,88,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"'182906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50,33,92,58,33,100,.,.,.,.,.,.,43,29,86,71,43,100,50,25,88,63,38,100,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,44,33,89,44,33,100,"PALO PINTO ISD",50,40,90,50,30,100,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"'183801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"PANOLA CHARTER SCHOOL",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'183901",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,57,29,95,59,21,93,-1,-1,-1,-1,-1,-1,26,17,91,43,13,96,50,23,90,67,27,93,70,20,100,60,30,100,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,65,35,100,50,15,92,75,50,100,50,25,100,50,38,75,25,13,75,55,33,93,62,21,90,"BECKVILLE ISD",60,29,96,58,18,93,45,27,91,64,36,91,-1,-1,-1,-1,-1,-1
"'183902",27,14,73,36,14,68,29,0,71,29,14,71,.,.,.,.,.,.,.,.,.,.,.,.,40,19,76,42,21,79,26,12,65,26,6,68,33,14,69,36,15,76,32,19,76,52,26,77,26,13,82,34,18,71,-1,-1,-1,-1,-1,-1,27,14,73,36,14,68,48,19,77,32,16,82,22,8,61,22,7,67,30,3,43,17,7,67,48,24,78,49,27,85,"CARTHAGE ISD",43,22,78,47,23,79,27,8,68,19,14,78,30,10,100,40,10,100
"'183904",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15,4,70,67,37,93,.,.,.,.,.,.,0,0,58,58,26,89,11,0,74,68,42,95,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,25,13,63,63,25,88,0,0,50,50,0,88,-1,-1,-1,-1,-1,-1,15,4,73,69,38,96,"GARY ISD",15,5,70,70,35,95,14,0,71,57,43,86,-1,-1,-1,-1,-1,-1
"'184801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"CROSSTIMBERS ACADEMY",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'184901",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,50,21,89,47,21,82,.,.,.,.,.,.,45,15,85,40,10,75,33,10,86,38,10,71,40,20,70,20,10,60,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,71,35,94,59,35,94,27,9,82,9,9,64,-1,-1,-1,-1,-1,-1,56,22,96,59,26,89,"POOLVILLE ISD",50,25,83,42,8,75,50,14,100,57,43,93,-1,-1,-1,-1,-1,-1
"'184902",15,0,60,10,0,75,83,17,83,83,67,83,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,41,14,75,41,18,78,-1,-1,-1,-1,-1,-1,38,14,69,34,13,75,30,13,66,44,18,78,15,2,63,23,4,75,.,.,.,.,.,.,15,0,60,10,0,75,50,16,82,38,18,79,28,9,69,29,11,71,24,5,49,27,14,49,46,17,78,44,21,79,"SPRINGTOWN ISD",41,16,76,43,19,75,40,9,71,36,16,87,43,0,86,43,14,100
"'184903",26,7,60,22,10,57,36,9,50,19,5,57,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,31,13,65,37,16,72,13,0,25,38,13,38,23,8,53,26,10,63,30,11,66,40,18,75,25,7,58,32,14,66,-1,-1,-1,-1,-1,-1,26,7,60,22,10,57,32,15,65,35,14,68,16,6,44,18,5,52,21,8,44,20,5,46,35,17,71,41,18,76,"WEATHERFORD ISD",33,14,67,39,17,73,27,11,60,32,12,66,60,40,80,40,40,60
"'184904",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,45,19,84,53,21,88,-1,-1,-1,-1,-1,-1,40,9,77,44,18,76,45,15,79,48,18,88,60,20,80,30,10,70,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,45,23,88,56,23,87,15,5,70,25,0,65,33,0,78,78,11,89,46,21,84,59,23,89,"MILLSAP ISD",43,16,83,47,16,86,53,33,87,73,40,93,-1,-1,-1,-1,-1,-1
"'184907",21,11,79,21,5,89,50,44,89,67,67,94,33,17,100,83,50,100,.,.,.,.,.,.,55,28,88,62,38,90,29,14,100,29,14,86,38,14,76,44,19,84,49,22,85,63,35,90,43,19,79,54,20,86,-1,-1,-1,-1,-1,-1,17,6,78,17,6,89,60,33,91,60,41,90,14,6,59,21,9,70,31,16,71,34,18,74,58,29,89,63,41,91,"ALEDO ISD",58,30,89,63,39,92,44,20,85,58,35,86,56,22,89,44,22,100
"'184908",20,0,40,20,0,60,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,36,15,68,46,15,72,.,.,.,.,.,.,13,6,38,25,6,53,29,15,60,42,15,69,17,6,61,22,6,56,-1,-1,-1,-1,-1,-1,20,0,40,20,0,60,43,16,76,50,16,74,3,0,40,7,0,43,0,0,33,8,0,25,42,17,73,53,17,77,"PEASTER ISD",34,16,68,46,16,72,41,15,68,47,15,71,-1,-1,-1,-1,-1,-1
"'184909",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,60,31,92,62,33,88,.,.,.,.,.,.,42,0,83,42,25,92,58,30,90,70,36,90,64,9,82,55,9,82,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,62,32,95,53,30,87,41,30,93,44,22,89,56,22,67,44,22,67,59,33,93,63,36,90,"BROCK ISD",61,33,95,63,34,90,57,26,86,60,31,83,67,33,100,33,33,83
"'184911",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,13,0,42,30,13,52,.,.,.,.,.,.,7,0,36,29,14,57,8,0,33,36,0,55,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,17,0,50,25,25,50,7,0,33,33,7,40,-1,-1,-1,-1,-1,-1,16,0,37,33,11,44,"GARNER ISD",19,0,38,31,6,44,0,0,50,29,29,71,-1,-1,-1,-1,-1,-1
"'185901",25,0,75,13,0,38,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36,11,75,19,3,56,.,.,.,.,.,.,32,8,64,16,4,44,26,5,79,16,5,58,37,11,74,20,3,54,.,.,.,.,.,.,25,0,75,13,0,38,47,18,71,24,0,53,25,0,75,17,0,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"BOVINA ISD",34,13,75,19,3,53,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"'185902",54,38,92,38,23,77,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63,32,90,54,39,90,.,.,.,.,.,.,48,17,83,39,30,83,48,26,87,43,26,91,44,20,84,40,24,84,.,.,.,.,.,.,55,45,100,45,27,91,83,39,94,67,56,89,52,24,86,33,24,90,50,0,67,17,17,67,94,50,100,75,63,100,"FARWELL ISD",63,34,88,53,41,91,67,22,100,56,33,89,-1,-1,-1,-1,-1,-1
"'185903",3,0,31,21,0,44,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12,3,48,31,10,56,.,.,.,.,.,.,4,0,38,20,2,49,13,0,53,40,10,73,9,0,44,27,7,53,.,.,.,.,.,.,3,0,28,17,0,42,11,4,45,26,11,45,3,0,26,16,0,39,0,0,33,17,0,17,43,29,86,71,43,86,"FRIONA ISD",14,3,51,32,12,57,0,0,33,25,0,50,-1,-1,-1,-1,-1,-1
"'185904",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,83,17,0,67,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,0,0,100,20,0,80,"LAZBUDDIE ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"'186901",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38,13,88,31,19,100,-1,-1,-1,-1,-1,-1,14,0,71,14,0,100,50,10,80,40,20,100,44,22,89,22,22,100,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,17,17,100,17,17,100,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,40,0,100,40,20,100,"BUENA VISTA ISD",40,13,87,33,20,100,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"'186902",26,11,56,22,7,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,32,18,59,32,10,59,.,.,.,.,.,.,32,20,55,31,12,56,27,14,49,25,8,60,32,18,57,31,10,57,.,.,.,.,.,.,26,11,56,22,7,33,36,21,68,38,12,57,17,10,49,17,7,46,35,30,55,35,20,50,29,14,100,43,14,86,"FORT STOCKTON ISD",33,18,61,31,11,60,25,20,50,35,5,50,40,0,60,40,20,80
"'186903",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,17,7,63,20,7,47,.,.,.,.,.,.,11,0,63,11,0,37,20,7,53,20,7,47,10,0,50,5,0,30,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,13,7,73,20,7,47,9,0,45,9,0,18,-1,-1,-1,-1,-1,-1,33,22,89,56,22,78,"IRAAN-SHEFFIELD ISD",15,7,59,15,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'187901",.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,35,12,88,41,15,88,.,.,.,.,.,.,19,5,86,29,0,90,32,11,89,47,21,95,-1,-1,-1,-1,-1,-1,27,0,73,27,9,82,.,.,.,.,.,.,40,13,87,33,7,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,17,94,50,22,89,"BIG SANDY ISD",29,7,89,39,14,89,67,33,83,50,17,83,-1,-1,-1,-1,-1,-1
"'187903",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24,0,88,18,6,82,-1,-1,-1,-1,-1,-1,24,0,88,18,6,82,33,0,78,22,0,100,33,0,100,33,0,83,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,13,0,100,13,13,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,0,71,14,14,100,"GOODRICH ISD",30,0,90,30,10,80,14,0,86,0,0,86,-1,-1,-1,-1,-1,-1
"'187904",22,0,67,11,0,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,25,5,59,23,13,55,0,0,40,0,0,40,15,3,46,15,8,44,28,12,64,24,12,56,14,5,52,10,0,48,.,.,.,.,.,.,25,0,75,13,0,63,23,0,55,23,13,55,8,0,46,4,0,25,40,0,40,40,20,40,36,5,68,41,27,64,"CORRIGAN-CAMDEN ISD",24,7,59,22,12,56,27,0,60,27,13,53,.,.,.,.,.,.
"'187906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,8,38,31,8,54,.,.,.,.,.,.,10,10,40,20,0,40,10,10,40,30,10,50,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,11,11,44,33,0,67,"LEGGETT ISD",0,0,20,40,0,40,13,13,50,25,13,63,.,.,.,.,.,.
"'187907",57,20,86,43,23,83,46,8,92,54,31,100,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,44,22,84,50,23,84,29,10,81,38,14,81,40,18,82,47,20,82,42,18,81,53,27,90,49,24,79,51,25,82,-1,-1,-1,-1,-1,-1,56,18,85,41,21,82,46,26,86,47,19,79,34,13,76,29,10,68,39,22,72,44,17,61,43,23,86,52,23,85,"LIVINGSTON ISD",44,24,83,48,23,83,44,14,88,58,26,90,-1,-1,-1,-1,-1,-1
"'187910",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,38,22,78,46,25,84,-1,-1,-1,-1,-1,-1,32,21,72,38,21,81,33,17,73,43,20,87,30,20,70,40,20,70,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,42,27,82,48,30,82,20,10,50,10,0,70,0,0,0,0,0,20,41,24,80,49,27,86,"ONALASKA ISD",48,32,77,50,32,84,16,0,79,37,11,84,-1,-1,-1,-1,-1,-1
