,year,zipcode,DISTRICT,distname,area,median_ppsf,graduate_rate,Average 4yr Graduation Rate,grad_rate_change,Year-over-year change%,Rolling 4-yr Change%,Average 4yr PPSF,home_price_change_1_lag,home_price_change_2_lag,home_price_change_3_lag,scale_median_ppsf,scale_graduate_rate
2339,2018,76020,184902.0,SPRINGTOWN ISD,1826.0396349075404,121.1638541521596,87.3,90.97500000000001,,6.987079170815758,30.36179006443205,108.51659861398666,10.839261512825571,22.318055845654385,36.47648959240346,-0.013221002805758561,-0.2605943108507657
2340,2019,76020,184902.0,SPRINGTOWN ISD,1735.4082840236686,130.80495356037153,92.0,91.275,0.3297609233305909,7.957075545075076,22.582927908005335,117.98176182969875,8.722318370281211,20.507014781242816,32.987026100850734,0.14092858412280462,0.08202949276651826
2341,2020,76020,184902.0,SPRINGTOWN ISD,1821.907894736842,139.963167587477,91.7,90.8,-0.5204053683922294,7.00142752841435,23.586779212838827,126.29572445827533,7.046820203089865,16.383784666465885,28.99892744498791,0.28735741443641144,0.06015988828030887
2342,2021,76020,184902.0,SPRINGTOWN ISD,1755.1493926766557,173.77438141312052,91.4,90.60000000000001,-0.22026431718060735,24.15722250963741,43.42097536356986,141.42658917828214,11.98050431628479,19.871569117966658,30.32714901188742,0.8279580683760339,0.038290283794099475
2343,2015,76020,220915.0,AZLE ISD,1775.2567802621277,92.94430069752316,92.0,,,18.076439606133434,32.98184561337929,79.51303476377436,,,,-0.46441773091287886,0.08202949276651826
2344,2016,76020,220915.0,AZLE ISD,1779.634285714286,106.70731707317071,96.4,,,14.807810992561832,39.48668898453689,88.71674575249713,11.575097109632559,,,-0.2443636479324614,0.4027836918975928
2345,2017,76020,220915.0,AZLE ISD,1693.1429405704712,113.25092253309316,97.1,,,6.1322931167273165,43.87397198604157,97.90447638577044,10.356252988477888,23.130096438445968,,-0.13973926476186907,0.453812769032081
2346,2018,76020,220915.0,AZLE ISD,1826.0396349075404,121.1638541521596,98.1,95.9,,6.987079170815758,30.36179006443205,108.51659861398666,10.839261512825571,22.318055845654385,36.47648959240346,-0.013221002805758561,0.5267114506527797
2347,2019,76020,220915.0,AZLE ISD,1735.4082840236686,130.80495356037153,96.9,97.125,1.2773722627737127,7.957075545075076,22.582927908005335,117.98176182969875,8.722318370281211,20.507014781242816,32.987026100850734,0.14092858412280462,0.4392330327079421
2348,2020,76020,220915.0,AZLE ISD,1821.907894736842,139.963167587477,95.7,96.95000000000002,-0.18018018018016724,7.00142752841435,23.586779212838827,126.29572445827533,7.046820203089865,16.383784666465885,28.99892744498791,0.28735741443641144,0.3517546147631035
2349,2021,76020,220915.0,AZLE ISD,1755.1493926766557,173.77438141312052,93.4,96.025,-0.9541000515729925,24.15722250963741,43.42097536356986,141.42658917828214,11.98050431628479,19.871569117966658,30.32714901188742,0.8279580683760339,0.1840876470354968
2350,2015,76021,220916.0,HURST-EULESS-BEDFORD ISD,2065.836842105263,105.52624271035825,95.0,,,4.561261287808627,22.767982060218948,95.75781472500763,,,,-0.2632476068515432,0.30072553762861426
2351,2016,76021,220916.0,HURST-EULESS-BEDFORD ISD,1989.72284982291,120.87110525036442,96.0,,,14.541276317516383,33.37310515269045,104.4866325690551,9.115514873761942,,,-0.017901705739604434,0.3736242192493129
2352,2017,76021,220916.0,HURST-EULESS-BEDFORD ISD,1940.2659358240592,127.81753027822488,97.8,,,5.7469690654951,26.648706874427575,113.78444110294147,8.898562720682435,18.825227402799214,,0.09316327796576684,0.5048418461665702
2353,2018,76021,220916.0,HURST-EULESS-BEDFORD ISD,1899.5179704016916,135.2974828375286,97.3,96.525,,5.8520553033858835,28.2121672889317,122.37809026911904,7.552569650891772,17.123202518982026,27.79958546522614,0.21275872537706614,0.46839250535622096
2354,2019,76021,220916.0,HURST-EULESS-BEDFORD ISD,2034.0654362783025,140.11348647733774,97.6,97.175,0.6734006734006703,3.5595663265904243,15.919752853352275,131.0249012108639,7.065652783704857,15.151860782376115,25.398721338128773,0.2897608327395003,0.49026210984243035
2355,2020,76021,220916.0,HURST-EULESS-BEDFORD ISD,1984.383624524506,151.15524855828892,97.7,97.60000000000001,0.43735528685362457,7.8805847734986445,18.258620886559164,138.59593703784503,5.77831828683979,13.252246977430083,21.805701811600464,0.46630533162645554,0.49755197800450085
2356,2021,76021,220916.0,HURST-EULESS-BEDFORD ISD,2014.5304605490887,173.73527323315028,97.8,97.60000000000001,0.0,14.938300118737846,28.4098340852206,150.0753727765764,8.282663968422654,14.539580941987328,22.632550031258724,0.8273327756025971,0.5048418461665702
2357,2015,76022,220916.0,HURST-EULESS-BEDFORD ISD,1680.3310344827582,96.40957446808513,95.0,,,9.890950188044712,37.839937479921936,82.36971439656642,,,,-0.4090121700209825,0.30072553762861426
2358,2016,76022,220916.0,HURST-EULESS-BEDFORD ISD,1540.6729980068,107.90738866396762,96.0,,,11.926008655591215,43.12443641884434,91.8607776470425,11.522515672182188,,,-0.22517594618047249,0.3736242192493129
2359,2017,76022,220916.0,HURST-EULESS-BEDFORD ISD,1697.2402597402595,120.7843137254902,97.8,,,11.933311723094665,37.67411666668914,103.2083296904781,12.352989310667928,25.29888011215482,,-0.019289397862856158,0.5048418461665702
2360,2018,76022,220916.0,HURST-EULESS-BEDFORD ISD,1658.6291733906562,130.52947788047126,97.3,96.525,,8.068236556883669,35.39057567739914,113.90768868450354,10.366759181272322,24.000353145465514,38.288313270213024,0.13652405923746616,0.46839250535622096
2361,2019,76022,220916.0,HURST-EULESS-BEDFORD ISD,1598.8256880733943,140.10282776349615,97.6,97.175,0.6734006734006703,7.334243604185264,29.836176649393064,124.83100200835631,9.589618971294978,20.95051085772304,35.89151453517583,0.28959041272137753,0.49026210984243035
2362,2020,76022,220916.0,HURST-EULESS-BEDFORD ISD,1576.1962264150943,153.53418308227114,97.7,97.60000000000001,0.43735528685362457,9.586783888079765,27.11433988954266,136.23770061293217,9.137712924720653,19.603603748187105,32.00262132088485,0.5043416341968456,0.49755197800450085
2363,2021,76022,220916.0,HURST-EULESS-BEDFORD ISD,1667.8625377643502,181.36986301369865,97.8,97.60000000000001,0.0,18.1299560609977,38.94935148655314,151.3840879349843,11.117618143809448,21.27122709857805,32.900675699145495,0.9494006862433844,0.5048418461665702
2364,2015,76023,249902.0,BOYD ISD,2002.0,104.84515484515484,100.0,,,16.420059940059907,51.90897990897989,85.40183839056941,,,,-0.2741373828654422,0.6652189457321076
2365,2016,76023,249902.0,BOYD ISD,1851.0946745562128,99.94086339444117,97.8,,,-4.677651969665919,28.646939628354296,93.13245301218583,9.052047083883474,,,-0.35255110616559493,0.5048418461665702
2366,2017,76023,249902.0,BOYD ISD,2155.0,129.92575406032483,95.5,,,30.002633204739215,44.26955730858468,106.19235229688223,14.022930635132735,24.344340002648757,,0.1268712412802903,0.3371748784389636
2367,2018,76023,249902.0,BOYD ISD,1701.020066889632,120.51592099959694,98.9,98.05,,-7.242469461719558,14.946581153498384,113.80692332487945,7.170545583837473,22.198996852352295,33.26050758346053,-0.023580674830277107,0.5850303959493395
2368,2019,76023,249902.0,BOYD ISD,1778.9703599272373,136.31480628486617,98.9,97.775,-0.28046914839366943,13.109376051087928,36.39546593355543,121.67433618480729,6.9129474992212,14.579189134677083,30.646549349330378,0.2290245040543665,0.5850303959493395
2369,2020,76023,249902.0,BOYD ISD,2232.775776240297,158.32310783810448,96.4,97.42500000000001,-0.3579647149066667,16.145202530124347,21.856601089722894,136.2698972957231,11.995595430039629,19.737792143558465,28.323645110292862,0.5809107827645804,0.4027836918975928
2370,2021,76023,249902.0,BOYD ISD,1964.9018673887651,179.37282561005682,95.8,97.5,0.07698229407235857,13.295417238446984,48.837451618244465,148.63166518315612,9.071532402058246,22.15531215835376,30.59984475537052,0.9174704594281656,0.359044482925173
2371,2015,76028,126902.0,BURLESON ISD,1960.9168137931035,90.96612296110412,94.9,,,9.478526932135845,23.453203098842025,81.40003522855008,,,,-0.49604641432636415,0.2934356694665448
2372,2016,76028,126902.0,BURLESON ISD,1947.7058823529408,100.11778563015312,96.7,,,10.060517444458018,28.588685680297708,88.00830651107506,8.118265875402475,,,-0.3497223323506246,0.42465329638380217
2373,2017,76028,126902.0,BURLESON ISD,1941.5769230769229,109.70464135021098,96.1,,,9.575577066269547,32.030498186394276,95.96973223755364,9.046220796757076,17.898882928116254,,-0.19644003677218588,0.3809140874113824
2374,2018,76028,126902.0,BURLESON ISD,2007.565716079404,114.12627649741052,96.4,96.025,,4.030490499562656,25.460196370256828,103.7287066097197,8.084814025489084,17.862404949999068,27.430788350983537,-0.12574340741173454,0.4027836918975928
2375,2019,76028,126902.0,BURLESON ISD,1955.5698924731184,122.36842105263158,94.8,95.99999999999999,-0.02603488674826071,7.221951690860662,22.22445820433436,111.57928113260155,7.568372130985623,16.265074968021832,26.782670359144213,0.006038573542703964,0.2861458013044743
2376,2020,76028,126902.0,BURLESON ISD,2029.6006924161684,133.0310937559715,95.8,95.775,-0.23437499999997558,8.713581994127262,21.2629585390971,119.80760816405615,7.374421978643153,15.500917807481663,24.83895220994956,0.17652188910465333,0.359044482925173
2377,2021,76028,126902.0,BURLESON ISD,1961.8031928092864,163.11524069943152,94.6,95.4,-0.3915426781519238,22.614372395257853,42.92522783141231,133.16025800136129,11.145076712508061,19.34138367777505,28.373583700776383,0.6575312250816835,0.27156606498033437
2378,2015,76028,126905.0,JOSHUA ISD,1960.9168137931035,90.96612296110412,98.3,,,9.478526932135845,23.453203098842025,81.40003522855008,,,,-0.49604641432636415,0.5412911869769196
2379,2016,76028,126905.0,JOSHUA ISD,1947.7058823529408,100.11778563015312,97.7,,,10.060517444458018,28.588685680297708,88.00830651107506,8.118265875402475,,,-0.3497223323506246,0.49755197800450085
2380,2017,76028,126905.0,JOSHUA ISD,1941.5769230769229,109.70464135021098,98.6,,,9.575577066269547,32.030498186394276,95.96973223755364,9.046220796757076,17.898882928116254,,-0.19644003677218588,0.563160791463129
2381,2018,76028,126905.0,JOSHUA ISD,2007.565716079404,114.12627649741052,98.3,98.225,,4.030490499562656,25.460196370256828,103.7287066097197,8.084814025489084,17.862404949999068,27.430788350983537,-0.12574340741173454,0.5412911869769196
2382,2019,76028,126905.0,JOSHUA ISD,1955.5698924731184,122.36842105263158,97.5,98.02499999999999,-0.20361415118350656,7.221951690860662,22.22445820433436,111.57928113260155,7.568372130985623,16.265074968021832,26.782670359144213,0.006038573542703964,0.4829722416803609
2383,2020,76028,126905.0,JOSHUA ISD,2029.6006924161684,133.0310937559715,97.5,97.975,-0.05100739607242222,8.713581994127262,21.2629585390971,119.80760816405615,7.374421978643153,15.500917807481663,24.83895220994956,0.17652188910465333,0.4829722416803609
2384,2021,76028,126905.0,JOSHUA ISD,1961.8031928092864,163.11524069943152,98.1,97.85000000000001,-0.1275835672365222,22.614372395257853,42.92522783141231,133.16025800136129,11.145076712508061,19.34138367777505,28.373583700776383,0.6575312250816835,0.5267114506527797
2385,2015,76028,220908.0,MANSFIELD ISD,1960.9168137931035,90.96612296110412,93.8,,,9.478526932135845,23.453203098842025,81.40003522855008,,,,-0.49604641432636415,0.21324711968377563
2386,2016,76028,220908.0,MANSFIELD ISD,1947.7058823529408,100.11778563015312,94.9,,,10.060517444458018,28.588685680297708,88.00830651107506,8.118265875402475,,,-0.3497223323506246,0.2934356694665448
2387,2017,76028,220908.0,MANSFIELD ISD,1941.5769230769229,109.70464135021098,94.5,,,9.575577066269547,32.030498186394276,95.96973223755364,9.046220796757076,17.898882928116254,,-0.19644003677218588,0.2642761968182649
2388,2018,76028,220908.0,MANSFIELD ISD,2007.565716079404,114.12627649741052,94.3,94.37500000000001,,4.030490499562656,25.460196370256828,103.7287066097197,8.084814025489084,17.862404949999068,27.430788350983537,-0.12574340741173454,0.24969646049412497
2389,2019,76028,220908.0,MANSFIELD ISD,1955.5698924731184,122.36842105263158,96.1,94.94999999999999,0.6092715231787782,7.221951690860662,22.22445820433436,111.57928113260155,7.568372130985623,16.265074968021832,26.782670359144213,0.006038573542703964,0.3809140874113824
2390,2020,76028,220908.0,MANSFIELD ISD,2029.6006924161684,133.0310937559715,96.3,95.3,0.36861506055820836,8.713581994127262,21.2629585390971,119.80760816405615,7.374421978643153,15.500917807481663,24.83895220994956,0.17652188910465333,0.3954938237355223
2391,2021,76028,220908.0,MANSFIELD ISD,1961.8031928092864,163.11524069943152,95.1,95.45,0.15739769150053817,22.614372395257853,42.92522783141231,133.16025800136129,11.145076712508061,19.34138367777505,28.373583700776383,0.6575312250816835,0.3080154057906837
2392,2015,76031,126903.0,CLEBURNE ISD,1448.691362995772,60.399338489226125,93.1,,,8.791286992408276,-8.233610093679978,57.39887950841367,,,,-0.9847725440518836,0.16221804254928637
2393,2016,76031,126903.0,CLEBURNE ISD,2151.5937052932763,83.61244019138755,91.9,,,38.43270850772995,74.70559390559622,61.84734353856143,7.7500886223670795,,,-0.613622959630935,0.0747396246044488
2394,2017,76031,126903.0,CLEBURNE ISD,1467.2368421052631,95.41745134965474,95.4,,,14.118725791575649,71.86591101020261,73.73694349657809,19.224107742968076,28.464081752274527,,-0.4248750257403269,0.32988501027689415
2395,2018,76031,126903.0,CLEBURNE ISD,1659.0532860559888,105.78322075308998,93.7,93.525,,10.863599118205492,75.13970086271608,86.30311269583959,17.041890541400928,39.54214968348661,50.35678994951298,-0.2591388369426813,0.20595725152170619
2396,2019,76031,126903.0,CLEBURNE ISD,1358.598620689655,117.6948051948052,90.2,92.80000000000001,-0.7751937984496027,11.260372256502006,40.76231350909465,100.62697937223436,16.59716113238785,36.467521706950265,62.702185114052746,-0.0686869243951223,-0.049188134150739124
2397,2020,76031,126903.0,CLEBURNE ISD,1418.0788489208633,129.0478312537136,93.0,93.07499999999999,0.2963362068965303,9.646157313500115,35.245523149451174,111.98582713781589,11.288073870888482,29.75873481237066,51.872076367001576,0.11283431123069294,0.15492817438721693
2398,2021,76031,126903.0,CLEBURNE ISD,1555.1698051525143,163.64772461296687,92.2,92.27499999999999,-0.8595218909481561,26.81168139217185,54.70102294856307,129.0433954536439,15.231899207063094,28.23936111238412,49.52345451135125,0.6660450025921263,0.0966092290906582
2399,2015,76031,126905.0,JOSHUA ISD,1448.691362995772,60.399338489226125,98.3,,,8.791286992408276,-8.233610093679978,57.39887950841367,,,,-0.9847725440518836,0.5412911869769196
2400,2016,76031,126905.0,JOSHUA ISD,2151.5937052932763,83.61244019138755,97.7,,,38.43270850772995,74.70559390559622,61.84734353856143,7.7500886223670795,,,-0.613622959630935,0.49755197800450085
2401,2017,76031,126905.0,JOSHUA ISD,1467.2368421052631,95.41745134965474,98.6,,,14.118725791575649,71.86591101020261,73.73694349657809,19.224107742968076,28.464081752274527,,-0.4248750257403269,0.563160791463129
2402,2018,76031,126905.0,JOSHUA ISD,1659.0532860559888,105.78322075308998,98.3,98.225,,10.863599118205492,75.13970086271608,86.30311269583959,17.041890541400928,39.54214968348661,50.35678994951298,-0.2591388369426813,0.5412911869769196
2403,2019,76031,126905.0,JOSHUA ISD,1358.598620689655,117.6948051948052,97.5,98.02499999999999,-0.20361415118350656,11.260372256502006,40.76231350909465,100.62697937223436,16.59716113238785,36.467521706950265,62.702185114052746,-0.0686869243951223,0.4829722416803609
2404,2020,76031,126905.0,JOSHUA ISD,1418.0788489208633,129.0478312537136,97.5,97.975,-0.05100739607242222,9.646157313500115,35.245523149451174,111.98582713781589,11.288073870888482,29.75873481237066,51.872076367001576,0.11283431123069294,0.4829722416803609
2405,2021,76031,126905.0,JOSHUA ISD,1555.1698051525143,163.64772461296687,98.1,97.85000000000001,-0.1275835672365222,26.81168139217185,54.70102294856307,129.0433954536439,15.231899207063094,28.23936111238412,49.52345451135125,0.6660450025921263,0.5267114506527797
2406,2015,76031,126907.0,RIO VISTA ISD,1448.691362995772,60.399338489226125,100.0,,,8.791286992408276,-8.233610093679978,57.39887950841367,,,,-0.9847725440518836,0.6652189457321076
2407,2016,76031,126907.0,RIO VISTA ISD,2151.5937052932763,83.61244019138755,96.2,,,38.43270850772995,74.70559390559622,61.84734353856143,7.7500886223670795,,,-0.613622959630935,0.38820395557345283
2408,2017,76031,126907.0,RIO VISTA ISD,1467.2368421052631,95.41745134965474,96.9,,,14.118725791575649,71.86591101020261,73.73694349657809,19.224107742968076,28.464081752274527,,-0.4248750257403269,0.4392330327079421
2409,2018,76031,126907.0,RIO VISTA ISD,1659.0532860559888,105.78322075308998,98.2,97.825,,10.863599118205492,75.13970086271608,86.30311269583959,17.041890541400928,39.54214968348661,50.35678994951298,-0.2591388369426813,0.5340013188148501
2410,2019,76031,126907.0,RIO VISTA ISD,1358.598620689655,117.6948051948052,98.5,97.45,-0.38333759263992073,11.260372256502006,40.76231350909465,100.62697937223436,16.59716113238785,36.467521706950265,62.702185114052746,-0.0686869243951223,0.5558709233010596
2411,2020,76031,126907.0,RIO VISTA ISD,1418.0788489208633,129.0478312537136,95.6,97.30000000000001,-0.1539250897896305,9.646157313500115,35.245523149451174,111.98582713781589,11.288073870888482,29.75873481237066,51.872076367001576,0.11283431123069294,0.34446474660103304
2412,2021,76031,126907.0,RIO VISTA ISD,1555.1698051525143,163.64772461296687,100.0,98.075,0.7965056526207492,26.81168139217185,54.70102294856307,129.0433954536439,15.231899207063094,28.23936111238412,49.52345451135125,0.6660450025921263,0.6652189457321076
2413,2015,76033,126903.0,CLEBURNE ISD,1771.831288062195,78.44990713084236,93.1,,,12.97082943770973,23.51687505707094,67.65624841479901,,,,-0.6961656557585424,0.16221804254928637
2414,2016,76033,126903.0,CLEBURNE ISD,1772.066904987865,81.82535297728668,91.9,,,4.302676663229943,38.17427173029384,72.2342082807423,6.766499729449849,,,-0.642196335362786,0.0747396246044488
2415,2017,76033,126903.0,CLEBURNE ISD,1655.6719699909456,90.59765625,95.4,,,10.720764351787594,30.464047007790374,80.07888482723718,10.860057489667652,18.361402979773935,,-0.5019377539867815,0.32988501027689415
2416,2018,76033,126903.0,CLEBURNE ISD,1575.153048737336,101.26000145056211,93.7,93.525,,11.768897388625454,29.075999136208065,88.03322945217279,9.93313610959541,21.87193789129205,30.118402238981613,-0.33145967480045513,0.20595725152170619
2417,2019,76033,126903.0,CLEBURNE ISD,1722.253478948993,114.3850207927694,90.2,92.80000000000001,-0.7751937984496027,12.96170171261084,39.79166191256238,97.01700786765454,10.20498563029828,21.15179685251587,34.30895164046446,-0.12160639724713435,-0.049188134150739124
2418,2020,76033,126903.0,CLEBURNE ISD,1912.5942857142857,119.20980926430518,93.0,93.07499999999999,0.2963362068965303,4.218024736190618,31.581559831251347,106.36312193940917,9.633480022909069,20.821560905242897,32.82293099969837,-0.04446383098841022,0.15492817438721693
2419,2021,76033,126903.0,CLEBURNE ISD,1598.2222222222222,150.16685205784205,92.2,92.27499999999999,-0.8595218909481561,25.96853646909265,48.29829143460718,121.2554208913697,14.001374424158097,24.98367405515114,37.738240032698165,0.4505020600477239,0.0966092290906582
2420,2015,76034,220906.0,GRAPEVINE-COLLEYVILLE ISD,3124.644736842105,146.41664526072438,96.9,,,2.789182833304249,19.356576519496848,134.65907005055232,,,,0.39054076266913024,0.4392330327079421
2421,2016,76034,220906.0,GRAPEVINE-COLLEYVILLE ISD,3692.669521071947,153.1412428794442,97.3,,,4.592782198188816,20.484627291342818,142.27647592379455,5.656808613324449,,,0.4980589928310897,0.46839250535622096
2422,2017,76034,220906.0,GRAPEVINE-COLLEYVILLE ISD,3244.7916666666665,161.79775280898878,97.8,,,5.652631366169025,13.587213843657997,150.94981822022658,6.096118307764109,12.097772666600592,,0.636466177881553,0.5048418461665702
2423,2018,76034,220906.0,GRAPEVINE-COLLEYVILLE ISD,3347.955882352941,165.77279375914188,97.9,97.475,,2.456796142802964,13.219909842866539,156.78210867707483,3.8637280426130127,10.195383782945067,16.42892574426462,0.7000223030230805,0.5121317143286408
2424,2019,76034,220906.0,GRAPEVINE-COLLEYVILLE ISD,3745.035902305231,165.41897492055313,96.5,97.375,-0.10259040779686535,-0.21343601116045052,8.017260282244276,161.532691092032,3.0300539105147406,7.010854995774585,13.534363318466912,0.6943651652313527,0.4100735600596622
2425,2020,76034,220906.0,GRAPEVINE-COLLEYVILLE ISD,3831.89203721254,181.3725421412365,96.7,97.22500000000001,-0.1540436456996086,9.644339307715754,12.098307295625332,168.59051590748007,4.369285726458272,7.531731349989101,11.68646500886592,0.9494435222712897,0.42465329638380217
2426,2021,76034,220906.0,GRAPEVINE-COLLEYVILLE ISD,3542.0989684616766,234.1831799127424,95.9,96.75,-0.488557469786588,29.11721760528767,41.26755941206901,186.68687268341847,10.733911500614557,15.57219249015982,19.07409222817553,1.793822119900688,0.36633435108724344
2427,2015,76034,220907.0,KELLER ISD,3124.644736842105,146.41664526072438,95.8,,,2.789182833304249,19.356576519496848,134.65907005055232,,,,0.39054076266913024,0.359044482925173
2428,2016,76034,220907.0,KELLER ISD,3692.669521071947,153.1412428794442,96.5,,,4.592782198188816,20.484627291342818,142.27647592379455,5.656808613324449,,,0.4980589928310897,0.4100735600596622
2429,2017,76034,220907.0,KELLER ISD,3244.7916666666665,161.79775280898878,96.9,,,5.652631366169025,13.587213843657997,150.94981822022658,6.096118307764109,12.097772666600592,,0.636466177881553,0.4392330327079421
2430,2018,76034,220907.0,KELLER ISD,3347.955882352941,165.77279375914188,95.7,96.22500000000001,,2.456796142802964,13.219909842866539,156.78210867707483,3.8637280426130127,10.195383782945067,16.42892574426462,0.7000223030230805,0.3517546147631035
2431,2019,76034,220907.0,KELLER ISD,3745.035902305231,165.41897492055313,96.6,96.42500000000001,0.20784619381657432,-0.21343601116045052,8.017260282244276,161.532691092032,3.0300539105147406,7.010854995774585,13.534363318466912,0.6943651652313527,0.41736342822173167
2432,2020,76034,220907.0,KELLER ISD,3831.89203721254,181.3725421412365,97.1,96.57499999999999,0.1555613170857839,9.644339307715754,12.098307295625332,168.59051590748007,4.369285726458272,7.531731349989101,11.68646500886592,0.9494435222712897,0.453812769032081
2433,2021,76034,220907.0,KELLER ISD,3542.0989684616766,234.1831799127424,93.9,95.825,-0.7765984985762198,29.11721760528767,41.26755941206901,186.68687268341847,10.733911500614557,15.57219249015982,19.07409222817553,1.793822119900688,0.22053698784584613
2434,2015,76036,220912.0,CROWLEY ISD,1849.3622290478104,86.48927586368744,95.1,,,15.0283142299126,35.63553497211218,74.25797406536799,,,,-0.567625816383075,0.3080154057906837
2435,2016,76036,220912.0,CROWLEY ISD,1836.5637275753984,96.51176125208713,93.9,,,11.588124988115013,34.81720447772172,82.44442900704693,11.024344583482115,,,-0.40737832621577813,0.22053698784584613
2436,2017,76036,220912.0,CROWLEY ISD,2012.447827261056,104.4528942079908,95.1,,,8.228150489515528,38.91942344524939,90.66087120499357,9.966036877087635,22.08907170721679,,-0.2804091587933689,0.3080154057906837
2437,2018,76036,220912.0,CROWLEY ISD,1955.5392857142856,112.44979919678715,94.7,94.70000000000002,,7.6559917745051775,30.015887026288834,99.97593263013813,10.274621566433284,21.26463101781284,34.633261799104666,-0.15254826362617044,0.27885593314240487
2438,2019,76036,220912.0,CROWLEY ISD,1958.515625,116.36363636363636,92.7,94.1,-0.6335797254488074,3.4805194805194617,20.569384346532082,107.44452275512535,7.470388050909538,18.512563719117825,30.323569523347093,-0.08997071338728577,0.13305856990100753
2439,2020,76036,220912.0,CROWLEY ISD,2006.6559584827344,127.30134377053352,92.6,93.775,-0.3453772582359127,9.399592302802251,21.87440543011281,115.14191838473695,7.164065167988687,15.16963668716702,27.002881016209535,0.08491007637851364,0.12576870173893703
2440,2021,76036,220912.0,CROWLEY ISD,1905.567928730512,157.43338008415148,91.6,92.89999999999999,-0.9330845107971331,23.66984936775871,40.00325586054898,128.38703985377714,11.503301017430267,19.491470166777567,28.41794667597266,0.5666851058014415,0.05287002011823838
2441,2015,76039,220906.0,GRAPEVINE-COLLEYVILLE ISD,1842.3529411764707,113.98467432950191,96.9,,,8.093331611347887,30.76923076923075,101.43669594734057,,,,-0.12800745581193126,0.4392330327079421
2442,2016,76039,220906.0,GRAPEVINE-COLLEYVILLE ISD,1915.8893454148856,126.59916950865228,97.3,,,11.066834426078142,27.688194622705197,111.29530058504002,9.718972552908678,,,0.07368315423634932,0.46839250535622096
2443,2017,76039,220906.0,GRAPEVINE-COLLEYVILLE ISD,1840.678413499195,134.73293226085224,97.8,,,6.424815252555094,27.769207672089102,120.19175326645777,7.993556452655448,18.489420563198976,,0.20373224048045577,0.5048418461665702
2444,2018,76039,220906.0,GRAPEVINE-COLLEYVILLE ISD,1741.4429906542057,145.85605234460195,97.9,97.475,,8.255680253595754,27.961108107365074,130.2932071109021,8.404448366811025,17.06981914420178,28.447802734566572,0.3815775560060244,0.5121317143286408
2445,2019,76039,220906.0,GRAPEVINE-COLLEYVILLE ISD,1677.8098552920003,148.97397295148176,96.5,97.375,-0.10259040779686535,2.1376696796327366,17.67373635203846,139.04053176639707,6.7135692254850055,15.682256051422016,24.929382494597863,0.4314293574735207,0.4100735600596622
2446,2020,76039,220906.0,GRAPEVINE-COLLEYVILLE ISD,1756.783728868387,159.38216833346866,96.7,97.22500000000001,-0.1540436456996086,6.986586432367403,18.294885785528514,147.23628147260115,5.894503999721334,13.003804831726606,22.501151261340958,0.597843886654547,0.42465329638380217
2447,2021,76039,220906.0,GRAPEVINE-COLLEYVILLE ISD,1670.7003690884662,191.53643940031685,95.9,96.75,-0.488557469786588,20.174321508522297,31.318814901002302,161.4371582574673,9.64495750832226,16.107983914143077,23.902973790534077,1.111952018214925,0.36633435108724344
2448,2015,76039,220916.0,HURST-EULESS-BEDFORD ISD,1842.3529411764707,113.98467432950191,95.0,,,8.093331611347887,30.76923076923075,101.43669594734057,,,,-0.12800745581193126,0.30072553762861426
2449,2016,76039,220916.0,HURST-EULESS-BEDFORD ISD,1915.8893454148856,126.59916950865228,96.0,,,11.066834426078142,27.688194622705197,111.29530058504002,9.718972552908678,,,0.07368315423634932,0.3736242192493129
2450,2017,76039,220916.0,HURST-EULESS-BEDFORD ISD,1840.678413499195,134.73293226085224,97.8,,,6.424815252555094,27.769207672089102,120.19175326645777,7.993556452655448,18.489420563198976,,0.20373224048045577,0.5048418461665702
2451,2018,76039,220916.0,HURST-EULESS-BEDFORD ISD,1741.4429906542057,145.85605234460195,97.3,96.525,,8.255680253595754,27.961108107365074,130.2932071109021,8.404448366811025,17.06981914420178,28.447802734566572,0.3815775560060244,0.46839250535622096
2452,2019,76039,220916.0,HURST-EULESS-BEDFORD ISD,1677.8098552920003,148.97397295148176,97.6,97.175,0.6734006734006703,2.1376696796327366,17.67373635203846,139.04053176639707,6.7135692254850055,15.682256051422016,24.929382494597863,0.4314293574735207,0.49026210984243035
2453,2020,76039,220916.0,HURST-EULESS-BEDFORD ISD,1756.783728868387,159.38216833346866,97.7,97.60000000000001,0.43735528685362457,6.986586432367403,18.294885785528514,147.23628147260115,5.894503999721334,13.003804831726606,22.501151261340958,0.597843886654547,0.49755197800450085
2454,2021,76039,220916.0,HURST-EULESS-BEDFORD ISD,1670.7003690884662,191.53643940031685,97.8,97.60000000000001,0.0,20.174321508522297,31.318814901002302,161.4371582574673,9.64495750832226,16.107983914143077,23.902973790534077,1.111952018214925,0.5048418461665702
2455,2015,76040,161807.0,HARMONY SCIENCE ACAD (WACO),2063.438869662974,98.258302187123,98.8,,,10.928451679673067,35.18730227111882,85.08663592668661,,,,-0.3794532367326963,0.5777405277872689
2456,2016,76040,161807.0,HARMONY SCIENCE ACAD (WACO),1914.8723404255315,112.2790253225036,100.0,,,14.269250356758212,38.91265458505095,94.98562093922203,11.634006803447615,,,-0.15527873253478658,0.6652189457321076
