OBJECTID,SDLEA10,NAME,NAME2,DISTRICT_N,DISTRICT,DISTRICT_C,NCES_DISTR,COLOR,Shape__Area,Shape__Length
1000,26640,Mansfield ISD,Mansfield,220908,220-908,220908,4828920,5,0.023380417440876,1.02628399727156
1001,20500,Grand Prairie ISD,Grand Prairie,57910,057-910,057910,4821420,1,0.0133113813249111,0.709257832400154
1002,15240,White Settlement ISD,White Settlement,220920,220-920,220920,4845540,1,0.00588959411061296,0.445814955638696
1003,12220,Castleberry ISD,Castleberry,220917,220-917,220917,4813170,4,0.00136228760402446,0.204973236287098
1004,12700,Hurst-Euless-Bedford ISD,Hurst-Euless-Bedford,220916,220-916,220916,4824060,4,0.0117682312165925,0.665399058217476
1005,10830,Lake Worth ISD,Lake Worth,220910,220-910,220910,4826490,6,0.00215724388499439,0.372622528926966
1006,30480,Aledo ISD,Aledo,184907,184-907,184907,4807780,2,0.0328278929939643,1.12504153282129
1007,11400,Kennedale ISD,Kennedale,220914,220-914,220914,4825500,2,0.0026314695921883,0.277005296332874
1008,19500,Azle ISD,Azle,220915,220-915,220915,4809200,4,0.0230286954854364,1.12807172140247
1009,18330,Arlington ISD,Arlington,220901,220-901,220901,4808700,7,0.0220510787075909,0.96039805873509
1010,39780,Eagle Mountain-Saginaw ISD,Eagle Mountain-Saginaw,220918,220-918,220918,4817700,2,0.0184870893911011,0.878584716637839
1011,22620,Birdville ISD,Birdville,220902,220-902,220902,4810230,1,0.0100480825112754,0.547082050496683
1012,22980,Crowley ISD,Crowley,220912,220-912,220912,4815910,7,0.0143747488450572,0.76045568220171
1013,34710,Everman ISD,Everman,220904,220-904,220904,4818810,4,0.00448829191964251,0.492410397417306
1014,23400,Godley ISD,Godley,126911,126-911,126911,4820960,6,0.0309225033015537,1.3708729408586
1015,08610,Fort Worth ISD,Fort Worth,220905,220-905,220905,4819700,3,0.0523439228841198,2.49933452005655
1016,14130,Burleson ISD,Burleson,126902,126-902,126902,4812180,6,0.0125606520657584,0.806435416752004
1017,45780,Joshua ISD,Joshua,126905,126-905,126905,4824930,5,0.0189196954149793,0.971835351901174
1018,12120,Burkburnett ISD,Burkburnett,243901,243-901,243901,4812120,6,0.0447026911836019,1.3809254587716
1019,24260,Iowa Park Cons ISD,Iowa Park Cons,243903,243-903,243903,4824260,2,0.0448246922087492,1.57484492802174
1020,,Nederland ISD,Nederland,123905,123-905,123905,4832280,3,0.00459049668666012,0.34096627422278
1021,,Sabine Pass ISD,Sabine Pass,123913,123-913,123913,4838490,1,0.0922658449605933,1.88951797635288
1022,,Boys Ranch ISD,Boys Ranch,180901,180-901,180901,4811040,7,0.000126242267469934,0.0456012706802015
1023,,Grady ISD,Grady,156905,156-905,156905,4821300,6,0.076326935199404,1.73010313510464
1024,,Wheeler ISD,Wheeler,242903,242-903,242903,4845420,6,0.0472032384279828,1.55466993026173
1025,,Grandview-Hopkins ISD,Grandview-Hopkins,90905,090-905,090905,4821560,5,0.0332217745740309,0.811751485281737
1026,,Wolfe City ISD,Wolfe City,116909,116-909,116909,4846350,4,0.0216106379018584,1.09030609195676
1027,,Sam Rayburn ISD,Sam Rayburn,74917,074-917,074917,4838640,1,0.035959096229135,1.18694964328873
1028,,Stafford MSD,Stafford MSD,79910,079-910,079910,4841350,7,0.00170569102829177,0.302188764672634
1029,,Pearland ISD,Pearland,20908,020-908,020908,4834440,6,0.0104703018364489,0.609827791845087
1030,,Alief ISD,Alief,101903,101-903,101903,4807830,1,0.00946416922761273,0.523675619391912
1031,,Dayton ISD,Dayton,146902,146-902,146902,4816410,2,0.0634619860049952,1.75511372209672
1032,,Houston ISD,Houston,101912,101-912,101912,4823640,3,0.0805173723201733,1.98418945810232
1033,,Sheldon ISD,Sheldon,101924,101-924,101924,4839990,6,0.0129184784304925,0.616218033333433
1034,,Highland ISD,Highland,177905,177-905,177905,4823190,1,0.0639102608231497,1.1934865032678
1035,,Beckville ISD,Beckville,183901,183-901,183901,4809690,6,0.0290914173310739,1.28026154552017
1036,,Tatum ISD,Tatum,201910,201-910,201910,4842240,7,0.0283326879796277,1.34013298946382
1037,,Aldine ISD,Aldine,101902,101-902,101902,4807710,6,0.0264522911929816,1.0588180501614
1038,,Channelview ISD,Channelview,101905,101-905,101905,4813590,2,0.00490030957553245,0.363042602341702
1039,,Humble ISD,Humble,101913,101-913,101913,4823910,7,0.0222863497156141,0.815617355895264
1040,,Pasadena ISD,Pasadena,101917,101-917,101917,4834320,5,0.014482615887573,0.626821892813233
1041,,Panhandle ISD,Panhandle,33902,033-902,033902,4834230,4,0.144148362134501,1.70028851546827
1042,,Amherst ISD,Amherst,140901,140-901,140901,4808160,5,0.0260982163699737,0.75965394562827
1043,,Levelland ISD,Levelland,110902,110-902,110902,4827240,1,0.0797699685965654,1.68461970384086
1044,,Loraine ISD,Loraine,168902,168-902,168902,4828170,4,0.0407087598143789,1.175106741324
1045,,Centerville ISD (Trinity),Centerville (Trinity),228904,228-904,228904,4813380,6,0.026840674851428,1.13785981313303
1046,,Spearman ISD,Spearman,98904,098-904,098904,4841010,2,0.123332758895685,2.06386213994195
1047,,Texhoma ISD,Texhoma,211901,211-901,211901,4842540,2,0.0614393903665587,1.35309839010467
1048,,Priddy ISD,Priddy,167904,167-904,167904,4835820,6,0.0235063072334469,1.06678430856239
1049,,Canyon ISD,Canyon,191901,191-901,191901,4812810,7,0.182762527961813,2.21124426553361
1050,,Clint ISD,Clint,71901,071-901,071901,4814430,4,0.0930139648849035,1.39962217203389
1051,,Fabens ISD,Fabens,71903,071-903,071903,4818900,1,0.0152804823499082,0.676914218446399
1052,,Ysleta ISD,Ysleta,71905,071-905,071905,4846680,5,0.0154523821388466,0.908410199404906
1053,,Chapel Hill ISD (Titus),Chapel Hill (Titus),225906,225-906,225906,4813680,7,0.0133509505892562,0.818555252211793
1054,,Sweeny ISD,Sweeny,20906,020-906,020906,4841970,6,0.0429789640327272,1.50590884620028
1055,,Cotton Center ISD,Cotton Center,95902,095-902,095902,4815360,5,0.0333249778416302,1.11011539986583
1056,,Hale Center ISD,Hale Center,95903,095-903,095903,4822050,7,0.0396462338028414,1.23721853412452
1057,,Borden County ISD,Borden County,17901,017-901,017901,4810860,2,0.226348483683523,2.0279583087612
1058,,San Perlita ISD,San Perlita,245904,245-904,245904,4839000,4,0.0640206487673822,1.33896057256771
1059,,Spring Creek ISD,Spring Creek,117907,117-907,117907,4841130,6,0.0427810067972132,1.01442937320761
1060,,Marathon ISD,Marathon,22902,022-902,022902,4828980,3,0.492042377981079,3.35181259646588
1061,,Saltillo ISD,Saltillo,112909,112-909,112909,4838610,7,0.0149459595893404,0.986507646100867
1062,,Winnsboro ISD,Winnsboro,250907,250-907,250907,4846200,1,0.0417482757989092,1.82318129620663
1063,,Bryson ISD,Bryson,119901,119-901,119901,4811820,3,0.0454980194399468,1.31217926116206
1064,,Bronte ISD,Bronte,41901,041-901,041901,4811490,4,0.0810964746169702,2.02184031534978
1065,,Evadale ISD,Evadale,121906,121-906,121906,4818750,6,0.00682171714629476,0.554414033603566
1066,,Friendswood ISD,Friendswood,84911,084-911,084911,4819950,1,0.00395567368309457,0.420212734539455
1067,,Brookesmith ISD,Brookesmith,25908,025-908,025908,4811550,7,0.0390429545711868,1.20190279171986
1068,,Roma ISD,Roma,214903,214-903,214903,4837740,2,0.120630824420687,1.96921497396003
1069,,Olton ISD,Olton,140905,140-905,140905,4833660,3,0.0879980457857528,1.77242621165249
1070,,Jim Hogg County ISD,Jim Hogg County,124901,124-901,124901,4824750,4,0.267680302828239,2.27206794456921
1071,,Comfort ISD,Comfort,130902,130-902,130902,4814790,5,0.0925762620142905,2.05840409408788
1072,,Ingram ISD,Ingram,133904,133-904,133904,4824210,4,0.0506952121384074,1.64043691430994
1073,,Wellington ISD,Wellington,44902,044-902,044902,4844890,6,0.229900482635912,2.86066040855866
1074,,Eden Cons ISD,Eden Cons,48901,048-901,048901,4818070,5,0.134919261341793,2.31053207305784
1075,,Paint Rock ISD,Paint Rock,48903,048-903,048903,4833980,3,0.0782984747668252,1.7559268678333
1076,,Kaufman ISD,Kaufman,129903,129-903,129903,4825200,3,0.0413027518773106,1.32514714999224
1077,,Mabank ISD,Mabank,129905,129-905,129905,4828680,2,0.0321814751362126,1.31392023758482
1078,,Divide ISD,Divide,133905,133-905,133905,4817190,7,0.0679186802424283,1.56263977262687
1079,,Hunt ISD,Hunt,133902,133-902,133902,4823970,3,0.0426016994533711,1.30537960897736
1080,,Silverton ISD,Silverton,23902,023-902,023902,4840290,3,0.140919861562907,1.66857771213488
1081,,Dawson ISD (Dawson),Dawson (Dawson),58902,058-902,058902,4816350,3,0.0344812740020188,0.842385031024428
1082,,New Home ISD,New Home,153905,153-905,153905,4832490,4,0.0339438935147882,0.849146918686068
1083,,Wilson ISD,Wilson,153907,153-907,153907,4845990,3,0.0347410246417894,0.879894475564128
1084,,O'Donnell ISD,O'Donnell,153903,153-903,153903,4833390,7,0.0813314357337731,1.79233563787701
1085,,Lasara ISD,Lasara,245901,245-901,245901,4826850,4,0.0154728766081007,0.524819596996817
1086,,Calhoun County ISD,Calhoun County,29901,029-901,029901,4812480,5,0.246358028111899,2.50433927525408
1087,,Ore City ISD,Ore City,230903,230-903,230903,4833840,4,0.0175220766675466,0.955138006446671
1088,,Ropes ISD,Ropes,110905,110-905,110905,4837830,7,0.0396713329878366,0.968789516207744
1089,,Seagraves ISD,Seagraves,83901,083-901,083901,4839600,5,0.0481978596762929,1.36848616299912
1090,,Tahoka ISD,Tahoka,153904,153-904,153904,4842090,5,0.0910294328982673,1.88376469687964
1091,,Sterling City ISD,Sterling City,216901,216-901,216901,4841550,7,0.227858930696129,1.94656373386049
1092,,Sanford-Fritch ISD,Sanford-Fritch,117903,117-903,117903,4839150,5,0.00880136365276485,0.446862859498011
1093,,Italy ISD,Italy,70907,070-907,070907,4824450,3,0.0148813965479349,0.672533113316434
1094,,Milford ISD,Milford,70909,070-909,070909,4830780,6,0.0149808574444705,0.83692708547596
1095,,Lubbock ISD,Lubbock,152901,152-901,152901,4828500,3,0.0219862255300995,0.610200785516402
1096,,Abernathy ISD,Abernathy,95901,095-901,095901,4807410,6,0.0457536268700096,1.2883657191106
1097,,Smyer ISD,Smyer,110906,110-906,110906,4840590,2,0.0265351664693299,0.768892540789892
1098,,Sundown ISD,Sundown,110907,110-907,110907,4841850,5,0.0222005843388615,0.600452337294802
1099,,Whitharral ISD,Whitharral,110908,110-908,110908,4845690,3,0.0301699422200272,0.794847691286562
1100,,New Deal ISD,New Deal,152902,152-902,152902,4832430,5,0.0303231508853514,1.00797596452493
1101,,Commerce ISD,Commerce,116903,116-903,116903,4814820,2,0.0286342142480862,1.28408056759779
1102,,Northside ISD (Wilbarger),Northside (Wilbarger),244905,244-905,244905,4833090,4,0.0236035745392655,0.914676378801367
1103,,London ISD,London,178906,178-906,178906,4827990,7,0.0206105454021781,0.650036142814616
1104,,San Diego ISD,San Diego,66902,066-902,066902,4838820,6,0.120609003598474,2.02060077629628
1105,,Spring Branch ISD,Spring Branch,101920,101-920,101920,4841100,7,0.0099524638026196,0.588645367887887
1106,,Spring ISD,Spring,101919,101-919,101919,4841220,1,0.0135448674147938,0.852644338019957
1107,,Huffman ISD,Huffman,101925,101-925,101925,4823820,3,0.0127991457416101,0.564497545673415
1108,,Galena Park ISD,Galena Park,101910,101-910,101910,4820250,7,0.00815020999766602,0.662138360026634
1109,,Fort Hancock ISD,Fort Hancock,115901,115-901,115901,4820130,1,0.420858503900945,2.96649824749783
1110,,Dell City ISD,Dell City,115903,115-903,115903,4816650,6,0.152405901984366,1.79306727408447
1111,,Gorman ISD,Gorman,67904,067-904,067904,4821270,6,0.029742369106998,1.4405150289727
1112,,Eastland ISD,Eastland,67903,067-903,067903,4817960,2,0.0640446388340479,1.70623746768427
1113,,Lingleville ISD,Lingleville,72909,072-909,072909,4827600,3,0.0300854487729794,1.75864846026007
1114,,Rising Star ISD,Rising Star,67908,067-908,067908,4837230,5,0.0312761930549641,1.26010431137205
1115,,Bovina ISD,Bovina,185901,185-901,185901,4810950,1,0.0545559166873772,1.37328766314779
1116,,Memphis ISD,Memphis,96904,096-904,096904,4830180,5,0.170096305465222,2.46849909312245
1117,,Adrian ISD,Adrian,180903,180-903,180903,4807500,5,0.170227186033799,2.36384905794568
1118,,Spur ISD,Spur,63903,063-903,063903,4800002,3,0.133311973130731,2.1168623022877
1119,,Patton Springs ISD,Patton Springs,63906,063-906,063906,4834380,5,0.0982415228229456,1.48384792901313
1120,,Nordheim ISD,Nordheim,62902,062-902,062902,4832880,3,0.0253361660775226,0.862449926624619
1121,,Yorktown ISD,Yorktown,62904,062-904,062904,4846650,5,0.0501119803116126,1.3611335769225
1122,,Westhoff ISD,Westhoff,62905,062-905,062905,4845240,2,0.0185322206841647,0.738659896446319
1123,,Devine ISD,Devine,163901,163-901,163901,4816950,6,0.0474787324524186,1.58543328473059
1124,,Farwell ISD,Farwell,185902,185-902,185902,4819110,6,0.0419993863251875,1.24937112469659
1125,,Huckabay ISD,Huckabay,72908,072-908,072908,4823760,1,0.0392995127008362,1.52885641274296
1126,,Dublin ISD,Dublin,72902,072-902,072902,4817580,7,0.0630691227079296,1.85040216199225
1127,,Morgan Mill ISD,Morgan Mill,72910,072-910,072910,4831410,6,0.0184305067173227,0.857508789923711
1128,,Early ISD,Early,25909,025-909,025909,4817790,5,0.0207442103403537,0.821586324366298
1129,,Blanket ISD,Blanket,25904,025-904,025904,4810380,3,0.0232581016039148,0.88067363672696
1130,,Brownwood ISD,Brownwood,25902,025-902,025902,4811700,3,0.0343758886106116,1.5212288855497
1131,,Beaumont ISD,Beaumont,123910,123-910,123910,4809670,7,0.043092499947079,1.43661750063246
1132,,Port Arthur ISD,Port Arthur,123907,123-907,123907,4835400,2,0.0197751329221774,0.735463012779827
1133,,Aransas County ISD,Aransas County,4901,004-901,004901,4808550,4,0.119230732516144,2.15946861444848
1134,,Natalia ISD,Natalia,163903,163-903,163903,4832130,1,0.00996497997221013,0.588917414543034
1135,,San Marcos Cons ISD,San Marcos Cons,105902,105-902,105902,4838970,3,0.0446079937880768,1.37038886874783
1136,,Quanah ISD,Quanah,99903,099-903,099903,4836180,2,0.142068632513883,1.9368506749486
1137,,Louise ISD,Louise,241906,241-906,241906,4828350,2,0.0413792677697984,1.11482839103807
1138,,Dimmitt ISD,Dimmitt,35901,035-901,035901,4817160,2,0.113797889890293,2.00178373965795
1139,,Jayton-Girard ISD,Jayton-Girard,132902,132-902,132902,4824660,6,0.199597716617973,2.1857626983539
1140,,Friona ISD,Friona,185903,185-903,185903,4819980,6,0.088497041144592,2.03262080983167
1141,,Cherokee ISD,Cherokee,206903,206-903,206903,4813740,1,0.0589167000225643,1.62773281413266
1142,,Richland Springs ISD,Richland Springs,206902,206-902,206902,4837080,4,0.0850572234621723,1.73292554819619
1143,,Port Aransas ISD,Port Aransas,178908,178-908,178908,4835370,6,0.0260127969231689,1.0556234275237
1144,,Agua Dulce ISD,Agua Dulce,178901,178-901,178901,4807530,7,0.02317228886659,0.792214873796323
1145,,Bishop Cons ISD,Bishop Cons,178902,178-902,178902,4810260,2,0.0401496718586714,1.45705610410758
1146,,Tuloso-Midway ISD,Tuloso-Midway,178912,178-912,178912,4843350,5,0.0118257501314929,0.72619517380348
1147,,Murchison ISD,Murchison,107908,107-908,107908,4832010,7,0.00307611454672951,0.288479622851372
1148,,Driscoll ISD,Driscoll,178905,178-905,178905,4817550,6,0.0110249492288403,0.814039859921385
1149,,Robstown ISD,Robstown,178909,178-909,178909,4837440,4,0.0192603416119255,0.627884927695707
1150,,West Oso ISD,West Oso,178915,178-915,178915,4845120,3,0.0104893983414058,0.556340481916528
1151,,Flour Bluff ISD,Flour Bluff,178914,178-914,178914,4819380,2,0.0415230561927729,1.15749161152128
1152,,Frost ISD,Frost,175905,175-905,175905,4820040,7,0.0215022105282969,0.992417147062723
1153,,Red Oak ISD,Red Oak,70911,070-911,070911,4836660,7,0.00918580598272456,0.614016520525394
1154,,Hart ISD,Hart,35902,035-902,035902,4822650,1,0.0394454882207356,0.964312788751553
1155,,Cumby Collegiate ISD,Cumby Collegiate,112905,112-905,112905,4816020,6,0.0171867442068105,1.01183570762982
1156,,Sulphur Springs ISD,Sulphur Springs,112901,112-901,112901,4841820,1,0.0645233866118815,2.65983293875772
1157,,Ingleside ISD,Ingleside,205903,205-903,205903,4824180,1,0.00556572073946882,0.436258702050499
1158,,Avalon ISD,Avalon,70901,070-901,070901,4809030,5,0.0115176194326523,0.640006300362624
1159,,Maypearl ISD,Maypearl,70915,070-915,070915,4829580,2,0.0196712299609771,0.695123792086994
1160,,Waxahachie ISD,Waxahachie,70912,070-912,070912,4844730,1,0.047451555041107,1.29840696108339
1161,,Ennis ISD,Ennis,70903,070-903,070903,4818540,3,0.0645559241031606,1.89021675905452
1162,,Palmer ISD,Palmer,70910,070-910,070910,4834110,2,0.0137024880571062,0.732060535052018
1163,,Valentine ISD,Valentine,122902,122-902,122902,4843740,3,0.219119719319679,2.57551240464281
1164,,River Road ISD,River Road,188902,188-902,188902,4837260,7,0.0405078361031883,1.04620736632833
1165,,Highland Park ISD (Potter),Highland Park (Potter),188903,188-903,188903,4835560,1,0.0481364348768238,1.12724541681446
1166,,Medina ISD,Medina,10901,010-901,010901,4830030,6,0.0740849302005699,1.75120445736778
1167,,El Paso ISD,El Paso,71902,071-902,071902,4818300,7,0.0528233385011845,1.45553865024806
1168,,Socorro ISD,Socorro,71909,071-909,071909,4840710,6,0.0325112676950994,1.0148278207418
1169,,Balmorhea ISD,Balmorhea,195902,195-902,195902,4809330,1,0.12994833461039,1.73129779661717
1170,,Harts Bluff ISD,Harts Bluff,225907,225-907,225907,4822710,2,0.00740266366324249,0.599244855780389
1171,,Rivercrest ISD,Rivercrest,194903,194-903,194903,4842120,6,0.0592127059421728,1.72783480362383
1172,,Newcastle ISD,Newcastle,252902,252-902,252902,4832700,4,0.0549892410738266,1.41390378638221
1173,,La Gloria ISD,La Gloria,125906,125-906,125906,4826070,3,0.0108343151832742,0.473709089023898
1174,,Hudson ISD,Hudson,3902,003-902,003902,4823790,4,0.0188254617728489,0.998815542406989
1175,,Fayetteville ISD,Fayetteville,75906,075-906,075906,4819140,7,0.0207711927082528,0.871670570848147
1176,,Schulenburg ISD,Schulenburg,75903,075-903,075903,4839540,6,0.034423445711127,0.904085082166785
1177,,Round Top-Carmine ISD,Round Top-Carmine,75908,075-908,075908,4838100,1,0.0330007257164198,1.02048112928737
1178,,La Grange ISD,La Grange,75902,075-902,075902,4826100,3,0.0765402877184442,1.67178215104648
1179,,McDade ISD,McDade,11905,011-905,011905,4829760,6,0.0158313259200895,0.682661213001223
1180,,Alto ISD,Alto,37901,037-901,037901,4807980,1,0.0483385500840541,1.63569631356441
1181,,Westbrook ISD,Westbrook,168903,168-903,168903,4845210,2,0.0696843575931325,1.59490093357923
1182,,Dew ISD,Dew,81906,081-906,081906,4816980,2,0.0148854198107529,0.684793745678575
1183,,Meyersville ISD,Meyersville,62906,062-906,062906,4830450,3,0.0230197132514149,0.9710014976711
1184,,Nursery ISD,Nursery,235904,235-904,235904,4833270,5,0.0127214779190581,0.542481690702945
1185,,Olfen ISD,Olfen,200906,200-906,200906,4833570,1,0.0053793267313722,0.371599996952
1186,,Pringle-Morse Cons ISD,Pringle-Morse Cons,98903,098-903,098903,4835890,1,0.0959233001829034,2.15830860905257
1187,,Ramirez CSD,Ramirez CSD,66005,066-005,066005,4836420,5,0.0295077864625455,0.998481344125103
1188,,San Vicente ISD,San Vicente,22903,022-903,022903,4839060,2,0.374361949828653,3.3952868455747
1189,,Walcott ISD,Walcott,59902,059-902,059902,4844370,4,0.120455549042617,1.66906074945506
1190,,Wildorado ISD,Wildorado,180904,180-904,180904,4845840,6,0.0447073781708696,0.968855226768013
1191,,Leveretts Chapel ISD,Leveretts Chapel,201904,201-904,201904,4827270,3,0.00290904923849666,0.314744035319022
1192,,Terlingua CSD,Terlingua CSD,22004,022-004,022004,4842390,3,0.16615706219477,1.90474608141297
1193,,Grandfalls-Royalty ISD,Grandfalls-Royalty,238904,238-904,238904,4821480,7,0.0449411519618934,1.11719996172239
1194,,Monahans-Wickett-Pyote ISD,Monahans-Wickett-Pyote,238902,238-902,238902,4831170,4,0.122980475973009,1.81408936131615
1195,,Anthony ISD,Anthony,71906,071-906,071906,4808430,2,0.00179584660941146,0.223863488549135
1196,,San Elizario ISD,San Elizario,71904,071-904,071904,4838850,2,0.00329861541331411,0.287215989429575
1197,,Canutillo ISD,Canutillo,71907,071-907,071907,4812780,3,0.017051812663567,0.657322538961868
1198,,Alpine ISD,Alpine,22901,022-901,022901,4807950,4,0.464172135586523,3.06957333801031
1199,,Doss Cons CSD,Doss Cons CSD,86024,086-024,086024,4817400,2,0.0322423817074196,1.1893017513455
1200,,Brazosport ISD,Brazosport,20905,020-905,020905,4811190,5,0.077699939124841,2.04183177010976
1201,,Danbury ISD,Danbury,20904,020-904,020904,4816290,5,0.0159652426650609,0.849222888803815
1202,,Morgan ISD,Morgan,18903,018-903,018903,4831380,7,0.0154112897387222,1.08180296056992
1203,,Prairie Lea ISD,Prairie Lea,28906,028-906,028906,4835700,6,0.00886934986920096,0.621590435135255
1204,,Sierra Blanca ISD,Sierra Blanca,115902,115-902,115902,4840200,5,0.293330197791192,2.7122250450765
1205,,Crane ISD,Crane,52901,052-901,052901,4815540,3,0.193047313387069,2.41751116217487
1206,,Morton ISD,Morton,40901,040-901,040901,4831470,4,0.0581326055864793,1.51575543811904
1207,,Whiteface Cons ISD,Whiteface Cons,40902,040-902,040902,4845570,3,0.153437793026342,2.7407576651104
1208,,Elysian Fields ISD,Elysian Fields,102906,102-906,102906,4818480,4,0.0356564816368063,0.927342622644724
1209,,Hallsville ISD,Hallsville,102904,102-904,102904,4822170,6,0.0455853532105266,1.23849571380544
1210,,Marshall ISD,Marshall,102902,102-902,102902,4829160,5,0.0870550061733866,1.91419162498018
1211,,New Diana ISD,New Diana,230906,230-906,230906,4832460,7,0.0130670865546563,0.745007099945291
1212,,Karnack ISD,Karnack,102901,102-901,102901,4825110,2,0.0348253475983711,1.19340252327411
1213,,Buffalo ISD,Buffalo,145901,145-901,145901,4811990,6,0.0657388279164479,1.96115820339261
1214,,Mexia ISD,Mexia,147903,147-903,147903,4830420,2,0.0419528645238643,1.33785478507654
1215,,Teague ISD,Teague,81904,081-904,081904,4842300,7,0.055188779454511,1.2963396266363
1216,,Poth ISD,Poth,247904,247-904,247904,4835550,3,0.051009428730822,1.78095241654277
1217,,La Vernia ISD,La Vernia,247903,247-903,247903,4826310,1,0.0273390794563966,0.879856052265865
1218,,Hamshire-Fannett ISD,Hamshire-Fannett,123914,123-914,123914,4822320,6,0.064324830916803,1.48611441567122
1219,,Hardin-Jefferson ISD,Hardin-Jefferson,100905,100-905,100905,4822410,2,0.073193196325974,1.59972672977305
1220,,Port Neches-Groves ISD,Port Neches-Groves,123908,123-908,123908,4835430,6,0.00656628927572456,0.441776477401919
1221,,Jourdanton ISD,Jourdanton,7902,007-902,007902,4824960,6,0.0669028383097157,1.73810700066325
1222,,Mathis ISD,Mathis,205904,205-904,205904,4829400,1,0.0406897586485684,1.65337780400815
1223,,Skidmore-Tynan ISD,Skidmore-Tynan,13905,013-905,013905,4840410,4,0.0606781681606208,1.71206180637058
1224,,Lockney ISD,Lockney,77902,077-902,077902,4827890,6,0.0637919142648116,1.70348267681655
1225,,Turkey-Quitaque ISD,Turkey-Quitaque,96905,096-905,096905,4843400,1,0.113941254498968,1.95968434414249
1226,,Orangefield ISD,Orangefield,181905,181-905,181905,4833780,1,0.017269114090368,0.971781200157988
1227,,Bridge City ISD,Bridge City,181901,181-901,181901,4811310,7,0.0159618570146449,0.873734717094614
1228,,West Orange-Cove Cons ISD,West Orange-Cove Cons,181906,181-906,181906,4845090,2,0.00824141468592643,0.729616363811192
1229,,Wimberley ISD,Wimberley,105905,105-905,105905,4800009,6,0.0327597572215836,1.09764731072418
1230,,Deweyville ISD,Deweyville,176903,176-903,176903,4817010,5,0.0414416602773144,1.24932925205541
1231,,Premont ISD,Premont,125905,125-905,125905,4835760,2,0.039770464439016,1.00208613310254
1232,,Ben Bolt-Palito Blanco ISD,Ben Bolt-Palito Blanco,125902,125-902,125902,4809870,1,0.0326555798296795,0.887914719121796
1233,,Hondo ISD,Hondo,163904,163-904,163904,4823430,5,0.128383506352293,2.59712839144489
1234,,Lefors ISD,Lefors,90902,090-902,090902,4827090,2,0.0369138635498985,1.06145934076117
1235,,Pampa ISD,Pampa,90904,090-904,090904,4834170,1,0.116787488493173,2.0429346489561
1236,,White Deer ISD,White Deer,33904,033-904,033904,4845450,3,0.0669686662372442,1.26614171211769
1237,,New Braunfels ISD,New Braunfels,46901,046-901,046901,4832370,3,0.0181691986033456,0.864874344092191
1238,,Edgewood ISD (Van Zandt),Edgewood (Van Zandt),234903,234-903,234903,4818120,5,0.0187554363446907,0.933411610786444
1239,,Littlefield ISD,Littlefield,140904,140-904,140904,4827750,7,0.0559311098386388,1.38964504308899
1240,,Brackett ISD,Brackett,136901,136-901,136901,4811070,4,0.328481315557838,2.42950114664991
1241,,George West ISD,George West,149901,149-901,149901,4820550,3,0.144977827014145,1.9016397082405
1242,,Three Rivers ISD,Three Rivers,149902,149-902,149902,4842690,4,0.106322271832369,1.92005823447337
1243,,Utopia ISD,Utopia,232904,232-904,232904,4843680,2,0.0857614803942397,1.93786542132604
1244,,D'Hanis ISD,D'Hanis,163902,163-902,163902,4816140,3,0.0922552296897265,1.64217921090322
1245,,Iraan-Sheffield Collegiate ISD,Iraan-Sheffield Collegiate,186903,186-903,186903,4824330,7,0.210903594594356,2.53816236938603
1246,,Athens ISD,Athens,107901,107-901,107901,4808870,5,0.0585539848962071,2.06902048447284
1247,,Rice Cons ISD,Rice Cons,45903,045-903,045903,4836970,4,0.100411774232271,2.41681060082922
1248,,Nueces Canyon Cons ISD,Nueces Canyon Cons,69902,069-902,069902,4833240,2,0.216233072470231,3.0663892326705
1249,,Uvalde Cons ISD,Uvalde Cons,232903,232-903,232903,4843720,6,0.278764900333272,3.67235526811536
1250,,Dodd City ISD,Dodd City,74904,074-904,074904,4817280,6,0.0113986182832377,0.905323233105293
1251,,Moran ISD,Moran,209902,209-902,209902,4831320,3,0.0515377718324999,1.40869204894224
1252,,Lipan ISD,Lipan,111902,111-902,111902,4827630,7,0.029375181272826,1.0345964021066
1253,,Ezzell ISD,Ezzell,143906,143-906,143906,4818890,4,0.0400927261116522,1.29503168524663
1254,,Albany ISD,Albany,209901,209-901,209901,4807680,1,0.147945142468188,2.0970039796195
1255,,Breckenridge ISD,Breckenridge,215901,215-901,215901,4811220,7,0.20129323561423,2.32302067247061
1256,,Santo ISD,Santo,182904,182-904,182904,4839390,3,0.0516465692053316,1.22922132288035
1257,,Millsap ISD,Millsap,184904,184-904,184904,4830870,2,0.0237404017152585,1.05373621775087
1258,,Happy ISD,Happy,219901,219-901,219901,4822350,6,0.103183326497629,2.62948490263755
1259,,Refugio ISD,Refugio,196903,196-903,196903,4836780,6,0.0967812344304093,2.57799995220882
1260,,Woodsboro ISD,Woodsboro,196902,196-902,196902,4846380,2,0.0514833161719253,1.62441408465782
1261,,Gordon ISD,Gordon,182901,182-901,182901,4821180,4,0.0404570791126844,1.43094509044032
1262,,Strawn ISD,Strawn,182905,182-905,182905,4841700,3,0.0268570414136775,0.955356450127898
1263,,Brownfield ISD,Brownfield,223901,223-901,223901,4811610,1,0.096457047760623,1.93688568816534
1264,,Central ISD,Central,3907,003-907,003907,4813500,6,0.023285311215659,1.16798754188995
