DISTRICT,DD003AMA1222R,DD003AMA1322R,DD003AMA1S22R,DD003ARE1222R,DD003ARE1322R,DD003ARE1S22R,DD203AMA1222R,DD203AMA1322R,DD203AMA1S22R,DD203ARE1222R,DD203ARE1322R,DD203ARE1S22R,DD303AMA1222R,DD303AMA1322R,DD303AMA1S22R,DD303ARE1222R,DD303ARE1322R,DD303ARE1S22R,DD403AMA1222R,DD403AMA1322R,DD403AMA1S22R,DD403ARE1222R,DD403ARE1322R,DD403ARE1S22R,DDA03AMA1222R,DDA03AMA1322R,DDA03AMA1S22R,DDA03ARE1222R,DDA03ARE1322R,DDA03ARE1S22R,DDB03AMA1222R,DDB03AMA1322R,DDB03AMA1S22R,DDB03ARE1222R,DDB03ARE1322R,DDB03ARE1S22R,DDE03AMA1222R,DDE03AMA1322R,DDE03AMA1S22R,DDE03ARE1222R,DDE03ARE1322R,DDE03ARE1S22R,DDF03AMA1222R,DDF03AMA1322R,DDF03AMA1S22R,DDF03ARE1222R,DDF03ARE1322R,DDF03ARE1S22R,DDH03AMA1222R,DDH03AMA1322R,DDH03AMA1S22R,DDH03ARE1222R,DDH03ARE1322R,DDH03ARE1S22R,DDI03AMA1222R,DDI03AMA1322R,DDI03AMA1S22R,DDI03ARE1222R,DDI03ARE1322R,DDI03ARE1S22R,DDL03AMA1222R,DDL03AMA1322R,DDL03AMA1S22R,DDL03ARE1222R,DDL03ARE1322R,DDL03ARE1S22R,DDM03AMA1222R,DDM03AMA1322R,DDM03AMA1S22R,DDM03ARE1222R,DDM03ARE1322R,DDM03ARE1S22R,DDR03AMA1222R,DDR03AMA1322R,DDR03AMA1S22R,DDR03ARE1222R,DDR03ARE1322R,DDR03ARE1S22R,DDS03AMA1222R,DDS03AMA1322R,DDS03AMA1S22R,DDS03ARE1222R,DDS03ARE1322R,DDS03ARE1S22R,DDW03AMA1222R,DDW03AMA1322R,DDW03AMA1S22R,DDW03ARE1222R,DDW03ARE1322R,DDW03ARE1S22R,DISTNAME,DNC03AMA1222R,DNC03AMA1322R,DNC03AMA1S22R,DNC03ARE1222R,DNC03ARE1322R,DNC03ARE1S22R,DNM03AMA1222R,DNM03AMA1322R,DNM03AMA1S22R,DNM03ARE1222R,DNM03ARE1322R,DNM03ARE1S22R,DNS03AMA1222R,DNS03AMA1322R,DNS03AMA1S22R,DNS03ARE1222R,DNS03ARE1322R,DNS03ARE1S22R
"'121904",6,0,24,0,0,25,11,0,33,22,0,44,.,.,.,.,.,.,.,.,.,.,.,.,15,5,38,17,8,47,10,4,30,20,8,44,14,2,38,15,7,47,17,5,42,22,9,58,19,5,33,0,0,40,.,.,.,.,.,.,6,0,24,0,0,25,13,4,34,12,7,37,9,2,26,10,3,36,13,4,22,9,5,32,19,6,47,19,13,53,"JASPER ISD",14,4,38,17,8,46,20,8,36,16,8,52,-1,-1,-1,-1,-1,-1
"'121905",17,0,33,17,17,100,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,55,33,80,51,31,82,40,0,70,20,0,70,48,22,72,43,22,82,48,31,75,46,26,82,27,0,55,27,18,91,.,.,.,.,.,.,17,0,33,17,17,100,65,35,86,58,37,81,20,5,60,25,8,70,38,19,56,25,13,50,58,41,84,57,37,81,"KIRBYVILLE CISD",59,35,82,54,32,84,41,23,73,41,27,73,-1,-1,-1,-1,-1,-1
"'121906",.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,32,6,71,29,10,71,.,.,.,.,.,.,20,0,50,20,0,70,28,11,78,22,6,83,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38,0,62,38,15,54,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,33,7,73,30,10,70,"EVADALE ISD",35,4,74,30,13,74,25,13,63,25,0,63,-1,-1,-1,-1,-1,-1
"'122901",.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,20,0,100,40,40,80,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FT DAVIS ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"'122902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,"VALENTINE ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"'123803",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,0,52,24,14,43,5,0,52,24,14,43,5,0,55,25,15,40,0,0,55,27,18,45,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10,0,50,20,10,40,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,"TEKOA ACADEMY OF ACCELERATED STUDIES STEM SCHOOL",0,0,40,10,0,20,9,0,64,36,27,64,.,.,.,.,.,.
"'123805",39,8,86,72,22,97,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,42,11,89,72,28,96,20,0,100,40,40,80,35,12,86,70,26,95,41,11,81,70,26,96,41,11,86,73,23,98,.,.,.,.,.,.,40,9,86,71,20,97,42,12,96,73,31,96,40,9,86,71,20,97,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,"EHRHART SCHOOL",43,11,93,75,30,98,33,11,67,56,22,89,.,.,.,.,.,.
"'123807",53,28,84,51,23,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,42,22,71,45,23,81,15,6,45,36,24,70,42,22,74,45,22,80,38,23,68,48,25,86,51,27,82,50,25,86,-1,-1,-1,-1,-1,-1,52,27,83,49,21,85,47,20,76,41,21,76,51,27,81,48,21,84,33,17,50,17,0,50,-1,-1,-1,-1,-1,-1,"BOB HOPE SCHOOL",47,26,74,48,23,84,31,12,64,38,24,74,44,11,89,44,22,67
"'123905",49,26,77,53,18,82,63,38,88,88,50,100,71,50,88,63,46,96,.,.,.,.,.,.,53,27,83,65,37,88,24,8,56,44,12,80,45,20,81,57,26,87,51,24,84,68,39,91,47,23,81,61,31,86,-1,-1,-1,-1,-1,-1,43,19,74,47,13,79,55,31,82,62,35,86,32,13,66,41,15,77,26,11,59,37,20,69,58,29,86,70,44,90,"NEDERLAND ISD",57,29,84,68,41,90,36,20,79,52,23,80,86,43,93,86,36,100
"'123907",32,13,61,33,15,67,.,.,.,.,.,.,53,26,89,58,37,84,.,.,.,.,.,.,26,10,54,31,15,63,18,5,46,26,13,56,26,11,51,29,13,62,22,9,50,36,17,64,31,13,58,32,13,66,20,10,45,30,15,60,32,14,61,32,13,67,30,12,58,28,13,62,30,12,58,33,15,63,22,3,41,17,3,38,30,20,60,60,40,90,"PORT ARTHUR ISD",27,11,56,32,16,64,21,8,49,26,10,58,19,6,31,25,6,56
"'123908",27,9,51,40,22,76,60,0,80,80,80,100,61,44,89,72,33,94,.,.,.,.,.,.,42,15,75,57,32,87,29,14,71,43,29,79,32,10,65,39,20,79,34,10,73,55,31,88,33,10,66,44,25,81,.,.,.,.,.,.,21,0,44,33,21,72,50,20,77,59,34,85,22,4,49,34,23,75,30,7,50,30,9,59,45,15,79,63,35,89,"PORT NECHES-GROVES ISD",43,16,77,57,30,86,33,9,63,59,43,89,50,21,86,57,43,86
"'123910",23,9,50,24,8,55,18,6,47,38,24,56,66,31,86,68,43,82,-1,-1,-1,-1,-1,-1,19,8,42,29,14,53,11,4,30,22,10,46,15,6,36,25,10,49,15,7,39,31,14,55,25,12,54,33,14,60,-1,-1,-1,-1,-1,-1,20,7,48,21,8,53,22,9,44,28,13,51,24,10,48,29,12,55,21,6,29,18,6,32,34,12,64,53,27,70,"BEAUMONT ISD",20,8,42,30,14,54,14,5,38,24,10,47,7,0,50,36,14,64
"'123913",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32,21,58,58,21,79,17,17,50,50,17,83,45,27,73,73,27,91,31,31,62,62,31,85,60,20,80,80,20,100,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,33,0,50,50,0,67,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,25,25,50,50,25,63,"SABINE PASS ISD",36,21,50,57,21,79,20,20,80,60,20,80,.,.,.,.,.,.
"'123914",53,0,80,53,27,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,58,24,89,59,34,90,71,43,100,43,43,100,50,12,83,45,25,83,49,17,87,59,33,88,52,14,76,48,28,79,-1,-1,-1,-1,-1,-1,50,0,79,57,29,71,72,34,92,60,34,94,49,2,74,47,19,84,46,8,85,54,31,92,59,26,91,62,34,93,"HAMSHIRE-FANNETT ISD",62,27,88,61,33,91,41,9,91,50,36,86,83,17,100,50,33,100
"'124901",40,0,100,80,20,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,44,15,75,44,22,71,.,.,.,.,.,.,43,15,70,38,16,66,36,13,69,38,15,74,44,15,75,44,22,71,.,.,.,.,.,.,40,0,100,80,20,100,55,18,82,52,30,67,25,0,56,38,19,63,13,0,13,13,13,25,.,.,.,.,.,.,"JIM HOGG COUNTY ISD",42,17,74,44,21,70,67,0,83,50,33,83,-1,-1,-1,-1,-1,-1
"'125901",57,21,86,50,7,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,32,12,60,38,20,66,.,.,.,.,.,.,29,12,59,36,17,65,28,10,60,40,21,73,31,13,60,38,20,65,.,.,.,.,.,.,57,21,86,50,7,93,35,14,61,36,19,60,19,6,46,23,8,51,30,18,50,28,20,48,31,10,64,36,21,67,"ALICE ISD",30,12,60,37,19,65,41,14,63,41,25,67,40,20,40,40,20,60
"'125902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23,10,57,43,17,73,.,.,.,.,.,.,20,8,56,44,16,72,18,9,55,36,9,73,15,7,52,37,15,70,.,.,.,.,.,.,.,.,.,.,.,.,26,11,58,47,21,74,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"BEN BOLT-PALITO BLANCO ISD",29,14,67,57,24,81,11,0,33,11,0,56,.,.,.,.,.,.
"'125903",40,20,60,40,0,60,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,58,29,84,63,42,83,.,.,.,.,.,.,49,23,76,54,28,74,54,30,86,65,40,86,52,28,77,55,32,77,.,.,.,.,.,.,40,20,60,40,0,60,60,29,83,60,43,79,35,10,68,38,20,67,35,18,41,29,18,29,65,31,94,73,55,90,"ORANGE GROVE ISD",61,33,86,62,40,82,46,18,79,64,46,86,80,40,100,60,40,80
"'125905",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31,8,59,41,13,79,.,.,.,.,.,.,26,9,53,38,12,76,25,10,55,30,15,75,31,8,59,41,13,79,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,37,5,63,53,11,84,16,6,48,29,10,74,29,0,50,29,7,64,.,.,.,.,.,.,"PREMONT ISD",24,3,52,38,10,72,50,20,80,50,20,100,.,.,.,.,.,.
"'125906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22,0,56,67,33,78,.,.,.,.,.,.,14,0,43,57,29,71,20,0,80,80,20,80,22,0,56,67,33,78,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,"LA GLORIA ISD",25,0,63,75,38,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'126901",35,18,71,20,11,49,17,17,83,50,17,100,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,40,22,74,43,23,70,-1,-1,-1,-1,-1,-1,36,19,71,37,15,68,37,17,73,47,23,70,39,20,75,35,17,63,-1,-1,-1,-1,-1,-1,35,18,71,20,11,49,43,28,75,39,23,71,27,13,63,23,8,53,19,8,42,17,3,42,42,24,74,53,30,79,"ALVARADO ISD",37,18,73,41,21,68,47,33,77,50,27,78,-1,-1,-1,-1,-1,-1
"'126902",50,23,76,53,26,74,48,26,80,54,36,86,80,27,87,60,40,80,.,.,.,.,.,.,51,28,80,60,37,84,45,18,78,67,40,84,44,20,74,51,27,76,48,26,78,62,37,86,41,20,74,55,31,79,-1,-1,-1,-1,-1,-1,49,23,75,53,26,74,54,31,82,57,36,81,25,10,54,34,14,58,23,5,53,36,19,61,55,33,83,61,39,86,"BURLESON ISD",54,31,82,61,38,84,40,19,75,56,31,82,33,22,83,67,44,100
"'126903",22,8,61,21,11,59,37,26,74,58,26,89,-1,-1,-1,-1,-1,-1,29,14,50,29,7,57,33,12,68,41,20,73,24,0,53,29,6,47,29,9,64,37,16,69,28,11,63,42,22,72,27,9,67,37,16,67,-1,-1,-1,-1,-1,-1,22,8,62,20,11,59,37,13,72,40,19,74,18,6,56,22,10,57,19,3,39,24,6,54,40,14,71,46,25,79,"CLEBURNE ISD",33,11,67,39,19,72,34,16,71,50,25,77,38,13,81,50,25,81
"'126904",29,29,71,14,0,57,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,64,35,91,68,39,88,-1,-1,-1,-1,-1,-1,39,23,87,52,26,81,67,36,90,67,38,85,29,12,76,35,12,71,-1,-1,-1,-1,-1,-1,29,29,71,14,0,57,61,33,92,69,39,92,41,29,82,29,6,71,43,29,57,29,14,57,73,44,95,78,45,93,"GRANDVIEW ISD",67,38,92,63,40,87,57,26,87,78,35,91,-1,-1,-1,-1,-1,-1
"'126905",37,9,69,24,11,53,57,29,86,57,14,86,86,29,86,43,43,86,.,.,.,.,.,.,60,29,84,54,34,81,22,0,78,33,11,78,46,18,77,41,22,72,53,22,80,56,36,79,48,20,76,42,25,68,-1,-1,-1,-1,-1,-1,38,9,67,23,12,52,66,35,87,53,33,83,35,7,68,23,9,62,30,14,57,30,14,51,67,35,89,62,41,88,"JOSHUA ISD",62,31,86,56,35,83,56,26,79,50,34,78,62,38,85,54,15,85
"'126906",13,0,75,13,13,75,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,63,13,100,63,25,75,47,18,82,62,38,84,-1,-1,-1,-1,-1,-1,42,14,75,53,25,81,54,23,77,77,42,92,32,11,74,53,42,89,.,.,.,.,.,.,13,0,75,13,13,75,41,14,86,48,34,76,10,0,62,29,14,67,25,13,50,50,38,50,52,22,83,74,39,83,"KEENE ISD",44,17,78,66,39,83,57,21,93,50,36,86,-1,-1,-1,-1,-1,-1
"'126907",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,34,11,64,39,26,74,.,.,.,.,.,.,29,7,58,40,27,80,35,7,65,51,33,86,31,0,69,31,25,88,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,32,16,61,23,16,58,15,3,33,9,3,55,17,8,58,25,17,67,35,13,62,42,27,71,"RIO VISTA ISD",34,9,64,43,26,74,33,15,63,33,26,74,-1,-1,-1,-1,-1,-1
"'126908",30,7,59,32,13,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,25,6,55,37,14,66,25,0,38,38,13,88,25,6,55,37,14,66,21,4,49,31,13,68,27,6,52,31,13,59,.,.,.,.,.,.,30,7,59,32,13,64,29,9,61,43,16,65,28,6,58,33,13,64,22,6,33,28,6,39,24,9,62,51,16,76,"VENUS ISD",24,7,51,34,13,65,31,3,72,47,19,72,-1,-1,-1,-1,-1,-1
"'126911",43,17,78,43,4,74,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,43,16,78,52,26,81,-1,-1,-1,-1,-1,-1,34,9,71,35,12,72,40,12,75,57,29,86,46,21,71,48,15,77,-1,-1,-1,-1,-1,-1,41,14,77,41,5,73,45,21,83,48,22,76,27,8,66,36,10,71,17,9,35,26,4,61,42,14,81,56,31,82,"GODLEY ISD",43,18,78,55,25,82,42,11,79,45,28,79,33,17,100,33,17,50
"'127901",.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,32,11,68,51,21,77,.,.,.,.,.,.,29,10,66,46,15,76,22,7,67,44,11,70,32,12,68,56,21,79,.,.,.,.,.,.,.,.,.,.,.,.,40,13,70,57,30,83,23,8,56,33,10,67,17,17,17,17,17,33,29,5,71,43,19,76,"ANSON ISD",27,7,61,51,17,71,44,19,88,50,31,94,-1,-1,-1,-1,-1,-1
"'127903",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,46,19,81,46,27,73,-1,-1,-1,-1,-1,-1,47,18,76,41,12,65,55,27,82,45,27,64,43,14,86,43,21,64,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,40,13,80,47,27,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,30,70,60,40,90,"HAMLIN COLLEGIATE ISD",39,17,83,33,11,67,63,25,75,75,63,88,-1,-1,-1,-1,-1,-1
"'127904",.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,44,15,70,48,24,74,-1,-1,-1,-1,-1,-1,17,0,54,29,17,54,40,10,75,60,25,85,29,0,71,43,29,86,.,.,.,.,.,.,.,.,.,.,.,.,47,18,68,41,24,68,29,6,53,29,18,62,20,0,40,20,7,47,44,16,69,47,22,71,"HAWLEY ISD",45,18,70,50,28,73,43,7,71,43,14,79,-1,-1,-1,-1,-1,-1
"'127905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"LUEDERS-AVOCA ISD",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.
"'127906",.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,48,12,83,69,38,86,-1,-1,-1,-1,-1,-1,40,10,80,60,27,83,43,13,83,74,35,91,35,5,75,60,35,85,.,.,.,.,.,.,.,.,.,.,.,.,53,11,84,63,42,79,27,0,82,50,14,82,20,0,60,0,0,20,65,24,88,76,47,88,"STAMFORD ISD",56,16,88,75,44,88,20,0,70,50,20,80,-1,-1,-1,-1,-1,-1
"'128901",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,37,17,72,50,28,87,-1,-1,-1,-1,-1,-1,31,14,65,45,22,86,39,13,65,58,32,90,34,13,68,47,23,85,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,34,21,79,41,24,83,11,8,56,28,11,78,22,22,33,33,22,67,60,40,100,80,60,90,"KARNES CITY ISD",33,15,72,50,30,89,67,33,67,50,17,67,40,20,60,40,40,80
"'128902",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31,8,72,50,11,78,.,.,.,.,.,.,31,12,62,50,12,69,26,16,79,53,11,79,34,9,72,53,13,81,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,35,0,65,47,12,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"KENEDY ISD",30,10,77,50,10,80,33,0,50,50,17,67,-1,-1,-1,-1,-1,-1
"'128903",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,9,9,9,36,.,.,.,.,.,.,0,0,0,0,0,22,-1,-1,-1,-1,-1,-1,0,0,0,0,0,30,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,43,0,0,0,0,0,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"RUNGE ISD",0,0,10,10,10,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'128904",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,72,38,93,72,48,100,.,.,.,.,.,.,56,44,89,67,44,100,73,36,100,64,55,100,43,29,86,86,43,100,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,72,39,89,78,44,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,82,41,95,68,50,100,"FALLS CITY ISD",76,38,95,76,48,100,63,38,88,63,50,100,-1,-1,-1,-1,-1,-1
"'129901",10,3,30,19,13,43,40,27,53,47,20,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,15,55,40,22,69,26,17,53,44,23,71,22,7,49,32,17,60,27,12,53,40,22,69,25,8,49,33,17,61,-1,-1,-1,-1,-1,-1,9,1,30,18,12,43,34,17,56,40,22,69,19,6,41,28,14,58,15,8,29,21,8,44,42,20,63,46,26,77,"CRANDALL ISD",37,18,59,43,26,70,22,11,49,36,16,66,56,11,78,67,11,89
"'129902",35,15,74,42,22,73,44,19,69,59,34,75,73,55,95,77,59,100,-1,-1,-1,-1,-1,-1,42,21,71,51,31,77,26,13,55,39,22,66,30,14,59,38,22,65,39,20,71,55,32,79,37,15,71,45,23,74,-1,-1,-1,-1,-1,-1,31,12,72,37,18,71,44,23,72,48,30,75,23,10,52,29,13,59,33,13,52,35,17,57,60,34,87,67,45,89,"FORNEY ISD",49,25,78,58,36,83,31,17,61,42,23,68,27,5,68,50,23,73
"'129903",29,15,71,45,22,78,40,10,80,70,30,90,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,40,19,72,55,31,82,14,0,57,43,14,100,32,13,68,50,23,79,35,16,67,59,33,86,37,16,70,51,26,78,.,.,.,.,.,.,28,13,70,45,23,77,45,22,77,50,29,77,28,13,69,45,22,77,18,11,32,27,11,55,46,25,73,59,38,84,"KAUFMAN ISD",41,21,72,55,31,83,32,10,70,54,30,76,53,13,73,67,33,100
"'129904",46,13,63,50,8,67,40,0,100,80,40,80,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,35,12,65,44,19,73,-1,-1,-1,-1,-1,-1,33,7,53,40,3,60,30,9,57,39,21,70,41,15,68,49,12,71,.,.,.,.,.,.,38,10,57,43,5,62,40,15,71,49,18,75,39,9,57,39,4,61,33,8,33,29,17,46,32,12,62,41,23,74,"KEMP ISD",32,10,64,47,24,71,41,15,65,39,11,76,-1,-1,-1,-1,-1,-1
"'129905",38,19,90,43,19,71,45,27,82,55,36,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,22,83,54,31,80,0,0,60,0,0,80,49,20,83,52,29,78,45,19,82,53,27,75,47,16,86,57,29,78,-1,-1,-1,-1,-1,-1,38,19,90,43,19,71,57,25,83,55,35,83,35,9,70,34,14,62,26,14,51,34,23,54,56,25,83,56,33,81,"MABANK ISD",53,24,83,56,34,81,47,16,80,47,20,76,20,20,100,60,20,80
"'129906",16,9,47,28,10,60,50,25,75,42,25,75,.,.,.,.,.,.,.,.,.,.,.,.,30,14,59,39,19,70,24,10,47,36,17,61,28,13,56,36,14,68,25,10,54,42,23,70,25,11,56,35,16,68,.,.,.,.,.,.,16,9,46,28,10,60,35,17,63,37,16,70,16,7,44,26,10,56,14,2,31,14,2,50,44,21,72,52,27,79,"TERRELL ISD",32,16,60,42,22,69,25,7,56,29,11,74,27,9,73,18,9,91
"'129910",14,0,71,29,0,86,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,41,9,70,47,21,81,-1,-1,-1,-1,-1,-1,33,7,59,37,15,78,40,9,69,54,26,89,19,0,50,25,6,81,.,.,.,.,.,.,14,0,71,29,0,86,43,9,71,40,17,74,12,0,42,15,6,67,23,15,54,15,0,46,48,12,76,54,28,80,"SCURRY-ROSSER ISD",49,11,79,53,26,81,18,0,41,29,6,82,-1,-1,-1,-1,-1,-1
"'130801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"MEADOWLAND CHARTER DISTRICT",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'130901",59,41,73,50,25,73,55,27,73,50,36,68,89,78,89,89,89,89,-1,-1,-1,-1,-1,-1,61,36,84,70,45,89,50,38,63,50,38,75,38,16,63,44,25,69,58,31,83,70,48,88,50,28,77,60,37,84,-1,-1,-1,-1,-1,-1,59,41,73,50,25,73,65,41,86,69,41,89,41,26,62,39,21,71,36,20,55,40,24,65,67,40,89,76,49,92,"BOERNE ISD",61,36,85,70,44,90,63,35,83,69,47,86,69,38,85,62,31,100
"'130902",38,15,69,15,8,69,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32,15,60,38,15,75,.,.,.,.,.,.,12,8,38,19,4,62,38,23,65,50,23,85,27,13,53,23,10,70,.,.,.,.,.,.,38,15,69,15,8,69,26,7,56,26,7,67,18,9,48,18,6,67,17,0,42,8,0,50,39,17,70,57,22,83,"COMFORT ISD",28,12,58,30,9,72,50,30,70,70,40,90,-1,-1,-1,-1,-1,-1
"'131001",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10,10,40,30,10,60,.,.,.,.,.,.,0,0,38,25,0,50,0,0,40,40,0,80,0,0,38,25,0,50,.,.,.,.,.,.,.,.,.,.,.,.,20,20,40,20,20,40,13,13,38,25,13,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"KENEDY COUNTY WIDE CSD",10,10,40,30,10,60,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1
"'132902",.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,53,20,93,80,33,100,.,.,.,.,.,.,43,14,86,71,29,100,50,0,83,50,17,100,60,20,80,80,20,100,.,.,.,.,.,.,.,.,.,.,.,.,56,33,100,100,44,100,38,0,88,75,13,100,-1,-1,-1,-1,-1,-1,44,22,100,78,33,100,"JAYTON-GIRARD ISD",45,27,91,82,36,100,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
