DISTRICT,DD004AMA1222R,DD004AMA1322R,DD004AMA1S22R,DD004ARE1222R,DD004ARE1322R,DD004ARE1S22R,DD204AMA1222R,DD204AMA1322R,DD204AMA1S22R,DD204ARE1222R,DD204ARE1322R,DD204ARE1S22R,DD304AMA1222R,DD304AMA1322R,DD304AMA1S22R,DD304ARE1222R,DD304ARE1322R,DD304ARE1S22R,DD404AMA1222R,DD404AMA1322R,DD404AMA1S22R,DD404ARE1222R,DD404ARE1322R,DD404ARE1S22R,DDA04AMA1222R,DDA04AMA1322R,DDA04AMA1S22R,DDA04ARE1222R,DDA04ARE1322R,DDA04ARE1S22R,DDB04AMA1222R,DDB04AMA1322R,DDB04AMA1S22R,DDB04ARE1222R,DDB04ARE1322R,DDB04ARE1S22R,DDE04AMA1222R,DDE04AMA1322R,DDE04AMA1S22R,DDE04ARE1222R,DDE04ARE1322R,DDE04ARE1S22R,DDF04AMA1222R,DDF04AMA1322R,DDF04AMA1S22R,DDF04ARE1222R,DDF04ARE1322R,DDF04ARE1S22R,DDH04AMA1222R,DDH04AMA1322R,DDH04AMA1S22R,DDH04ARE1222R,DDH04ARE1322R,DDH04ARE1S22R,DDI04AMA1222R,DDI04AMA1322R,DDI04AMA1S22R,DDI04ARE1222R,DDI04ARE1322R,DDI04ARE1S22R,DDL04AMA1222R,DDL04AMA1322R,DDL04AMA1S22R,DDL04ARE1222R,DDL04ARE1322R,DDL04ARE1S22R,DDM04AMA1222R,DDM04AMA1322R,DDM04AMA1S22R,DDM04ARE1222R,DDM04ARE1322R,DDM04ARE1S22R,DDR04AMA1222R,DDR04AMA1322R,DDR04AMA1S22R,DDR04ARE1222R,DDR04ARE1322R,DDR04ARE1S22R,DDS04AMA1222R,DDS04AMA1322R,DDS04AMA1S22R,DDS04ARE1222R,DDS04ARE1322R,DDS04ARE1S22R,DDW04AMA1222R,DDW04AMA1322R,DDW04AMA1S22R,DDW04ARE1222R,DDW04ARE1322R,DDW04ARE1S22R,DISTNAME,DNC04AMA1222R,DNC04AMA1322R,DNC04AMA1S22R,DNC04ARE1222R,DNC04ARE1322R,DNC04ARE1S22R,DNM04AMA1222R,DNM04AMA1322R,DNM04AMA1S22R,DNM04ARE1222R,DNM04ARE1322R,DNM04ARE1S22R,DNS04AMA1222R,DNS04AMA1322R,DNS04AMA1S22R,DNS04ARE1222R,DNS04ARE1322R,DNS04ARE1S22R
"'122902",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,"VALENTINE ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"'123803",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,11,6,0,44,0,0,12,6,0,41,0,0,12,6,0,47,0,0,0,0,0,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,20,10,0,40,0,0,0,0,0,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"TEKOA ACADEMY OF ACCELERATED STUDIES STEM SCHOOL",0,0,8,0,0,46,0,0,20,20,0,40,-1,-1,-1,-1,-1,-1
"'123805",20,9,51,40,20,74,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,28,9,57,47,30,75,43,14,57,57,43,71,28,10,56,48,30,76,33,13,63,58,33,83,27,9,58,47,29,78,.,.,.,.,.,.,20,9,51,40,20,74,24,7,52,38,28,69,16,7,50,41,25,70,0,0,0,0,0,25,-1,-1,-1,-1,-1,-1,"EHRHART SCHOOL",26,7,55,40,31,76,36,18,64,73,27,73,-1,-1,-1,-1,-1,-1
"'123807",58,32,78,54,35,77,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,47,25,70,50,31,75,14,9,50,36,23,73,49,26,72,52,32,75,50,27,71,50,32,84,56,31,76,51,34,75,-1,-1,-1,-1,-1,-1,54,31,76,49,31,75,44,25,67,50,31,67,53,31,75,49,31,74,13,0,25,25,0,25,.,.,.,.,.,.,"BOB HOPE SCHOOL",57,30,78,59,39,81,37,21,62,40,23,69,-1,-1,-1,-1,-1,-1
"'123905",52,27,79,58,38,81,60,50,90,80,20,90,74,66,95,79,50,89,.,.,.,.,.,.,72,44,94,73,36,90,70,37,87,60,30,83,66,36,91,66,26,85,70,39,93,77,39,90,61,25,89,70,27,87,-1,-1,-1,-1,-1,-1,49,24,78,56,33,80,75,48,95,70,34,90,55,24,86,60,26,81,49,16,76,47,10,67,80,51,98,75,40,93,"NEDERLAND ISD",73,47,95,76,37,91,69,35,91,64,35,86,83,33,100,58,8,92
"'123907",36,19,68,37,14,69,.,.,.,.,.,.,65,50,85,55,30,90,.,.,.,.,.,.,30,16,62,40,17,69,26,11,56,40,15,68,28,15,60,40,16,70,23,11,60,40,17,71,30,15,63,40,17,69,36,29,57,21,7,50,33,16,65,34,12,65,36,19,63,40,16,68,29,14,61,34,12,65,25,8,39,30,7,52,33,25,67,50,17,75,"PORT ARTHUR ISD",32,16,61,40,17,69,26,14,64,41,14,70,35,24,76,29,6,71
"'123908",28,14,70,46,16,88,54,38,62,69,38,85,33,19,71,81,38,100,.,.,.,.,.,.,45,18,71,61,28,86,18,0,55,25,17,50,28,11,59,47,18,79,43,14,70,64,32,87,38,12,66,49,14,85,.,.,.,.,.,.,13,3,61,32,8,84,46,22,73,58,25,84,16,4,53,36,8,77,29,9,44,33,13,58,50,21,76,67,35,87,"PORT NECHES-GROVES ISD",47,20,75,62,28,87,37,14,61,57,28,81,44,6,75,50,19,88
"'123910",24,9,47,28,10,55,25,13,46,42,13,46,75,50,89,61,46,79,.,.,.,.,.,.,23,10,44,35,15,59,15,6,35,29,11,54,19,6,39,29,11,55,21,8,41,35,15,64,26,9,49,36,14,62,-1,-1,-1,-1,-1,-1,21,6,44,25,6,52,25,12,46,34,14,55,24,8,43,32,13,54,27,8,37,32,9,40,50,30,79,63,39,85,"BEAUMONT ISD",23,10,44,34,14,59,22,12,43,36,17,59,23,14,32,27,23,50
"'123913",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24,5,76,67,19,86,17,0,67,67,33,100,0,0,56,67,11,78,33,11,78,67,33,78,43,14,86,71,0,100,.,.,.,.,.,.,.,.,.,.,.,.,17,0,75,67,8,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,0,75,63,25,63,"SABINE PASS ISD",25,0,69,69,25,81,20,20,100,60,0,100,-1,-1,-1,-1,-1,-1
"'123914",0,0,29,29,0,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,49,25,79,56,29,82,31,13,69,31,6,69,31,11,65,35,13,76,42,23,70,49,24,83,28,20,56,48,20,84,.,.,.,.,.,.,0,0,29,29,0,86,55,28,87,63,33,81,28,0,61,39,11,78,17,6,39,33,17,67,54,28,86,61,34,83,"HAMSHIRE-FANNETT ISD",47,22,78,54,27,82,57,37,80,63,37,83,22,22,56,56,11,78
"'124901",64,36,91,55,36,82,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,54,23,87,48,18,81,.,.,.,.,.,.,51,22,86,50,16,81,50,17,89,48,20,89,52,20,87,47,18,80,.,.,.,.,.,.,64,36,91,55,36,82,59,29,85,48,17,71,52,22,81,37,19,81,33,17,50,33,17,67,-1,-1,-1,-1,-1,-1,"JIM HOGG COUNTY ISD",51,23,87,46,17,80,75,25,92,58,25,83,-1,-1,-1,-1,-1,-1
"'125901",20,0,80,40,20,80,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,17,56,35,17,66,.,.,.,.,.,.,30,14,54,32,15,64,31,15,52,39,19,68,34,17,58,36,17,66,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,34,19,60,32,17,64,19,9,44,15,6,52,28,19,40,21,12,35,23,16,49,35,19,67,"ALICE ISD",32,16,55,33,15,65,36,19,62,49,30,68,-1,-1,-1,-1,-1,-1
"'125902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37,12,76,78,37,93,.,.,.,.,.,.,32,13,71,77,32,94,33,4,71,79,33,96,38,13,75,78,38,93,.,.,.,.,.,.,.,.,.,.,.,.,41,24,82,76,41,88,-1,-1,-1,-1,-1,-1,13,0,25,50,13,63,-1,-1,-1,-1,-1,-1,"BEN BOLT-PALITO BLANCO ISD",38,19,73,81,38,92,33,0,80,73,33,93,-1,-1,-1,-1,-1,-1
"'125903",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,62,36,81,58,27,74,.,.,.,.,.,.,55,30,75,52,23,67,66,39,85,61,32,85,59,31,78,50,19,71,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,60,33,77,56,23,67,19,4,35,15,8,27,15,0,25,20,10,20,66,39,84,68,34,79,"ORANGE GROVE ISD",65,43,83,63,28,76,52,13,74,43,22,70,-1,-1,-1,-1,-1,-1
"'125905",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21,3,47,35,13,55,.,.,.,.,.,.,18,3,44,31,11,53,6,0,19,18,0,41,21,3,47,35,13,55,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,32,5,68,48,22,65,12,0,39,29,9,49,0,0,0,0,0,40,.,.,.,.,.,.,"PREMONT ISD",13,0,38,21,8,46,36,7,64,56,19,69,-1,-1,-1,-1,-1,-1
"'125906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,0,46,62,31,92,.,.,.,.,.,.,0,0,38,38,0,88,13,0,25,38,13,88,8,0,46,62,31,92,.,.,.,.,.,.,.,.,.,.,.,.,0,0,80,100,60,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"LA GLORIA ISD",17,0,50,83,33,100,0,0,43,43,29,86,-1,-1,-1,-1,-1,-1
"'126901",22,6,57,18,10,42,20,0,60,40,0,60,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,26,11,62,34,15,59,33,0,83,17,0,83,21,8,56,26,9,54,23,7,58,38,14,62,23,8,60,27,9,51,-1,-1,-1,-1,-1,-1,22,6,56,18,10,41,28,14,66,31,15,56,16,4,50,16,7,45,16,3,39,16,6,35,29,17,65,44,23,68,"ALVARADO ISD",22,10,59,28,13,53,34,16,70,49,20,73,50,33,83,33,17,100
"'126902",45,30,71,59,25,76,40,19,77,60,33,83,75,42,100,83,50,100,-1,-1,-1,-1,-1,-1,47,25,79,61,32,84,28,15,73,55,18,85,36,18,68,50,22,76,40,19,77,62,33,86,42,23,72,56,26,80,40,0,80,80,0,80,44,29,71,58,24,76,53,31,80,61,31,83,22,10,59,36,11,67,29,11,51,34,13,55,51,27,83,64,35,86,"BURLESON ISD",50,27,81,63,33,85,39,20,75,58,28,82,46,16,89,51,27,89
"'126903",38,17,70,36,15,66,48,22,65,48,22,78,-1,-1,-1,-1,-1,-1,44,11,67,44,11,67,42,19,72,49,21,74,6,0,53,24,0,65,36,14,68,44,14,70,35,16,71,52,21,77,35,15,67,40,15,67,-1,-1,-1,-1,-1,-1,37,16,70,35,14,65,50,22,73,47,21,70,27,10,59,32,10,60,24,8,42,27,8,45,50,24,77,59,27,79,"CLEBURNE ISD",40,20,71,49,22,72,50,16,74,52,18,78,44,22,78,56,17,83
"'126904",22,22,78,22,0,89,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,68,43,91,68,32,92,-1,-1,-1,-1,-1,-1,50,29,82,50,12,94,55,33,81,55,29,90,53,32,89,53,21,95,.,.,.,.,.,.,22,22,78,22,0,89,78,51,98,78,35,93,28,10,69,24,0,76,42,5,68,42,11,74,72,45,91,72,33,91,"GRANDVIEW ISD",69,41,93,69,31,91,67,46,87,67,33,92,-1,-1,-1,-1,-1,-1
"'126905",53,21,81,40,16,68,78,33,100,56,33,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,30,82,59,29,80,38,13,63,50,19,69,45,21,75,45,20,72,56,27,81,67,30,85,52,20,80,53,26,76,-1,-1,-1,-1,-1,-1,52,20,80,39,14,68,57,33,82,51,28,75,27,9,61,32,11,59,22,7,41,21,9,48,60,37,83,63,30,83,"JOSHUA ISD",57,30,82,59,30,80,56,30,81,59,27,79,57,29,100,64,36,79
"'126906",20,5,65,30,10,80,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,15,8,62,8,0,62,28,5,67,47,25,83,-1,-1,-1,-1,-1,-1,24,2,67,43,17,79,27,3,67,47,23,87,27,5,59,50,27,91,.,.,.,.,.,.,20,5,65,30,10,80,29,6,68,47,26,79,14,3,57,29,11,71,27,9,36,45,27,45,35,0,83,65,35,83,"KEENE ISD",32,8,68,46,22,70,22,0,67,48,30,100,-1,-1,-1,-1,-1,-1
"'126907",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,48,27,85,56,23,77,.,.,.,.,.,.,42,29,79,46,17,67,38,19,69,50,19,73,43,14,71,57,14,57,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,58,35,100,62,27,81,15,0,69,31,12,54,14,0,57,29,7,50,49,29,87,56,24,80,"RIO VISTA ISD",56,37,93,59,26,74,40,16,76,52,20,80,.,.,.,.,.,.
"'126908",29,8,65,29,6,69,20,20,40,20,20,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,11,60,35,15,70,-1,-1,-1,-1,-1,-1,28,11,60,35,15,70,18,1,56,35,13,74,27,11,63,30,9,67,.,.,.,.,.,.,29,8,65,29,6,69,37,19,63,35,17,68,25,7,61,25,5,66,14,5,36,9,0,41,33,12,55,45,24,73,"VENUS ISD",32,11,67,36,17,72,22,11,46,33,11,67,40,20,80,60,20,100
"'126911",32,15,50,24,12,65,33,17,83,17,17,83,.,.,.,.,.,.,.,.,.,.,.,.,44,23,73,40,21,77,-1,-1,-1,-1,-1,-1,31,15,63,29,9,68,40,15,67,38,22,76,39,19,69,32,18,77,-1,-1,-1,-1,-1,-1,32,15,50,24,12,65,47,31,78,42,20,77,28,8,52,19,7,58,13,8,29,8,4,46,47,25,75,46,24,76,"GODLEY ISD",47,23,75,37,19,79,38,22,69,46,25,72,50,33,50,33,33,83
"'127901",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,26,7,58,42,14,68,-1,-1,-1,-1,-1,-1,3,0,42,29,3,55,19,4,54,50,12,69,19,3,53,38,3,66,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,32,10,61,35,16,68,9,0,41,24,9,53,33,0,33,33,0,33,38,13,67,50,29,75,"ANSON ISD",31,8,53,50,17,75,19,5,67,29,10,57,-1,-1,-1,-1,-1,-1
"'127903",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,25,5,50,40,10,55,-1,-1,-1,-1,-1,-1,24,0,41,35,6,47,11,0,33,22,11,44,20,0,40,40,10,50,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,36,9,64,55,9,64,14,0,43,29,0,43,-1,-1,-1,-1,-1,-1,20,0,60,40,0,60,"HAMLIN COLLEGIATE ISD",24,6,47,35,6,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'127904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,29,9,49,38,15,71,.,.,.,.,.,.,22,6,44,22,13,59,20,10,35,40,10,80,33,0,56,33,22,67,.,.,.,.,.,.,.,.,.,.,.,.,34,9,57,37,17,66,15,5,40,23,5,65,0,0,27,13,0,47,29,11,47,40,13,73,"HAWLEY ISD",34,11,51,43,20,71,20,5,45,30,5,70,-1,-1,-1,-1,-1,-1
"'127905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,20,100,60,0,100,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,40,20,100,60,0,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"LUEDERS-AVOCA ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"'127906",20,20,80,20,20,80,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,33,17,70,48,17,80,20,0,20,20,20,40,28,9,63,44,16,78,23,14,55,45,23,68,20,10,60,25,0,80,.,.,.,.,.,.,20,20,80,20,20,80,42,21,83,50,13,92,17,9,52,30,13,74,0,0,43,29,14,43,56,38,88,81,31,88,"STAMFORD ISD",25,11,64,46,14,75,44,28,78,50,22,89,-1,-1,-1,-1,-1,-1
"'128901",14,14,14,14,14,57,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,36,22,57,30,14,63,.,.,.,.,.,.,32,20,46,24,14,59,32,23,55,25,13,63,26,13,47,19,7,57,.,.,.,.,.,.,0,0,0,0,0,50,39,22,59,34,15,63,13,10,30,15,5,45,25,25,42,33,25,50,61,50,83,61,33,78,"KARNES CITY ISD",37,22,56,25,11,62,33,22,61,44,22,67,-1,-1,-1,-1,-1,-1
"'128902",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,28,4,76,48,26,80,-1,-1,-1,-1,-1,-1,21,0,72,38,14,79,24,4,76,44,24,88,29,2,76,50,26,83,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,33,5,76,52,29,71,33,0,50,33,17,67,20,0,40,0,0,40,-1,-1,-1,-1,-1,-1,"KENEDY ISD",32,6,82,56,26,85,17,0,58,25,25,67,-1,-1,-1,-1,-1,-1
"'128903",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20,10,20,20,10,50,.,.,.,.,.,.,11,0,11,11,0,44,33,17,33,33,17,83,11,0,11,11,0,44,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,0,0,0,14,0,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"RUNGE ISD",33,17,33,17,17,50,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"'128904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,79,44,94,79,47,100,.,.,.,.,.,.,57,29,86,71,14,100,77,32,91,77,45,100,71,43,86,71,14,100,.,.,.,.,.,.,.,.,.,.,.,.,83,67,100,83,50,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,81,44,96,81,56,100,"FALLS CITY ISD",79,54,96,79,46,100,80,20,90,80,50,100,-1,-1,-1,-1,-1,-1
"'129901",30,16,63,32,11,64,50,30,80,80,40,95,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,40,21,70,49,25,76,37,16,70,41,21,69,29,15,63,42,18,69,39,16,69,50,23,78,31,17,66,41,17,71,-1,-1,-1,-1,-1,-1,26,12,61,28,9,62,41,27,71,48,26,74,19,9,52,30,11,61,22,13,45,28,13,60,52,28,72,60,34,84,"CRANDALL ISD",40,21,72,50,28,78,40,21,68,48,21,73,38,15,69,31,31,85
"'129902",49,30,74,58,31,81,35,23,68,58,29,74,76,44,92,88,48,92,-1,-1,-1,-1,-1,-1,46,28,71,59,32,80,26,14,51,42,20,61,28,14,56,42,20,69,42,25,71,62,35,83,43,23,75,54,29,86,-1,-1,-1,-1,-1,-1,44,25,70,52,24,79,49,30,72,55,29,76,22,11,48,32,13,59,26,17,43,32,15,55,62,41,84,74,45,90,"FORNEY ISD",55,35,80,64,38,85,36,20,62,52,27,74,52,36,73,56,28,75
"'129903",39,19,69,48,21,67,13,13,50,25,0,63,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,45,24,74,50,25,77,25,13,75,38,13,63,40,21,73,48,21,75,46,22,75,57,30,81,38,17,67,49,21,73,-1,-1,-1,-1,-1,-1,38,18,69,48,20,66,44,26,74,44,21,73,35,19,66,45,22,71,24,12,45,20,10,55,59,36,85,55,34,84,"KAUFMAN ISD",47,26,76,52,25,77,39,20,70,44,24,76,50,30,90,40,40,60
"'129904",36,23,73,55,18,73,50,33,83,67,33,83,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,48,23,78,57,25,81,.,.,.,.,.,.,27,14,68,41,9,68,42,19,81,56,26,88,41,25,77,57,27,80,.,.,.,.,.,.,30,15,70,50,10,70,51,26,76,58,25,76,26,11,67,48,15,70,30,15,44,33,11,52,52,22,78,56,23,81,"KEMP ISD",49,24,76,55,31,77,46,22,83,61,15,88,75,25,100,75,50,88
"'129905",37,19,74,44,7,63,83,50,100,75,33,92,67,50,67,67,0,67,.,.,.,.,.,.,55,33,83,56,23,82,20,20,60,60,20,80,52,30,80,53,20,81,52,29,84,58,28,83,51,29,83,55,14,72,-1,-1,-1,-1,-1,-1,37,19,74,44,7,63,59,36,82,53,18,81,36,13,69,36,9,67,34,10,54,26,10,54,56,33,84,55,26,85,"MABANK ISD",57,34,86,59,28,85,51,29,78,49,13,76,17,17,83,50,17,67
"'129906",27,9,58,38,11,59,31,13,50,38,19,50,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,29,12,58,39,15,65,20,8,51,22,8,57,27,12,56,38,13,63,23,9,56,44,15,72,31,12,59,42,14,65,.,.,.,.,.,.,27,10,57,36,10,58,35,16,60,34,15,58,18,7,47,25,8,55,26,2,37,21,7,42,28,15,60,43,19,74,"TERRELL ISD",31,13,59,42,17,68,24,10,56,33,11,61,31,8,46,31,15,77
"'129910",43,43,86,57,14,71,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,61,25,89,63,25,83,-1,-1,-1,-1,-1,-1,43,21,86,54,14,75,59,21,85,74,29,85,46,38,100,62,15,85,.,.,.,.,.,.,20,20,80,40,0,60,62,30,92,54,22,81,11,5,68,21,0,47,40,20,60,40,0,50,64,24,85,65,29,84,"SCURRY-ROSSER ISD",67,26,91,67,33,89,41,24,82,53,0,65,-1,-1,-1,-1,-1,-1
"'130801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"MEADOWLAND CHARTER DISTRICT",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'130901",36,21,51,49,15,60,45,20,75,35,20,80,82,65,88,82,29,82,.,.,.,.,.,.,58,35,82,69,39,86,57,43,86,86,43,86,35,22,62,53,25,70,51,30,81,72,42,90,44,21,71,57,29,77,.,.,.,.,.,.,32,16,48,45,14,57,64,40,84,66,37,83,26,13,53,38,13,62,31,17,57,38,16,64,65,42,88,76,45,91,"BOERNE ISD",56,35,81,67,39,85,61,36,85,73,39,88,60,47,80,73,27,93
"'130902",25,8,67,58,17,67,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,29,12,60,45,18,62,.,.,.,.,.,.,21,9,50,38,15,50,20,9,63,60,17,77,22,8,46,43,14,51,.,.,.,.,.,.,27,9,64,55,18,64,36,14,57,33,19,50,14,5,38,31,10,45,16,11,26,16,11,26,36,15,72,49,23,72,"COMFORT ISD",29,14,59,49,20,65,27,8,62,38,15,58,-1,-1,-1,-1,-1,-1
"'131001",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,64,18,82,55,18,91,.,.,.,.,.,.,50,17,83,50,33,100,-1,-1,-1,-1,-1,-1,60,20,80,50,20,90,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,86,29,100,57,0,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"KENEDY COUNTY WIDE CSD",67,17,83,33,17,100,60,20,80,80,20,80,-1,-1,-1,-1,-1,-1
"'132902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50,17,75,83,25,100,.,.,.,.,.,.,43,0,57,71,14,100,40,20,80,100,40,100,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,57,14,71,71,14,100,20,0,40,60,0,100,-1,-1,-1,-1,-1,-1,40,20,70,90,20,100,"JAYTON-GIRARD ISD",38,25,75,88,25,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'133901",9,0,82,27,0,82,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,27,8,77,35,8,81,.,.,.,.,.,.,19,6,69,25,0,81,19,6,75,25,0,81,13,0,80,20,0,80,.,.,.,.,.,.,0,0,71,14,0,71,40,10,80,50,20,80,8,8,75,17,0,67,-1,-1,-1,-1,-1,-1,45,18,73,55,18,82,"CENTER POINT ISD",20,0,87,27,0,87,36,18,64,45,18,73,.,.,.,.,.,.
"'133902",50,33,83,83,17,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,45,32,77,64,32,82,.,.,.,.,.,.,45,36,73,73,18,82,60,50,90,80,50,100,42,33,67,75,17,83,.,.,.,.,.,.,.,.,.,.,.,.,33,17,67,50,17,67,0,0,60,0,0,40,-1,-1,-1,-1,-1,-1,50,30,90,50,50,80,"HUNT ISD",42,26,74,58,26,79,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"'133903",41,22,68,49,22,76,67,17,100,67,0,83,100,100,100,100,33,100,.,.,.,.,.,.,48,28,78,65,29,87,20,20,40,60,20,80,39,20,70,55,20,82,46,25,81,69,32,91,33,15,70,54,18,81,.,.,.,.,.,.,33,17,64,42,11,72,50,31,75,61,25,82,27,12,57,41,13,71,33,18,51,42,15,60,63,39,87,77,42,92,"KERRVILLE ISD",47,27,77,65,29,88,52,29,82,67,28,84,86,43,86,71,43,86
"'133904",33,13,67,20,7,73,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,61,27,87,52,18,82,.,.,.,.,.,.,50,26,85,41,13,83,70,30,90,63,30,97,52,17,76,45,10,76,.,.,.,.,.,.,33,13,67,20,7,73,53,25,84,41,6,69,28,12,72,20,8,68,27,13,53,40,0,67,70,36,97,58,24,88,"INGRAM ISD",54,22,84,43,19,78,72,36,92,64,16,88,-1,-1,-1,-1,-1,-1
"'133905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,"DIVIDE ISD",.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
