DISTRICT,DD005AMA1222R,DD005AMA1322R,DD005AMA1S22R,DD005ARE1222R,DD005ARE1322R,DD005ARE1S22R,DD005ASC1222R,DD005ASC1322R,DD005ASC1S22R,DD205AMA1222R,DD205AMA1322R,DD205AMA1S22R,DD205ARE1222R,DD205ARE1322R,DD205ARE1S22R,DD205ASC1222R,DD205ASC1322R,DD205ASC1S22R,DD305AMA1222R,DD305AMA1322R,DD305AMA1S22R,DD305ARE1222R,DD305ARE1322R,DD305ARE1S22R,DD305ASC1222R,DD305ASC1322R,DD305ASC1S22R,DD405AMA1222R,DD405AMA1322R,DD405AMA1S22R,DD405ARE1222R,DD405ARE1322R,DD405ARE1S22R,DD405ASC1222R,DD405ASC1322R,DD405ASC1S22R,DDA05AMA1222R,DDA05AMA1322R,DDA05AMA1S22R,DDA05ARE1222R,DDA05ARE1322R,DDA05ARE1S22R,DDA05ASC1222R,DDA05ASC1322R,DDA05ASC1S22R,DDB05AMA1222R,DDB05AMA1322R,DDB05AMA1S22R,DDB05ARE1222R,DDB05ARE1322R,DDB05ARE1S22R,DDB05ASC1222R,DDB05ASC1322R,DDB05ASC1S22R,DDE05AMA1222R,DDE05AMA1322R,DDE05AMA1S22R,DDE05ARE1222R,DDE05ARE1322R,DDE05ARE1S22R,DDE05ASC1222R,DDE05ASC1322R,DDE05ASC1S22R,DDF05AMA1222R,DDF05AMA1322R,DDF05AMA1S22R,DDF05ARE1222R,DDF05ARE1322R,DDF05ARE1S22R,DDF05ASC1222R,DDF05ASC1322R,DDF05ASC1S22R,DDH05AMA1222R,DDH05AMA1322R,DDH05AMA1S22R,DDH05ARE1222R,DDH05ARE1322R,DDH05ARE1S22R,DDH05ASC1222R,DDH05ASC1322R,DDH05ASC1S22R,DDI05AMA1222R,DDI05AMA1322R,DDI05AMA1S22R,DDI05ARE1222R,DDI05ARE1322R,DDI05ARE1S22R,DDI05ASC1222R,DDI05ASC1322R,DDI05ASC1S22R,DDL05AMA1222R,DDL05AMA1322R,DDL05AMA1S22R,DDL05ARE1222R,DDL05ARE1322R,DDL05ARE1S22R,DDL05ASC1222R,DDL05ASC1322R,DDL05ASC1S22R,DDM05AMA1222R,DDM05AMA1322R,DDM05AMA1S22R,DDM05ARE1222R,DDM05ARE1322R,DDM05ARE1S22R,DDM05ASC1222R,DDM05ASC1322R,DDM05ASC1S22R,DDR05AMA1222R,DDR05AMA1322R,DDR05AMA1S22R,DDR05ARE1222R,DDR05ARE1322R,DDR05ARE1S22R,DDR05ASC1222R,DDR05ASC1322R,DDR05ASC1S22R,DDS05AMA1222R,DDS05AMA1322R,DDS05AMA1S22R,DDS05ARE1222R,DDS05ARE1322R,DDS05ARE1S22R,DDS05ASC1222R,DDS05ASC1322R,DDS05ASC1S22R,DDW05AMA1222R,DDW05AMA1322R,DDW05AMA1S22R,DDW05ARE1222R,DDW05ARE1322R,DDW05ARE1S22R,DDW05ASC1222R,DDW05ASC1322R,DDW05ASC1S22R,DISTNAME,DNC05AMA1222R,DNC05AMA1322R,DNC05AMA1S22R,DNC05ARE1222R,DNC05ARE1322R,DNC05ARE1S22R,DNC05ASC1222R,DNC05ASC1322R,DNC05ASC1S22R,DNM05AMA1222R,DNM05AMA1322R,DNM05AMA1S22R,DNM05ARE1222R,DNM05ARE1322R,DNM05ARE1S22R,DNM05ASC1222R,DNM05ASC1322R,DNM05ASC1S22R,DNS05AMA1222R,DNS05AMA1322R,DNS05AMA1S22R,DNS05ARE1222R,DNS05ARE1322R,DNS05ARE1S22R,DNS05ASC1222R,DNS05ASC1322R,DNS05ASC1S22R
"'146902",40,21,76,47,33,76,30,11,55,42,8,58,42,17,58,17,0,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,40,15,74,46,27,78,36,13,65,39,4,79,57,21,86,29,11,68,35,15,72,44,25,75,32,11,59,40,13,75,49,28,80,32,12,61,42,18,76,48,32,79,33,12,59,.,.,.,.,.,.,.,.,.,38,21,75,44,31,74,29,12,53,40,17,74,44,26,77,40,13,68,29,9,67,32,16,70,22,6,52,13,5,33,10,3,43,14,2,30,37,15,72,43,22,78,43,15,72,"DAYTON ISD",43,17,77,48,27,77,37,13,68,33,11,68,43,26,80,35,12,57,55,27,64,64,36,91,55,27,82
"'146903",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,92,60,100,92,56,96,68,24,100,.,.,.,.,.,.,.,.,.,60,60,100,80,20,80,80,0,100,100,54,100,92,38,100,69,23,100,78,44,100,78,33,89,44,11,100,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,67,100,92,75,92,67,25,100,86,71,100,71,43,86,57,0,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,69,100,100,69,100,81,31,100,"DEVERS ISD",94,71,100,88,65,94,59,18,100,88,38,100,100,38,100,88,38,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'146904",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,18,81,52,28,73,35,14,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,15,79,46,21,71,29,8,69,39,14,86,53,28,75,33,11,69,36,7,100,43,21,79,36,0,79,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,20,78,51,29,71,37,16,73,22,4,70,30,8,56,14,6,56,28,6,56,28,22,44,28,22,56,40,19,76,53,28,71,34,15,69,"HARDIN ISD",43,22,84,55,29,76,38,16,78,33,7,74,44,26,67,30,11,59,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'146905",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10,0,37,17,3,43,7,0,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,0,30,13,0,35,4,0,26,13,0,31,6,0,44,0,0,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,0,43,29,7,43,14,0,36,11,0,36,14,0,39,4,0,29,0,0,11,11,0,22,11,0,11,4,0,30,13,0,35,4,0,22,"HULL-DAISETTA ISD",6,0,39,11,0,39,6,0,28,17,0,33,25,8,50,8,0,33,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'146906",29,16,84,47,33,82,20,7,62,13,13,50,38,25,75,25,0,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,34,16,82,58,35,85,31,13,71,37,26,74,68,37,84,21,16,58,24,12,76,50,29,80,20,5,64,33,13,82,61,39,89,25,10,63,35,15,91,56,35,85,24,9,68,.,.,.,.,.,.,.,.,.,21,9,85,33,18,76,12,3,52,35,20,82,56,31,82,36,15,79,19,7,74,43,16,79,13,3,60,12,0,53,35,0,41,12,0,47,34,12,78,60,34,88,42,16,80,"LIBERTY ISD",33,17,81,58,36,83,30,11,72,40,13,83,58,29,94,32,19,68,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'146907",33,0,83,17,0,50,17,17,50,50,17,83,67,50,67,67,50,67,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,51,29,90,52,27,81,37,18,71,.,.,.,.,.,.,.,.,.,39,20,88,39,20,73,25,13,61,45,27,89,55,24,82,33,13,64,47,13,93,33,13,67,27,7,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,83,17,0,50,17,17,50,57,31,91,50,29,81,40,23,79,15,0,79,13,0,67,15,3,44,26,7,70,22,7,56,23,12,58,52,32,90,54,26,85,36,18,73,"TARKINGTON ISD",49,26,89,55,24,83,36,18,70,57,35,92,46,32,78,39,17,75,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'147901",29,0,71,57,14,71,29,0,86,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,12,84,64,28,92,52,24,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,5,81,57,14,90,48,19,95,38,6,88,69,38,94,50,13,94,36,0,86,57,14,86,43,7,93,.,.,.,.,.,.,.,.,.,29,0,71,57,14,71,29,0,86,44,22,78,56,11,89,56,44,100,25,0,75,50,13,75,25,0,88,0,0,80,40,20,60,40,40,80,50,30,80,80,50,100,70,50,100,"COOLIDGE ISD",47,11,89,68,32,89,58,21,95,17,17,67,50,17,100,33,33,100,.,.,.,.,.,.,.,.,.
"'147902",8,8,75,25,8,67,25,0,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,34,8,59,37,18,69,33,11,61,10,0,20,10,0,20,0,0,10,25,1,53,27,7,60,23,8,52,30,6,55,32,26,68,28,6,51,20,3,67,37,17,73,27,3,63,.,.,.,.,.,.,.,.,.,0,0,67,0,0,56,11,0,44,38,10,62,41,11,69,38,15,69,22,1,48,23,7,60,22,7,51,35,5,45,20,5,40,35,20,50,45,12,64,41,20,74,42,17,68,"GROESBECK ISD",33,9,60,35,18,66,31,9,61,39,7,57,43,18,75,39,18,61,40,0,60,20,0,60,20,0,80
"'147903",35,12,65,27,19,77,8,0,38,11,0,22,33,22,56,22,0,33,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,6,46,37,18,66,12,3,33,6,3,28,25,13,44,9,3,22,11,3,42,32,15,61,9,1,27,9,2,49,42,20,71,9,0,25,27,10,60,46,23,77,12,2,37,.,.,.,.,.,.,.,.,.,35,12,65,27,19,77,8,0,38,25,10,44,32,17,61,15,5,41,10,3,35,25,11,59,3,0,22,14,5,19,19,5,29,14,5,19,15,5,55,35,15,80,15,5,45,"MEXIA ISD",18,8,49,36,22,68,13,2,35,14,0,36,41,5,55,9,5,27,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'148901",81,50,94,75,38,100,56,19,69,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,88,54,96,85,50,100,50,27,73,.,.,.,.,.,.,.,.,.,86,55,95,82,50,100,50,23,77,73,36,91,82,45,100,36,9,55,87,52,96,83,52,100,48,22,74,.,.,.,.,.,.,.,.,.,83,33,83,50,17,100,33,0,67,100,67,100,87,53,100,60,40,87,75,25,92,67,17,100,25,0,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"BOOKER ISD",88,54,96,88,50,100,50,25,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'148902",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22,11,56,11,11,56,22,22,33,.,.,.,.,.,.,.,.,.,17,17,33,17,17,33,17,17,33,20,20,60,20,20,60,20,20,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,14,43,14,14,43,14,14,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,0,67,0,0,67,17,17,33,"FOLLETT ISD",20,0,60,0,0,60,20,20,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.
"'148905",0,0,0,20,0,60,0,0,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13,0,25,25,0,63,0,0,25,.,.,.,.,.,.,.,.,.,14,0,29,14,0,57,0,0,29,17,0,33,33,0,67,0,0,17,14,0,14,29,0,57,0,0,29,.,.,.,.,.,.,.,.,.,0,0,0,20,0,60,0,0,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,0,25,25,0,63,0,0,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"DARROUZETT ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,20,20,0,60,0,0,20,.,.,.,.,.,.,.,.,.
"'149901",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,65,35,89,81,57,91,65,39,84,.,.,.,.,.,.,.,.,.,48,28,83,79,41,90,59,28,83,63,28,90,75,50,88,55,30,78,49,23,84,74,49,86,51,28,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,44,88,88,65,94,76,50,91,42,17,81,69,33,86,42,19,69,31,8,46,46,8,62,54,8,62,87,50,97,90,67,97,83,53,93,"GEORGE WEST ISD",71,38,89,84,61,93,61,39,82,44,28,89,72,44,83,78,39,89,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'149902",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,68,30,95,59,41,89,57,27,97,.,.,.,.,.,.,.,.,.,64,21,93,54,32,89,54,21,96,73,20,87,67,40,93,47,13,100,64,18,100,59,36,91,55,23,95,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,33,100,52,38,86,62,33,95,50,20,80,70,30,100,40,30,100,50,20,90,50,10,70,30,30,90,71,43,86,57,43,86,57,29,100,"THREE RIVERS ISD",76,28,96,64,44,92,56,24,96,50,33,92,50,33,83,58,33,100,.,.,.,.,.,.,.,.,.
"'150901",16,0,60,44,12,64,24,8,48,20,0,60,40,20,60,20,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,36,15,68,39,19,69,39,15,63,.,.,.,.,.,.,.,.,.,30,10,67,38,15,66,35,9,58,30,11,63,38,14,65,30,6,57,23,5,63,40,10,60,30,8,50,.,.,.,.,.,.,.,.,.,16,0,60,44,12,64,24,8,48,42,19,73,40,24,73,48,22,69,12,0,57,25,6,61,19,3,48,9,0,36,18,0,27,23,9,36,44,21,71,39,24,74,45,19,69,"LLANO ISD",33,12,64,36,17,69,37,13,65,41,22,76,46,24,70,43,17,59,14,14,57,14,0,43,29,0,43
"'152504",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,89,44,100,89,78,100,100,22,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,50,100,83,67,100,100,33,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,80,20,100,100,80,100,100,0,100,"TEXAS TECH UNIVERSITY K-12",.,.,.,.,.,.,.,.,.,89,44,100,89,78,100,100,22,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'152802",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,43,100,93,57,100,57,21,100,100,46,100,92,54,100,62,23,100,100,42,100,92,50,100,58,25,100,100,43,100,100,86,100,71,29,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,43,100,86,29,100,43,14,100,100,25,100,100,50,100,63,13,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,"RISE ACADEMY",100,43,100,86,43,100,43,14,100,100,43,100,100,71,100,71,29,100,.,.,.,.,.,.,.,.,.
"'152803",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"TRIUMPH PUBLIC HIGH SCHOOLS-LUBBOCK",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'152806",.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,0,0,39,29,24,76,18,6,53,.,.,.,.,.,.,.,.,.,0,0,33,27,27,73,18,9,45,0,0,38,25,25,63,25,13,63,0,0,20,20,20,100,20,20,80,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,40,33,22,89,11,0,44,0,0,38,27,20,73,13,7,53,0,0,18,20,20,60,20,0,40,0,0,56,33,22,67,11,0,44,"BETTY M CONDRA SCHOOL FOR EDUCATION INNOVATION",.,.,.,.,.,.,.,.,.,0,0,39,29,24,76,18,6,53,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'152901",46,20,79,45,23,76,31,8,56,61,22,94,69,42,92,47,17,81,88,71,100,92,79,100,75,54,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,27,81,57,36,82,38,17,66,35,15,71,43,24,73,22,10,52,42,20,76,48,28,77,29,12,58,48,23,80,61,40,84,32,14,63,46,22,77,52,30,79,31,12,61,86,43,100,100,86,100,100,57,100,44,17,78,43,21,75,28,6,54,53,30,81,53,33,79,43,20,69,35,13,73,39,18,71,21,6,51,26,10,56,28,12,53,19,10,37,69,42,93,75,55,92,60,33,82,"LUBBOCK ISD",53,29,82,58,37,82,39,19,67,42,18,74,53,33,78,31,11,61,57,24,78,57,28,76,33,15,65
"'152902",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63,30,91,65,30,84,23,5,58,.,.,.,.,.,.,.,.,.,53,25,91,63,31,81,22,3,59,65,26,87,61,30,87,22,4,52,41,23,82,55,36,77,23,5,45,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,35,95,70,30,80,25,5,65,42,8,85,50,23,73,12,0,35,17,0,100,17,17,17,0,0,33,86,38,100,76,24,90,24,5,71,"NEW DEAL ISD",73,37,90,70,27,87,30,7,67,38,15,92,54,38,77,8,0,38,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'152903",0,0,40,40,20,40,0,0,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,42,17,73,52,18,79,27,8,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,18,66,45,16,74,19,5,50,39,11,67,53,14,81,19,6,47,37,12,65,46,10,75,17,4,52,.,.,.,.,.,.,.,.,.,0,0,40,40,20,40,0,0,20,44,22,78,51,22,78,34,10,61,28,9,64,38,14,72,14,2,41,50,7,50,43,0,71,50,21,50,50,20,85,60,30,85,50,15,65,"SLATON ISD",40,13,73,53,16,80,29,7,55,45,27,73,50,23,77,23,9,55,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'152906",63,47,84,42,26,79,47,11,74,57,14,100,71,57,100,57,14,71,80,80,100,70,40,100,60,30,90,.,.,.,.,.,.,.,.,.,67,40,90,68,46,90,52,25,81,55,45,82,64,45,82,27,18,55,51,24,81,54,30,81,35,16,70,67,41,93,73,47,92,49,23,80,54,24,82,50,29,81,35,14,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,22,67,22,22,56,33,0,56,67,40,87,63,45,88,54,27,82,37,16,74,42,20,73,26,7,57,35,19,58,34,14,55,32,14,43,76,50,95,80,58,96,63,32,90,"LUBBOCK-COOPER ISD",71,43,92,70,48,92,53,25,83,59,35,86,64,42,87,49,24,77,81,44,100,69,38,88,63,25,94
"'152907",62,35,91,62,35,88,47,15,85,80,48,88,84,60,92,80,52,84,69,56,88,75,50,88,75,50,88,.,.,.,.,.,.,.,.,.,65,40,91,72,49,90,62,34,87,44,30,85,52,26,74,48,26,70,53,28,86,61,37,85,52,23,81,64,41,91,78,54,93,60,31,88,57,27,88,63,39,88,49,22,84,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,31,91,59,34,88,44,13,84,66,40,91,65,44,87,64,36,87,33,12,80,45,21,76,31,6,71,29,17,69,38,22,60,34,14,59,74,55,96,82,61,95,76,46,93,"FRENSHIP ISD",66,42,91,73,51,91,62,36,88,64,38,91,69,43,89,62,29,86,72,44,96,84,44,96,72,52,88
"'152908",40,0,80,60,0,100,0,0,80,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,35,19,62,39,17,65,22,10,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,15,57,35,15,65,17,7,48,33,17,63,37,20,73,17,7,50,21,7,50,40,14,67,10,2,43,.,.,.,.,.,.,.,.,.,40,0,80,60,0,100,0,0,80,36,21,62,41,15,59,26,13,56,30,13,59,33,11,62,16,8,49,0,0,38,8,0,38,0,0,8,60,40,84,40,24,68,44,24,72,"ROOSEVELT ISD",41,26,65,39,17,63,26,9,61,22,4,57,39,17,70,13,13,39,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'152909",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,91,57,100,84,58,97,84,54,97,.,.,.,.,.,.,.,.,.,87,58,100,71,45,92,71,42,92,86,53,100,78,55,96,73,39,96,83,49,100,71,51,91,66,37,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,95,60,100,88,60,98,93,67,98,76,42,100,68,29,92,63,29,92,58,17,100,42,8,75,58,25,92,95,60,100,89,59,100,92,62,100,"SHALLOWATER ISD",93,57,100,81,58,98,84,52,99,87,57,100,90,57,97,83,60,93,.,.,.,.,.,.,.,.,.
"'152910",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,70,33,98,59,43,81,41,13,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,9,95,23,9,59,18,0,45,67,36,97,61,45,85,39,9,67,54,21,96,46,32,64,29,4,57,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,30,100,57,40,77,43,17,77,41,5,100,32,23,64,9,0,45,22,0,89,22,0,56,11,0,33,85,42,100,67,48,94,52,18,82,"IDALOU ISD",76,36,100,67,52,83,45,14,76,57,29,95,43,24,76,33,10,62,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'153903",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,68,21,100,79,42,95,63,11,95,.,.,.,.,.,.,.,.,.,70,20,100,70,40,90,40,0,90,57,29,100,86,43,100,43,0,86,89,22,100,78,44,89,44,0,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,75,17,100,75,42,92,75,17,100,43,0,100,71,14,86,29,0,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,20,100,80,40,100,80,20,90,"O'DONNELL ISD",63,19,100,75,38,94,56,13,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'153904",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,53,28,89,53,28,69,47,22,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,9,83,35,22,52,26,17,48,44,22,83,56,33,72,39,17,61,33,10,90,33,14,57,29,14,48,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,61,33,94,50,22,67,56,28,72,25,8,83,25,0,33,17,8,33,20,0,80,0,0,20,0,0,0,92,62,100,85,46,92,85,38,100,"TAHOKA ISD",45,24,86,52,28,66,41,21,66,86,43,100,57,29,86,71,29,71,.,.,.,.,.,.,.,.,.
"'153905",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,88,69,97,84,59,97,69,34,100,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,89,44,89,89,67,100,33,11,100,100,57,100,57,43,86,57,29,100,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,87,78,100,83,57,96,83,43,100,75,38,88,75,25,100,50,13,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,88,75,96,96,67,100,75,38,100,"NEW HOME ISD",95,74,95,79,47,95,68,16,100,77,62,100,92,77,100,69,62,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'153907",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50,20,100,50,40,100,30,10,90,.,.,.,.,.,.,.,.,.,50,25,100,50,38,100,25,0,100,50,17,100,67,50,100,33,17,83,57,29,100,43,43,100,14,0,86,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"WILSON ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,50,0,100,50,33,100,50,17,100,.,.,.,.,.,.,.,.,.
"'154901",80,35,93,70,33,93,38,13,75,86,29,100,86,43,100,43,14,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,74,39,94,74,41,90,49,24,82,55,23,91,59,36,68,18,5,64,69,31,93,68,33,86,39,15,77,74,38,94,74,39,90,45,16,78,71,30,89,70,32,93,39,14,77,.,.,.,.,.,.,.,.,.,69,19,88,62,15,88,19,0,65,74,41,94,74,44,90,54,32,88,50,16,84,45,13,77,18,2,64,53,6,82,47,6,65,53,0,53,81,53,98,81,50,94,69,39,94,"MADISONVILLE CISD",77,41,96,75,42,88,47,23,84,59,30,85,67,37,96,59,26,74,-1,-1,-1,-1,-1,-1,-1,-1,-1
