DISTRICT,DD006AMA1221R,DD006AMA1321R,DD006AMA1S21R,DD006ARE1221R,DD006ARE1321R,DD006ARE1S21R,DD206AMA1221R,DD206AMA1321R,DD206AMA1S21R,DD206ARE1221R,DD206ARE1321R,DD206ARE1S21R,DD306AMA1221R,DD306AMA1321R,DD306AMA1S21R,DD306ARE1221R,DD306ARE1321R,DD306ARE1S21R,DD406AMA1221R,DD406AMA1321R,DD406AMA1S21R,DD406ARE1221R,DD406ARE1321R,DD406ARE1S21R,DDA06AMA1221R,DDA06AMA1321R,DDA06AMA1S21R,DDA06ARE1221R,DDA06ARE1321R,DDA06ARE1S21R,DDB06AMA1221R,DDB06AMA1321R,DDB06AMA1S21R,DDB06ARE1221R,DDB06ARE1321R,DDB06ARE1S21R,DDE06AMA1221R,DDE06AMA1321R,DDE06AMA1S21R,DDE06ARE1221R,DDE06ARE1321R,DDE06ARE1S21R,DDF06AMA1221R,DDF06AMA1321R,DDF06AMA1S21R,DDF06ARE1221R,DDF06ARE1321R,DDF06ARE1S21R,DDH06AMA1221R,DDH06AMA1321R,DDH06AMA1S21R,DDH06ARE1221R,DDH06ARE1321R,DDH06ARE1S21R,DDI06AMA1221R,DDI06AMA1321R,DDI06AMA1S21R,DDI06ARE1221R,DDI06ARE1321R,DDI06ARE1S21R,DDL06AMA1221R,DDL06AMA1321R,DDL06AMA1S21R,DDL06ARE1221R,DDL06ARE1321R,DDL06ARE1S21R,DDM06AMA1221R,DDM06AMA1321R,DDM06AMA1S21R,DDM06ARE1221R,DDM06ARE1321R,DDM06ARE1S21R,DDR06AMA1221R,DDR06AMA1321R,DDR06AMA1S21R,DDR06ARE1221R,DDR06ARE1321R,DDR06ARE1S21R,DDS06AMA1221R,DDS06AMA1321R,DDS06AMA1S21R,DDS06ARE1221R,DDS06ARE1321R,DDS06ARE1S21R,DDW06AMA1221R,DDW06AMA1321R,DDW06AMA1S21R,DDW06ARE1221R,DDW06ARE1321R,DDW06ARE1S21R,DISTNAME,DNC06AMA1221R,DNC06AMA1321R,DNC06AMA1S21R,DNC06ARE1221R,DNC06ARE1321R,DNC06ARE1S21R,DNM06AMA1221R,DNM06AMA1321R,DNM06AMA1S21R,DNM06ARE1221R,DNM06ARE1321R,DNM06ARE1S21R,DNS06AMA1221R,DNS06AMA1321R,DNS06AMA1S21R,DNS06ARE1221R,DNS06ARE1321R,DNS06ARE1S21R
"'220916",46,20,78,29,12,67,60,33,85,43,23,82,82,58,95,59,37,90,48,10,70,29,6,61,54,26,82,41,21,76,39,16,73,33,15,67,46,18,76,32,14,69,52,24,83,44,24,81,47,17,80,34,16,72,-1,-1,-1,-1,-1,-1,35,9,71,15,3,56,55,28,80,38,18,71,32,10,68,19,6,58,26,10,53,17,7,41,64,35,87,50,28,83,"HURST-EULESS-BEDFORD ISD",56,28,83,44,24,78,48,21,78,33,14,69,56,33,69,36,14,72
"'220917",16,3,46,13,5,45,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,20,6,51,20,7,51,0,0,80,40,0,80,20,5,51,18,5,50,19,6,53,24,9,60,20,5,50,18,6,51,-1,-1,-1,-1,-1,-1,12,1,40,9,3,39,22,5,50,16,4,41,11,1,42,10,3,41,9,6,25,13,2,15,23,17,57,27,13,43,"CASTLEBERRY ISD",22,8,54,24,8,55,14,0,46,12,3,41,-1,-1,-1,-1,-1,-1
"'220918",28,8,64,23,10,50,38,13,74,40,17,68,54,22,74,41,21,68,-1,-1,-1,-1,-1,-1,33,12,68,32,13,61,21,6,59,30,11,55,24,7,58,26,10,52,29,9,66,33,13,64,27,9,65,25,8,56,-1,-1,-1,-1,-1,-1,24,7,61,18,7,44,37,15,69,30,13,58,14,3,48,12,4,40,14,6,30,14,5,23,42,16,73,38,17,68,"EAGLE MT-SAGINAW ISD",35,13,70,33,14,63,31,10,65,29,11,59,38,8,50,23,5,55
"'220919",-1,-1,-1,-1,-1,-1,84,58,95,77,53,93,96,75,100,91,70,99,.,.,.,.,.,.,82,53,93,75,50,93,50,25,63,62,31,85,80,40,80,83,17,100,82,49,95,80,54,96,76,38,93,69,41,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,82,58,92,70,46,90,30,11,65,32,20,59,46,26,65,37,20,55,79,48,92,69,43,91,"CARROLL ISD",81,54,93,74,49,94,86,52,94,76,50,91,87,53,93,81,45,90
"'220920",53,13,79,30,16,71,44,30,70,41,26,56,80,60,90,60,50,80,.,.,.,.,.,.,41,17,73,33,15,68,11,7,54,14,11,39,33,9,65,24,9,61,39,13,72,35,17,75,41,10,72,30,12,68,-1,-1,-1,-1,-1,-1,49,12,77,26,14,68,43,20,73,31,13,61,25,5,59,15,7,50,26,6,54,16,2,38,44,23,76,37,16,73,"WHITE SETTLEMENT ISD",44,20,76,38,17,73,36,10,66,24,11,57,56,0,81,44,19,69
"'221801",30,10,60,20,10,58,60,29,81,56,33,81,68,40,91,68,37,93,-1,-1,-1,-1,-1,-1,40,16,73,38,19,72,25,7,60,27,9,60,29,8,63,28,11,60,36,13,68,38,18,71,31,9,66,27,12,63,-1,-1,-1,-1,-1,-1,27,7,57,17,9,53,44,18,77,38,19,72,22,6,54,20,7,54,18,7,43,14,5,34,46,18,79,43,22,78,"TEXAS COLLEGE PREPARATORY ACADEMIE",40,16,74,40,20,72,40,15,72,37,18,71,51,21,85,41,23,82
"'221901",28,9,62,18,4,46,45,24,66,26,13,49,55,27,82,27,9,73,-1,-1,-1,-1,-1,-1,33,11,65,23,9,52,24,5,50,13,4,43,25,7,58,14,5,42,28,10,63,22,9,55,25,7,59,17,6,45,-1,-1,-1,-1,-1,-1,18,3,52,10,3,35,37,13,67,24,9,49,15,4,49,9,3,31,21,9,37,18,9,27,44,17,76,33,13,63,"ABILENE ISD",35,12,66,24,9,53,26,7,61,17,8,47,29,18,59,29,24,59
"'221904",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,31,7,75,29,8,52,.,.,.,.,.,.,21,5,69,21,3,42,26,3,74,29,5,53,32,5,74,37,5,63,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,38,14,76,29,11,50,11,4,63,15,4,30,33,17,50,25,8,25,31,9,76,27,9,48,"MERKEL ISD",36,7,76,37,10,56,24,8,72,16,4,44,-1,-1,-1,-1,-1,-1
"'221905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22,0,33,22,0,33,-1,-1,-1,-1,-1,-1,14,0,29,14,0,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,33,0,33,33,0,33,0,0,20,0,0,20,-1,-1,-1,-1,-1,-1,14,0,29,14,0,29,"TRENT ISD",20,0,40,20,0,40,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"'221911",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,49,16,84,55,23,84,-1,-1,-1,-1,-1,-1,35,8,65,44,16,76,44,11,81,55,22,86,29,10,76,52,19,71,.,.,.,.,.,.,.,.,.,.,.,.,54,20,88,54,24,81,22,0,52,41,5,50,18,0,36,18,9,27,54,17,87,55,24,87,"JIM NED CISD",57,19,87,59,29,87,37,11,81,49,13,79,-1,-1,-1,-1,-1,-1
"'221912",43,43,100,57,14,71,80,55,95,70,35,90,75,63,100,38,25,88,-1,-1,-1,-1,-1,-1,58,29,92,49,27,83,47,18,88,39,22,83,51,17,92,44,25,80,55,22,91,45,25,81,60,19,88,44,25,80,-1,-1,-1,-1,-1,-1,43,43,100,57,14,71,62,35,92,54,28,85,23,5,72,11,3,47,19,6,59,16,6,38,56,30,93,51,27,84,"WYLIE ISD",59,33,90,53,28,84,57,22,94,43,25,81,88,50,100,50,13,75
"'222901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50,30,80,30,10,70,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,50,33,67,33,17,67,33,33,67,33,17,50,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,0,0,60,0,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"TERRELL COUNTY ISD",50,25,75,25,0,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'223901",23,8,46,8,0,54,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20,4,47,21,7,49,-1,-1,-1,-1,-1,-1,14,3,41,12,4,42,17,3,46,25,10,47,19,4,45,19,7,46,.,.,.,.,.,.,17,8,42,0,0,50,22,5,48,16,3,50,8,2,29,6,0,33,11,0,22,17,0,28,20,7,60,27,7,67,"BROWNFIELD ISD",16,3,42,19,5,46,38,10,71,29,14,62,.,.,.,.,.,.
"'223902",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,21,5,53,11,5,47,.,.,.,.,.,.,14,0,43,7,0,43,8,8,50,17,8,42,25,0,50,0,0,33,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,43,0,57,0,0,57,0,0,38,0,0,38,-1,-1,-1,-1,-1,-1,17,17,67,33,17,83,"MEADOW ISD",29,7,64,14,7,50,0,0,20,0,0,40,-1,-1,-1,-1,-1,-1
"'223904",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,41,22,81,30,22,74,.,.,.,.,.,.,42,21,74,21,16,68,23,23,85,38,31,77,31,6,75,19,19,75,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,57,21,79,21,14,71,23,8,62,8,8,54,-1,-1,-1,-1,-1,-1,55,45,91,45,27,73,"WELLMAN-UNION CISD",39,22,87,30,26,74,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"'224901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29,0,64,29,14,64,.,.,.,.,.,.,29,0,57,29,0,43,50,0,50,50,33,67,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,13,0,75,13,0,63,20,0,60,20,0,40,.,.,.,.,.,.,31,0,62,31,15,62,"THROCKMORTON COLLEGIATE ISD",22,0,56,22,11,56,40,0,80,40,20,80,.,.,.,.,.,.
"'224902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,56,0,100,22,0,67,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,60,0,100,20,0,80,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,57,0,100,29,0,71,"WOODSON ISD",50,0,100,17,0,83,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"'225902",23,5,61,17,5,50,22,11,56,11,11,44,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,25,7,60,21,7,51,10,5,36,19,10,33,21,5,55,16,4,45,22,6,61,24,8,56,23,4,60,19,5,51,.,.,.,.,.,.,22,4,61,16,4,50,27,7,59,18,7,46,21,5,56,15,4,46,19,7,30,13,6,22,45,21,79,36,15,66,"MOUNT PLEASANT ISD",26,7,61,21,7,52,19,5,56,20,7,46,50,8,83,25,25,67
"'225906",21,5,63,21,5,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,35,8,82,32,9,67,-1,-1,-1,-1,-1,-1,26,6,77,23,6,65,26,7,81,40,10,74,20,7,73,23,3,60,-1,-1,-1,-1,-1,-1,13,0,53,13,7,40,44,8,83,22,8,58,14,0,62,19,5,43,-1,-1,-1,-1,-1,-1,45,10,90,40,14,74,"CHAPEL HILL ISD",41,10,86,36,10,69,15,0,70,20,5,60,-1,-1,-1,-1,-1,-1
"'225907",32,7,79,32,11,57,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,44,9,84,37,9,74,-1,-1,-1,-1,-1,-1,32,11,76,27,11,65,39,13,84,32,3,74,32,9,79,32,9,62,.,.,.,.,.,.,26,4,74,22,0,48,50,4,85,42,15,73,30,6,79,24,3,55,-1,-1,-1,-1,-1,-1,55,10,90,45,5,90,"HARTS BLUFF ISD",44,7,83,41,10,68,44,13,88,25,6,88,-1,-1,-1,-1,-1,-1
"'226801",13,0,47,20,7,47,29,14,71,57,14,86,60,60,100,60,40,80,-1,-1,-1,-1,-1,-1,31,10,66,35,12,65,23,10,74,43,13,63,22,8,66,27,6,61,32,11,67,41,13,72,28,7,62,27,8,59,-1,-1,-1,-1,-1,-1,14,0,43,21,7,43,29,9,65,29,11,59,10,3,49,16,4,44,21,7,29,21,7,29,38,14,66,43,17,74,"TEXAS LEADERSHIP PUBLIC SCHOOLS",34,9,66,37,14,64,27,11,65,31,10,66,14,0,57,29,14,43
"'226901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,49,22,83,41,17,76,.,.,.,.,.,.,43,14,71,14,0,57,57,29,100,57,36,93,50,10,70,20,10,50,.,.,.,.,.,.,.,.,.,.,.,.,44,19,74,33,7,67,-1,-1,-1,-1,-1,-1,20,20,20,20,20,20,48,26,87,48,19,84,"CHRISTOVAL ISD",50,27,82,36,14,73,47,16,84,47,21,79,-1,-1,-1,-1,-1,-1
"'226903",26,2,46,20,9,46,16,11,68,32,11,68,57,21,79,50,14,79,-1,-1,-1,-1,-1,-1,22,7,54,23,9,49,8,0,38,4,0,25,13,4,44,13,4,38,20,6,53,23,9,54,16,5,46,17,6,42,17,0,50,17,17,50,11,0,26,4,0,21,24,9,55,22,9,45,4,1,30,6,1,24,14,7,33,14,2,27,35,14,72,35,15,65,"SAN ANGELO ISD",21,7,53,22,9,47,27,8,61,25,9,56,15,5,45,15,5,45
"'226905",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15,0,70,19,0,63,-1,-1,-1,-1,-1,-1,0,0,75,8,0,50,6,0,75,19,0,69,0,0,70,0,0,40,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,27,0,64,18,0,55,6,0,56,0,0,38,-1,-1,-1,-1,-1,-1,27,0,73,27,0,80,"WATER VALLEY ISD",14,0,64,23,0,59,20,0,100,0,0,80,.,.,.,.,.,.
"'226906",.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,74,34,98,67,33,91,.,.,.,.,.,.,47,12,88,24,12,71,70,32,96,66,43,91,60,25,90,40,20,75,.,.,.,.,.,.,.,.,.,.,.,.,78,37,100,68,22,90,30,13,91,26,9,70,36,27,91,36,9,82,77,36,100,74,36,95,"WALL ISD",79,39,98,76,39,94,59,18,95,41,14,82,-1,-1,-1,-1,-1,-1
"'226907",0,0,33,0,0,17,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,20,3,61,18,2,51,.,.,.,.,.,.,15,4,51,15,2,47,23,3,62,18,0,54,16,4,62,16,2,50,.,.,.,.,.,.,0,0,33,0,0,17,17,4,60,19,4,48,7,2,44,5,0,31,8,0,31,15,4,23,24,3,59,24,3,56,"GRAPE CREEK ISD",23,3,61,20,2,51,12,4,62,15,4,50,0,0,50,17,0,50
"'226908",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14,9,27,32,14,55,.,.,.,.,.,.,22,11,22,33,22,56,9,9,36,27,9,45,13,13,25,25,13,63,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,18,9,18,36,18,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,7,29,36,14,50,"VERIBEST ISD",20,13,40,40,20,60,0,0,0,14,0,43,-1,-1,-1,-1,-1,-1
"'227506",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"UNIVERSITY OF TEXAS AT AUSTIN H S",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'227803",7,0,44,9,0,23,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7,0,38,7,0,25,-1,-1,-1,-1,-1,-1,7,0,37,7,0,25,3,0,47,13,0,32,6,0,39,8,0,23,.,.,.,.,.,.,5,0,41,7,0,19,11,0,32,3,0,19,6,0,36,8,0,23,6,0,22,6,0,12,-1,-1,-1,-1,-1,-1,"WAYSIDE SCHOOLS",9,0,39,12,0,23,4,0,38,0,0,28,.,.,.,.,.,.
"'227804",18,18,73,8,0,62,-1,-1,-1,-1,-1,-1,43,29,100,25,0,88,-1,-1,-1,-1,-1,-1,26,12,77,35,15,74,14,14,43,0,0,63,24,24,71,21,11,68,28,0,83,56,17,83,20,7,67,25,13,69,.,.,.,.,.,.,0,0,60,0,0,43,24,20,72,21,14,68,20,20,70,8,8,62,14,14,71,14,14,57,33,8,92,75,33,83,"NYOS CHARTER SCHOOL",31,12,77,36,18,82,18,12,76,33,11,61,-1,-1,-1,-1,-1,-1
"'227805",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,0,0,19,3,0,20,0,0,21,4,0,23,0,0,19,4,0,17,0,0,6,6,0,31,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,0,0,36,0,0,7,0,0,23,0,0,13,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,"TEXAS EMPOWERMENT ACADEMY",0,0,28,5,0,26,0,0,0,0,0,9,-1,-1,-1,-1,-1,-1
"'227806",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,80,60,100,40,20,100,.,.,.,.,.,.,.,.,.,.,.,.,80,60,100,40,20,100,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,"UNIVERSITY OF TEXAS UNIVERSITY CHA",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"'227814",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,86,43,100,86,43,100,.,.,.,.,.,.,70,30,96,61,26,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,27,93,67,27,93,50,17,83,50,17,83,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,50,38,100,50,25,88,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,78,33,100,56,22,89,"CHAPARRAL STAR ACADEMY",70,20,100,70,20,100,69,38,92,54,31,85,.,.,.,.,.,.
"'227816",23,3,56,12,3,40,-1,-1,-1,-1,-1,-1,50,25,82,43,25,71,.,.,.,.,.,.,23,6,58,18,7,49,23,3,60,28,14,62,20,3,53,11,5,42,18,5,56,18,9,52,14,2,50,9,2,39,.,.,.,.,.,.,20,3,52,8,2,36,29,8,60,17,6,45,20,3,52,10,3,40,18,11,29,14,7,32,54,15,77,33,11,67,"HARMONY SCIENCE ACADEMY (AUSTIN)",27,8,63,20,8,54,19,4,52,14,6,43,0,0,80,0,0,40
"'227817",13,0,81,25,0,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18,5,77,23,5,59,-1,-1,-1,-1,-1,-1,22,6,78,28,6,67,-1,-1,-1,-1,-1,-1,20,5,80,25,5,55,.,.,.,.,.,.,10,0,80,10,0,30,21,5,84,26,5,58,9,0,82,18,0,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"CEDARS INTERNATIONAL ACADEMY",24,6,76,29,6,65,0,0,80,0,0,40,-1,-1,-1,-1,-1,-1
"'227819",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"UNIVERSITY OF TEXAS ELEMENTARY CHA",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'227820",17,3,48,18,6,50,33,11,67,33,0,78,45,10,72,38,21,69,.,.,.,.,.,.,18,5,50,23,9,55,16,6,46,27,11,58,18,4,49,22,8,54,18,4,49,26,10,59,18,4,51,21,8,53,27,0,55,20,0,60,13,2,44,13,4,45,19,5,52,21,8,50,14,3,46,15,4,47,12,3,25,13,5,20,32,9,68,36,14,73,"KIPP TEXAS PUBLIC SCHOOLS",21,3,55,20,7,49,18,5,49,24,9,55,10,0,28,8,5,25
"'227821",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6,0,44,32,11,58,-1,-1,-1,-1,-1,-1,0,0,33,33,17,33,0,0,17,29,0,57,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,8,0,58,33,17,58,0,0,40,17,0,50,-1,-1,-1,-1,-1,-1,8,0,50,31,8,62,"AUSTIN DISCOVERY SCHOOL",0,0,63,44,11,67,10,0,30,20,10,50,.,.,.,.,.,.
"'227824",8,0,46,15,0,46,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20,0,55,34,17,66,-1,-1,-1,-1,-1,-1,17,0,56,32,16,68,11,0,63,42,26,79,17,0,54,31,17,67,.,.,.,.,.,.,8,0,46,15,0,46,29,0,48,27,9,55,6,0,38,13,0,50,17,0,33,0,0,50,-1,-1,-1,-1,-1,-1,"PROMESA PUBLIC SCHOOLS",-1,-1,-1,-1,-1,-1,21,0,55,33,18,67,-1,-1,-1,-1,-1,-1
"'227825",6,0,29,5,1,28,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,0,29,7,1,32,11,0,11,11,11,22,7,0,29,6,1,31,10,0,33,8,0,44,8,0,31,7,1,32,.,.,.,.,.,.,6,0,29,5,1,28,6,0,25,6,3,19,7,0,28,6,1,29,0,0,7,0,0,0,-1,-1,-1,-1,-1,-1,"AUSTIN ACHIEVE PUBLIC SCHOOLS",.,.,.,.,.,.,8,0,29,7,1,32,-1,-1,-1,-1,-1,-1
"'227826",0,0,29,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,25,0,55,11,11,42,-1,-1,-1,-1,-1,-1,8,0,33,0,0,18,22,0,44,11,11,44,15,0,38,0,0,23,.,.,.,.,.,.,0,0,29,0,0,0,27,0,64,10,10,40,0,0,38,0,0,0,0,0,0,0,0,0,40,0,80,20,20,80,"MONTESSORI FOR ALL",36,0,64,10,10,50,11,0,44,11,11,33,.,.,.,.,.,.
"'227827",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"THE EXCEL CENTER (FOR ADULTS)",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'227829",0,0,38,0,0,13,40,0,80,67,33,67,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,40,15,70,49,25,77,29,0,57,29,14,57,26,4,61,33,17,54,35,9,70,50,30,85,24,0,59,30,11,65,.,.,.,.,.,.,0,0,38,0,0,13,44,20,71,48,21,71,9,0,38,12,0,39,17,0,17,14,14,29,52,29,81,60,33,90,"VALOR PUBLIC SCHOOLS",.,.,.,.,.,.,40,15,70,49,25,77,-1,-1,-1,-1,-1,-1
"'227901",10,3,35,12,4,32,41,21,71,44,21,77,58,33,78,57,34,76,-1,-1,-1,-1,-1,-1,27,10,54,34,17,56,16,4,36,18,5,36,11,3,35,14,5,34,23,8,51,36,20,59,14,4,40,19,8,40,-1,-1,-1,-1,-1,-1,9,3,33,10,3,30,31,12,56,32,14,53,8,2,31,10,3,29,17,7,31,18,6,28,50,19,81,60,33,84,"AUSTIN ISD",29,11,57,36,18,58,22,8,45,28,14,49,32,11,59,31,11,57
"'227904",25,5,59,19,6,50,34,14,71,38,14,68,68,29,86,56,29,84,-1,-1,-1,-1,-1,-1,35,12,67,32,15,64,21,5,54,23,12,56,22,5,55,19,7,50,31,10,66,35,17,68,27,7,63,25,10,57,-1,-1,-1,-1,-1,-1,18,2,54,14,4,43,38,13,69,30,14,60,16,2,51,13,4,44,17,2,34,12,4,28,53,22,80,49,28,81,"PFLUGERVILLE ISD",39,14,72,35,18,68,25,6,58,25,10,55,41,23,91,43,9,74
"'227907",15,5,45,11,4,40,25,17,58,17,8,42,54,31,69,38,31,62,-1,-1,-1,-1,-1,-1,19,7,50,17,6,47,17,6,44,16,4,44,18,5,46,14,6,44,17,6,46,22,7,54,17,6,49,15,5,46,-1,-1,-1,-1,-1,-1,15,5,44,11,4,40,21,7,53,14,5,41,13,4,40,10,3,37,21,3,38,17,9,20,25,5,65,35,10,55,"MANOR ISD",20,7,52,18,7,49,18,6,46,16,5,43,-1,-1,-1,-1,-1,-1
"'227909",38,13,63,43,17,52,29,14,86,71,29,94,58,8,92,82,53,90,.,.,.,.,.,.,44,9,89,62,34,89,-1,-1,-1,14,14,86,47,6,88,48,14,76,47,7,92,65,38,92,37,11,87,55,28,82,.,.,.,.,.,.,11,0,44,23,15,23,41,10,85,59,31,86,36,2,70,32,5,61,32,5,68,27,6,52,46,7,89,60,33,91,"EANES ISD",40,9,88,63,34,91,53,7,89,58,36,86,-1,-1,-1,67,44,100
"'227910",17,6,45,13,3,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,18,5,45,15,5,38,11,0,44,19,4,46,18,5,44,14,5,38,19,5,44,19,7,43,18,5,45,14,5,36,.,.,.,.,.,.,16,5,43,12,3,32,18,5,46,12,3,34,14,4,40,9,2,31,9,2,24,10,5,16,28,6,39,22,11,56,"DEL VALLE ISD",19,5,49,14,5,41,16,7,37,16,6,30,22,0,56,6,0,18
"'227912",18,0,59,13,6,44,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,30,8,73,42,17,72,-1,-1,-1,-1,-1,-1,13,0,48,11,4,46,25,2,71,50,15,81,23,0,64,26,8,55,-1,-1,-1,.,.,.,9,0,36,0,0,10,36,16,76,32,20,61,4,0,31,4,0,30,11,0,33,11,11,22,36,15,78,55,25,86,"LAGO VISTA ISD",35,7,82,51,20,82,23,10,60,29,13,58,-1,-1,-1,-1,-1,-1
"'227913",30,12,64,19,9,38,71,26,95,51,35,92,89,67,98,73,47,98,-1,-1,-1,-1,-1,-1,62,31,89,52,31,80,73,55,82,64,45,73,35,17,61,27,13,47,56,26,86,52,31,79,39,13,75,35,19,60,-1,-1,-1,-1,-1,-1,17,4,55,13,5,27,68,35,92,52,31,81,27,8,62,13,7,41,29,15,53,27,15,41,65,33,92,55,33,84,"LAKE TRAVIS ISD",64,32,89,53,31,80,58,27,89,49,32,81,70,45,90,59,45,82
