DISTRICT,D20GI19R,D20GI20R,D20GW19R,D20GW20R,D23G419R,D23G420R,D23GG19R,D23GG20R,D2SGA19R,D2SGA20R,D30GI19R,D30GI20R,D30GW19R,D30GW20R,D33G419R,D33G420R,D33GG19R,D33GG20R,D3SGA19R,D3SGA20R,D40GI19R,D40GI20R,D40GW19R,D40GW20R,D43G419R,D43G420R,D43GG19R,D43GG20R,D4SGA19R,D4SGA20R,DA0GI19R,DA0GI20R,DA0GW19R,DA0GW20R,DA3G419R,DA3G420R,DA3GG19R,DA3GG20R,DASGA19R,DASGA20R,DB0GI19R,DB0GI20R,DB0GW19R,DB0GW20R,DB3G419R,DB3G420R,DB3GG19R,DB3GG20R,DBSGA19R,DBSGA20R,DE0GI19R,DE0GI20R,DE0GW19R,DE0GW20R,DE3G419R,DE3G420R,DE3GG19R,DE3GG20R,DESGA19R,DESGA20R,DF0GI19R,DF0GI20R,DF0GW19R,DF0GW20R,DF3G419R,DF3G420R,DF3GG19R,DF3GG20R,DFSGA19R,DFSGA20R,DH0GI19R,DH0GI20R,DH0GW19R,DH0GW20R,DH3G419R,DH3G420R,DH3GG19R,DH3GG20R,DHSGA19R,DHSGA20R,DI0GI19R,DI0GI20R,DI0GW19R,DI0GW20R,DI3G419R,DI3G420R,DI3GG19R,DI3GG20R,DISGA19R,DISGA20R,DISTNAME,DL0GI19R,DL0GI20R,DL0GW19R,DL0GW20R,DL3G419R,DL3G420R,DL3GG19R,DL3GG20R,DLSGA19R,DLSGA20R,DM0GI19R,DM0GI20R,DM0GW19R,DM0GW20R,DM3G419R,DM3G420R,DM3GG19R,DM3GG20R,DMSGA19R,DMSGA20R,DR0GI19R,DR0GI20R,DR0GW19R,DR0GW20R,DR3G419R,DR3G420R,DR3GG19R,DR3GG20R,DRSGA19R,DRSGA20R,DS0GI19R,DS0GI20R,DS0GW19R,DS0GW20R,DS3G419R,DS3G420R,DS3GG19R,DS3GG20R,DSSGA19R,DSSGA20R,DW0GI19R,DW0GI20R,DW0GW19R,DW0GW20R,DW3G419R,DW3G420R,DW3GG19R,DW3GG20R,DWSGA19R,DWSGA20R
"'011902",0,16.7,0,0,0,0,16.7,16.7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,11.3,23.3,3.1,2.6,0,0,43.4,30.1,2.5,5.8,4.3,12.5,13,3.1,0,0,40.2,28.1,2.2,18.8,12,23.3,3.8,4,0,0,42.6,32.7,3.3,7.9,15.7,32.9,1.7,2.7,0,0,39,37.7,3.4,4.1,12.7,23.6,1.6,3,0,0,42.9,30.7,3.2,5,.,.,.,.,.,.,.,.,.,.,"ELGIN ISD",6.5,9.7,6.5,6.5,0,0,30.6,29,6.5,12.9,5.7,14.7,5,2.5,0,0,48.9,23.3,1.4,7.4,9.7,20.7,4,4,0,0,42.6,33.3,2.9,12,0,12,35.7,32,0,0,71.4,96,28.6,72,13.3,28.2,1.3,1.4,0,0,46.7,31,1.3,2.8
"'011904",20,20,0,0,0,0,30,20,20,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,32.8,21.2,0,7.6,0,0,53.6,27.1,2.9,1.7,20,18.2,0,9.1,0,0,50,18.2,0,0,31,26.2,0,11.5,0,0,54.3,34.4,3.4,1.6,7.2,1.7,0,5.2,0,0,35.5,8.6,1.4,1.7,34.5,25.5,0,14.9,0,0,55.2,36.2,3.4,2.1,.,-1,.,-1,.,-1,.,-1,.,-1,"SMITHVILLE ISD",-1,40,-1,20,-1,0,-1,40,-1,0,58.8,40,0,10,0,0,72.1,45,4.4,1.7,40,29.3,0,13.8,0,0,65,39.7,6,3.4,28.6,25,0,56.3,0,0,64.3,68.8,28.6,12.5,33,18.9,0,1.9,0,0,53.8,22.6,2.2,1.9
"'011905",-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,57.1,6.3,28.6,6.3,.,.,.,.,.,.,.,.,.,.,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,10,-1,10,.,.,.,.,.,.,.,.,.,.,"MCDADE ISD",.,-1,.,-1,.,-1,.,-1,.,-1,-1,0,-1,0,-1,0,-1,10,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,-1,0,-1,0
"'012901",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,8.6,40.5,2.9,0,0,0,54.3,45.9,5.7,8.1,-1,.,-1,.,-1,.,-1,.,-1,.,11.8,52.4,0,0,0,0,50,61.9,0,14.3,18.2,21.4,0,0,0,0,59.1,28.6,9.1,7.1,-1,33.3,-1,0,-1,0,-1,33.3,-1,11.1,.,.,.,.,.,.,.,.,.,.,"SEYMOUR ISD",.,.,.,.,.,.,.,.,.,.,4.2,52.2,4.2,0,0,0,52.1,56.5,4.2,8.7,7.7,42.9,0,0,0,0,53.8,71.4,7.7,28.6,20,-1,20,-1,0,-1,80,-1,40,-1,3.6,42.3,3.6,0,0,0,53.6,50,3.6,7.7
"'013801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"ST MARY'S ACADEMY CHARTER SCHOOL",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'013901",-1,16.7,-1,16.7,-1,0,-1,33.3,-1,0,.,-1,.,-1,.,-1,.,-1,.,-1,-1,.,-1,.,-1,.,-1,.,-1,.,7.4,16.4,10.1,4.1,0.8,0,50.8,23,1.9,4.1,-1,14.3,-1,0,-1,0,-1,28.6,-1,14.3,6.1,16.8,10.2,5.1,0.5,0,48.5,25,2,5.1,6.3,9.5,6.3,4.3,0.8,0,45.7,14.7,3.1,0.9,7.7,16.4,10.4,4.6,0.9,0,52,22.6,2.3,3.6,.,.,.,.,.,.,.,.,.,.,"BEEVILLE ISD",0,-1,60,-1,0,-1,80,-1,0,-1,8.5,22.7,14,3.9,0.8,0,55.8,30.5,0.8,7,6.9,19.3,13.1,7.1,0.6,0,51.3,30,2.5,6.4,0,16.7,89.7,41.7,0,0,100,83.3,17.2,41.7,6.7,17.1,6.7,0,0,0,41.7,22.9,0,5.7
"'013902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"PAWNEE ISD",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'013903",.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,31.6,8.1,2.6,8.1,.,-1,.,-1,.,-1,.,-1,.,-1,0,0,0,0,0,0,36,10.3,4,10.3,0,0,0,0,0,0,23.1,8.7,0,8.7,0,0,0,0,0,0,37.5,8.3,0,8.3,-1,.,-1,.,-1,.,-1,.,-1,.,"PETTUS ISD",.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,36,7.1,4,7.1,0,0,0,0,0,0,55,15,10,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,23.5,11.1,5.9,11.1
"'013905",-1,.,-1,.,-1,.,-1,.,-1,.,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,23.2,41.3,2.9,3.2,10.1,15.9,50.7,46,7.2,6.3,.,.,.,.,.,.,.,.,.,.,24.3,36.8,5.4,5.3,10.8,13.2,58.1,44.7,10.8,10.5,6.3,16,0,0,6.3,4,40.6,20,12.5,4,22,41.3,4.9,4.3,12.2,19.6,57.3,45.7,9.8,6.5,.,.,.,.,.,.,.,.,.,.,"SKIDMORE-TYNAN ISD",-1,.,-1,.,-1,.,-1,.,-1,.,37.8,57.9,5.4,5.3,13.5,23.7,59.5,63.2,2.7,7.9,31,52.6,3.4,5.3,10.3,5.3,62.1,63.2,13.8,21.1,0,57.1,22.2,28.6,0,0,77.8,100,55.6,57.1,24,50,0,0,8,7.1,42,57.1,4,7.1
"'014801",-1,0,-1,0,-1,0,-1,11.1,-1,11.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,0,1.1,4.6,0.2,0.2,0,20.9,6.6,1.9,5.3,0,0,8,0,0,0,28.7,3.6,2.7,3.6,0,0.9,4.8,0.3,0,0,20.6,6.3,1.6,5,0,0.8,4.4,0,0.4,0,19.4,4.2,2.9,3.4,0,1.4,5.1,0,0,0,19.7,6.1,2.2,4.8,.,-1,.,-1,.,-1,.,-1,.,-1,"RICHARD MILBURN ALTER HIGH SCHOOL",0,0,13,0,0,0,15.2,7,0,7,0,1.4,4.9,0.5,0,0,22.8,9.1,0.5,7.3,0,1.3,5.1,0,0,0,21.6,7.4,2.2,6.1,0,0,42.3,1.5,0,0,65.4,38.5,17.3,36.9,0,1,1.7,1,0.8,0,18.9,9.4,0.8,7.3
"'014803",.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,33.3,0,0,0,0,100,46.7,10,13.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37.5,-1,0,-1,0,-1,50,-1,12.5,-1,40,-1,0,-1,0,-1,60,-1,20,-1,.,-1,.,-1,.,-1,.,-1,.,"PRIORITY CHARTER SCHOOLS",.,.,.,.,.,.,.,.,.,.,100,28.6,0,0,0,0,100,42.9,16.7,14.3,-1,25,-1,0,-1,0,-1,50,-1,25,-1,20,-1,0,-1,0,-1,60,-1,40,-1,28.6,-1,0,-1,0,-1,42.9,-1,14.3
"'014804",0,-1,0,-1,0,-1,14.3,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,-1,0,0,0.9,0,0,1.1,3.7,3.3,0.9,2.2,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,11.1,0,0,0,22.2,0,0,0,0,0,0,0,0,1.9,1.8,3.8,1.8,1.9,0,0,5.6,0,0,0,5.6,0,0,0,.,.,.,.,.,.,.,.,.,.,"ORENDA CHARTER SCHOOL",.,.,.,.,.,.,.,.,.,.,0,0,2,0,0,0,6,2.6,0,2.6,0,0,3.4,0,0,0,3.4,4,0,4,0,-1,20,-1,0,-1,40,-1,20,-1,0,0,0,0,0,1.5,2.7,3,1.3,1.5
"'014901",-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,-1,0,7.5,6.8,3.7,0,0,36.4,15.9,4.9,5.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,10,0,0,0,38.3,6.9,6.7,6.9,0,14,4.9,2.3,0,0,40.2,20.9,7.3,4.7,0,13.6,15.8,0,0,0,36.8,13.6,5.3,0,-1,.,-1,.,-1,.,-1,.,-1,.,"ACADEMY ISD",-1,.,-1,.,-1,.,-1,.,-1,.,0,3.1,8.1,4.7,0,0,33.9,12.5,3.2,6.3,0,0,17.9,7.7,0,0,35.7,23.1,7.1,15.4,0,0,50,25,0,0,67.9,66.7,35.7,50,0,6.8,5.3,5.4,0,0,38,18.9,5.3,8.1
"'014902",-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,47.8,57.1,4.3,0,0,0,76.1,61.9,0,4.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.6,64.7,4.8,0,0,0,73.8,70.6,0,5.9,41.7,50,0,0,0,0,66.7,60,0,10,52.9,58.3,5.9,0,0,0,82.4,58.3,0,0,.,.,.,.,.,.,.,.,.,.,"BARTLETT ISD",.,-1,.,-1,.,-1,.,-1,.,-1,54.5,63.6,9.1,0,0,0,86.4,63.6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,-1,0,-1,0,-1,62.5,-1,12.5
"'014903",6.5,6.9,0,3.4,0,0,32.3,10.3,3.2,0,15,4.8,5,0,0,0,37.5,4.8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.9,9.4,6.1,5.8,0,0,42.8,16.9,4,3.8,9.8,6.3,9.8,10.9,0,0,41,17.2,0,3.1,9.4,7.1,10.4,8,0,0,45,17.8,2.7,4.6,9.1,5,4,3.7,0,0,38.9,11.7,3,4.2,8.4,8.8,8.4,6.1,0,0,44.3,16.1,4.2,3.8,40,-1,0,-1,0,-1,60,-1,0,-1,"BELTON ISD",7,6.7,20.9,10,0,0,52.3,16.7,2.3,3.3,12.7,13.8,8.3,7.7,0,0,46.9,22,4.9,3.4,5.9,10.2,14.6,12.7,0,0,48.1,25.2,6.3,7.1,4.3,11.5,51.6,52.9,0,0,84.9,80.5,33.3,35.6,12.2,10.8,4.7,5.3,0,0,42.9,18.3,4.5,4.1
"'014905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,1.9,7.5,0,0,50,7.5,0,5.7,.,-1,.,-1,.,-1,.,-1,.,-1,0,0,5.6,15.4,0,0,55.6,15.4,0,11.5,0,0,3.2,3.8,0,0,50,3.8,0,3.8,0,0,0,17.6,0,0,50,17.6,0,11.8,.,.,.,.,.,.,.,.,.,.,"HOLLAND ISD",.,-1,.,-1,.,-1,.,-1,.,-1,0,0,0,11.1,0,0,50,11.1,0,7.4,0,0,10,27.3,0,0,55,27.3,0,18.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2.3,3,0,0,50,3,0,3
"'014906",3.8,9.5,3.2,1.3,0,0,47.8,12.7,3.2,2.5,4.9,6.2,1.2,1.2,0,0,42,7.4,1.2,0,0,10.2,1.6,1.7,0,0,53.2,13.6,0,1.7,4,7.3,4.3,4.7,0.2,0.3,48.4,16,3.8,4.6,2.7,7,3.3,5.4,0.2,0.3,49.2,17.1,3.9,5.5,3.2,7.4,6,6.4,0.2,0.3,52.4,18,3.6,5,4.8,7.6,3.1,3.5,0.4,0.3,45.5,14.1,2.9,3.5,5.5,8,5.2,5.5,0.5,0.3,48.4,17.2,3.4,4.3,17.6,0,0,28.6,0,0,58.8,28.6,0,14.3,"KILLEEN ISD",4.1,6.8,10.3,12.8,0,0,56.6,25.6,6.2,9.8,3.2,7.1,5.6,6,0.1,0.3,51.6,18.1,4.8,5.8,3.9,6.5,7.1,6.8,0.2,0.2,55.5,19.3,5.8,7.3,2.3,2.6,40.3,44.2,0,0,82,81.5,36,43,4.3,6.3,6.4,3.8,0,0.4,47.2,14.9,5.6,4.8
"'014907",.,.,.,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,0,0,5.7,11.1,0,0,26.4,11.1,3.8,6.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,4.5,20.7,0,0,15.9,20.7,0,13.8,0,0,0,3.4,0,0,10.5,3.4,0,3.4,0,0,6.3,7.1,0,0,18.8,7.1,0,0,.,-1,.,-1,.,-1,.,-1,.,-1,"ROGERS ISD",-1,.,-1,.,-1,.,-1,.,-1,.,0,0,8.8,17.6,0,0,35.3,17.6,5.9,8.8,0,0,7.9,20,0,0,28.9,20,5.3,13.3,0,0,60,100,0,0,90,100,40,57.1,0,0,5.6,6.7,0,0,29.2,6.7,5.6,2.2
"'014908",-1,0,-1,0,-1,0,-1,16.7,-1,16.7,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,0,0,2.4,2,0,0,18.7,4.7,0.8,2.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,4.3,0,0,0,23.9,4.2,4.3,4.2,0,0,2,1.4,0,0,13.3,1.4,2,0,0,0,4.3,7.1,0,0,28.3,7.1,4.3,0,.,.,.,.,.,.,.,.,.,.,"SALADO ISD",-1,0,-1,0,-1,0,-1,0,-1,0,0,0,2.6,2.6,0,0,22.1,7.7,0,5.1,0,0,6.5,6.9,0,0,29,13.8,3.2,6.9,0,0,50,42.9,0,0,66.7,100,16.7,57.1,0,0,1.1,0.9,0,0,16.8,3.5,0,2.6
"'014909",0,20,4.5,0,0,0,43.2,20,0,0,0,0,0,0,0,0,8.3,0,0,0,.,-1,.,-1,.,-1,.,-1,.,-1,1.1,8,6.6,6.8,0,0,42.7,15.5,2,4.3,0.7,4,5.8,10,0,0,40.9,15.3,1.5,3.3,1.3,6.3,8.2,8.4,0,0,45.7,15.6,1.6,6.3,0.3,8.9,5.2,6,0,0,41,15.9,1.7,4,0.9,7.4,5.3,6.6,0,0,43,14.8,1.3,6.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"TEMPLE ISD",0,5.7,10,25.7,0,0,36.7,31.4,0,25.7,1.9,6.9,8.2,7.7,0,0,44.6,15,2.2,4.6,1.6,6.2,10.5,9.9,0,0,47.4,17.2,2.6,6.8,0,3.4,68.5,61,0,0,88.9,71.2,20.4,40.7,1.8,12.9,9.8,4,0,0,45.4,16.9,3.7,2.4
"'014910",.,-1,.,-1,.,-1,.,-1,.,-1,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,30.5,40.2,9.3,1.8,0,0,52.5,47.3,1.7,6.3,.,-1,.,-1,.,-1,.,-1,.,-1,35.4,46.5,4.2,0,0,0,50,53.5,2.1,7,39.3,37.5,5.4,1.8,0,0,55.4,44.6,3.6,5.4,40.7,60,14.8,0,0,0,68.5,68,3.7,8,-1,.,-1,.,-1,.,-1,.,-1,.,"TROY ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.6,42.9,12.9,1.8,0,0,50,50,0,7.1,29,40.9,12.9,4.5,0,0,50,50,6.5,9.1,23.5,10,64.7,20,0,0,85.3,90,11.8,70,27.3,33.7,6.8,2.4,0,0,47.2,41,1.1,6
"'015801",.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0.8,2.4,0,0,31.3,4.1,4.9,2.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2.8,0,0,35.4,3.7,6.3,1.8,0,0,0,1.5,0,0,32.1,4.5,5.7,3,0,0,0.9,2.5,0,0,31.3,3.3,5.2,1.7,.,.,.,.,.,.,.,.,.,.,"POR VIDA ACADEMY",-1,0,-1,0,-1,0,-1,0,-1,0,0,0,1.9,3.5,0,0,30.2,3.5,3.8,1.8,0,0,1.1,3.2,0,0,34.8,5.3,5.4,3.2,0,0,10,15.8,0,0,80,26.3,60,15.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'015802",.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,86.7,95.8,16.7,4.2,0,0,98.3,100,13.3,20.8,87.5,100,18.8,0,0,0,100,100,12.5,36.4,86.7,95.8,16.7,4.2,0,0,98.3,100,13.3,20.8,93.3,100,13.3,0,0,0,100,100,13.3,16.7,84.6,100,15.4,0,0,0,96.2,100,15.4,9.1,.,.,.,.,.,.,.,.,.,.,"GEORGE GERVIN ACADEMY",.,-1,.,-1,.,-1,.,-1,.,-1,80,91.7,20,8.3,0,0,96.7,100,13.3,25,86.2,95,17.2,5,0,0,98.3,100,13.8,25,50,83.3,83.3,16.7,0,0,100,100,66.7,83.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'015805",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,2.6,0,0,0,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,.,.,.,.,.,.,.,.,.,.,"NEW FRONTIERS PUBLIC SCHOOLS INC",-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,14.3,0,0,0,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'015806",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-1,.,-1,0,0,0,0,0,0,60.3,5.3,3.4,5.3,0,-1,0,-1,0,-1,70,-1,0,-1,0,0,0,0,0,0,63,7.1,4.3,7.1,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,55.9,7.7,5.9,7.7,.,.,.,.,.,.,.,.,.,.,"SCHOOL OF EXCELLENCE IN EDUCATION",.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,65.8,10,5.3,10,0,0,0,0,0,0,60.7,7.7,7.1,7.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,-1
"'015807",.,.,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,38.5,7.8,6.6,7.8,0,0,0,0,0,0,50,18.2,0,18.2,0,0,0,0,0,0,39.6,10,6.3,10,0,0,0,0,0,0,36.1,7.1,5.6,7.1,0,0,0,0,0,0,38,5.6,8,5.6,-1,.,-1,.,-1,.,-1,.,-1,.,"SOUTHWEST PREPARATORY SCHOOL",0,-1,0,-1,0,-1,50,-1,20,-1,0,0,0,0,0,0,42,8.7,8,8.7,0,0,0,0,0,0,43.1,6.3,8.3,6.3,0,0,0,0,0,0,70,50,40,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'015808",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,13.6,20,4.5,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,0,.,0,.,0,.,60,.,60,0,0,0,0,0,0,6.7,11.1,6.7,11.1,0,0,0,0,0,0,12.5,15.4,0,15.4,.,.,.,.,.,.,.,.,.,.,"INSPIRE ACADEMIES",.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,28.6,27.3,0,27.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,16.7,0,16.7
"'015809",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"BEXAR COUNTY ACADEMY",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015814",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,"POSITIVE SOLUTIONS CHARTER SCHOOL",.,-1,.,-1,.,-1,.,-1,.,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,-1,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'015815",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,45,0,0,0,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,43.8,0,0,0,0,0,0,0,0,0,41.7,0,0,0,0,0,0,0,0,0,44.7,0,0,0,.,.,.,.,.,.,.,.,.,.,"HERITAGE ACADEMY",0,0,0,0,0,0,44.4,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,46.9,0,0,0,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'015822",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,6.4,0,1.8,0.7,0,0,24.3,9.7,4.6,9,0,0,0,0,0,0,25,0,0,0,6.3,0,2.5,0.8,0,0,29.4,10.8,3.8,10,9.5,0,1.6,0,0,0,21.4,10.5,1.6,10.5,7.4,0,2.1,0.8,0,0,25,9.2,5.3,8.5,.,.,.,.,.,.,.,.,.,.,"JUBILEE ACADEMIES",7.7,0,0,4.3,0,0,15.4,13,7.7,8.7,2.2,0,2.2,1.1,0,0,28.3,9.2,8.7,8,3.3,0,3.3,1.1,0,0,30,12.9,8.3,11.8,11.1,0,22.2,5.9,0,0,88.9,82.4,55.6,76.5,0,0,0,0,0,0,20,33.3,0,33.3
"'015825",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"LIGHTHOUSE PUBLIC SCHOOLS",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'015827",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,28,8.7,5.3,8.7,0,0,0,0,0,0,31.3,20,12.5,20,0,0,0,0,0,0,25,8.1,5.3,8.1,0,0,0,0,0,0,19.4,7.1,0,7.1,0,0,0,0,0,0,27.5,10.3,0,10.3,.,.,.,.,.,.,.,.,.,.,"SCHOOL OF SCIENCE AND TECHNOLOGY",0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,35.9,9.8,10.3,9.8,0,0,0,0,0,0,29.7,25,10.8,25,-1,0,-1,0,-1,0,-1,100,-1,100,0,0,0,0,0,0,26.2,4.5,4.8,4.5
